profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,coefficient_semantics,external_memory_technology,external_memory_topology,denominator_metric,pair,pairing,pair_energy_basis,ncu_control_acceptance_required,ncu_control_acceptance_exact,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,pair_start_distance_ms,pair_completion_distance_ms,pair_transition_gap_ms,pair_transition_gap_limit_ms,pair_timing_source,pair_execution_order,numerator_measurement_start_epoch_ms,numerator_measurement_end_epoch_ms,control_measurement_start_epoch_ms,control_measurement_end_epoch_ms,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_ITER,control_ITER,iter_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_measurement_scope,control_measurement_scope,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,numerator_power_state_status,control_power_state_status,numerator_power_state_reasons,control_power_state_reasons,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,512,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034266830_r0,global_addr_only_1784034247716_r0,19114,19114.0,19114.0,7902.0,30000.0,exact_epoch_interval,control_then_treatment,1784034255612.0,1784034266825.0,1784034243094.0,1784034247710.0,11.213116189,4.61605655,2.429154857082503,1643861,1643861,1.0,2727.96882183,951.727731212,206.17765854969866,951.727731212,1776.2410906179998,0.6511222109299791,expected_dram_bytes,8838662508970.0,1.0005243813119284,ncu_actual_exact,537677000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,200.9626556976652,pJ/byte,25.12033196220815,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034524413_r0,global_addr_only_1784034536933_r0,12520,12520.0,12520.0,7986.0,30000.0,exact_epoch_interval,treatment_then_control,1784034513111.0,1784034524407.0,1784034532393.0,1784034536925.0,11.295888265,4.53191632,2.492519161298195,1643861,1643861,1.0,2733.82139344,956.573337762,211.07480152281366,956.573337762,1777.2480556780001,0.6500966229698231,expected_dram_bytes,8838662508970.0,1.0005243813119284,ncu_actual_exact,537677000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,201.07658300951567,pJ/byte,25.13457287618946,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034807378_r0,global_addr_only_1784034788207_r0,19171,19171.0,19171.0,7960.0,30000.0,exact_epoch_interval,control_then_treatment,1784034796162.0,1784034807373.0,1784034783757.0,1784034788202.0,11.211195165,4.445047363,2.5221767620117035,1643861,1643861,1.0,2685.66302706,942.233447363,211.97376999984962,942.233447363,1743.429579697,0.6491617012747632,expected_dram_bytes,8838662508970.0,1.0005243813119284,ncu_actual_exact,537677000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,197.25038465125962,pJ/byte,24.656298081407453,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035065159_r0,global_addr_only_1784035077648_r0,12489,12489.0,12489.0,7991.0,30000.0,exact_epoch_interval,treatment_then_control,1784035053805.0,1784035065153.0,1784035073144.0,1784035077641.0,11.34822781,4.496992804,2.5235147807899407,1643861,1643861,1.0,2704.92829143,956.752016695,212.75373530595493,956.752016695,1748.1762747350003,0.6462930201416915,expected_dram_bytes,8838662508970.0,1.0005243813119284,ncu_actual_exact,537677000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,197.7874223572681,pJ/byte,24.723427794658512,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035347681_r0,global_addr_only_1784035328506_r0,19175,19175.0,19175.0,7946.0,30000.0,exact_epoch_interval,control_then_treatment,1784035336448.0,1784035347676.0,1784035323922.0,1784035328502.0,11.228163134,4.579816426,2.451662269748801,1643861,1643861,1.0,2730.15825094,945.994222269,206.55723598406956,945.994222269,1784.1640286709999,0.6535020554419173,expected_dram_bytes,8838662508970.0,1.0005243813119284,ncu_actual_exact,537677000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,201.8590512829655,pJ/byte,25.23238141037069,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034286098_r0,global_addr_only_1784034301009_r0,14911,14911.0,14911.0,8047.0,30000.0,exact_epoch_interval,treatment_then_control,1784034277124.0,1784034288391.0,1784034296438.0,1784034301004.0,11.267069884,4.566065113,2.467566625784997,823826,823826,1.0,2710.17819432,935.516082794,204.88452521855223,935.516082794,1774.662111526,0.654813810857656,expected_dram_bytes,8859095273600.0,1.0005299637957317,ncu_actual_exact,1075360000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,200.3209195429326,pJ/byte,25.040114942866573,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034571066_r0,global_addr_only_1784034551793_r0,19273,19273.0,19273.0,7947.0,30000.0,exact_epoch_interval,control_then_treatment,1784034559734.0,1784034571059.0,1784034547203.0,1784034551787.0,11.324977766,4.584111646,2.470484717771204,823826,823826,1.0,2704.22811585,940.687696204,205.206105096682,940.687696204,1763.540419646,0.6521418845213357,expected_dram_bytes,8859095273600.0,1.0005299637957317,ncu_actual_exact,1075360000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,199.0655213858383,pJ/byte,24.88319017322979,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034826621_r0,global_addr_only_1784034841455_r0,14834,14834.0,14834.0,7975.0,30000.0,exact_epoch_interval,treatment_then_control,1784034817685.0,1784034828987.0,1784034836962.0,1784034841449.0,11.301911644,4.486783439,2.5189340643815283,823826,823826,1.0,2676.54193958,932.13268609,207.750763718106,932.13268609,1744.40925349,0.6517399289337237,expected_dram_bytes,8859095273600.0,1.0005299637957317,ncu_actual_exact,1075360000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,196.9060270396142,pJ/byte,24.613253379951775,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035111748_r0,global_addr_only_1784035092522_r0,19226,19226.0,19226.0,7999.0,30000.0,exact_epoch_interval,control_then_treatment,1784035100513.0,1784035111742.0,1784035087964.0,1784035092514.0,11.228538918,4.550176787,2.4677148699101745,823826,823826,1.0,2694.29302043,940.030259734,206.59203009863185,940.030259734,1754.262760696,0.6511031826879861,expected_dram_bytes,8859095273600.0,1.0005299637957317,ncu_actual_exact,1075360000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,198.01827461136833,pJ/byte,24.75228432642104,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,512,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035366902_r0,global_addr_only_1784035381777_r0,14875,14875.0,14875.0,7941.0,30000.0,exact_epoch_interval,treatment_then_control,1784035357962.0,1784035369270.0,1784035377211.0,1784035381770.0,11.307676029,4.559196536,2.480190520350053,823826,823826,1.0,2698.15366292,945.210588654,207.3195531691815,945.210588654,1752.943074266,0.6496824470586035,expected_dram_bytes,8859095273600.0,1.0005299637957317,ncu_actual_exact,1075360000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,197.86931059312002,pJ/byte,24.733663824140002,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,4,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034335094_r0,global_addr_only_1784034313436_r0,21658,21658.0,21658.0,7827.0,30000.0,exact_epoch_interval,control_then_treatment,1784034323736.0,1784034335089.0,1784034311343.0,1784034315909.0,11.352543938,4.566036201,2.486301780856161,3270072,3270072,1.0,2679.67399774,961.677500695,210.61539119737697,961.677500695,1717.9964970449996,0.6411214567495651,expected_dram_bytes,8796755285760.0,1.0011552019817074,ncu_actual_exact,269008000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,195.29888478608194,pJ/byte,24.412360598260243,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,4,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034590293_r0,global_addr_only_1784034605230_r0,14937,14937.0,14937.0,7970.0,30000.0,exact_epoch_interval,treatment_then_control,1784034581422.0,1784034592668.0,1784034600638.0,1784034605224.0,11.246403493,4.586209641,2.452221850579813,3270072,3270072,1.0,2717.70273321,962.022286392,209.76413240940198,962.022286392,1755.6804468180003,0.6460163671927016,expected_dram_bytes,8796755285760.0,1.0011552019817074,ncu_actual_exact,269008000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,199.58273133504787,pJ/byte,24.947841416880983,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,4,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034875581_r0,global_addr_only_1784034856311_r0,19270,19270.0,19270.0,7934.0,30000.0,exact_epoch_interval,control_then_treatment,1784034864239.0,1784034875576.0,1784034851778.0,1784034856305.0,11.337338336,4.526711689,2.504541732478779,3270072,3270072,1.0,2735.57458146,947.255912285,209.25916589449486,947.255912285,1788.318669175,0.6537268920741904,expected_dram_bytes,8796755285760.0,1.0011552019817074,ncu_actual_exact,269008000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,203.2929882760172,pJ/byte,25.41162353450215,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,4,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035130756_r0,global_addr_only_1784035145687_r0,14931,14931.0,14931.0,7858.0,30000.0,exact_epoch_interval,treatment_then_control,1784035122047.0,1784035133175.0,1784035141033.0,1784035145682.0,11.127952772,4.648933258,2.393657244455111,3270072,3270072,1.0,2718.93354433,939.400825175,202.0680386319713,939.400825175,1779.532719155,0.6544965848341514,expected_dram_bytes,8796755285760.0,1.0011552019817074,ncu_actual_exact,269008000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,202.2942166000309,pJ/byte,25.28677707500386,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,4,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035415887_r0,global_addr_only_1784035396784_r0,19103,19103.0,19103.0,7862.0,30000.0,exact_epoch_interval,control_then_treatment,1784035404640.0,1784035415881.0,1784035392082.0,1784035396778.0,11.241259248,4.695794364,2.393899386689583,3270072,3270072,1.0,2681.93804725,949.427075217,202.18668059566673,949.427075217,1732.5109720330001,0.6459921674214206,expected_dram_bytes,8796755285760.0,1.0011552019817074,ncu_actual_exact,269008000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,196.94886532055202,pJ/byte,24.618608165069002,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034354350_r0,global_addr_only_1784034369177_r0,14827,14827.0,14827.0,10287.0,30000.0,exact_epoch_interval,treatment_then_control,1784034343029.0,1784034354342.0,1784034364629.0,1784034369167.0,11.313336756,4.538358389,2.4928257722927047,1648122,1648122,1.0,2706.12758527,923.056236492,203.38989506189924,923.056236492,1783.071348778,0.6589014348339,expected_dram_bytes,8866912841220.0,1.0011272895626906,ncu_actual_exact,538001000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,201.09268927162105,pJ/byte,25.136586158952632,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034639465_r0,global_addr_only_1784034617804_r0,21661,21661.0,21661.0,7962.0,30000.0,exact_epoch_interval,control_then_treatment,1784034628106.0,1784034639455.0,1784034615544.0,1784034620144.0,11.349383616,4.599671913,2.4674332932145373,1648122,1648122,1.0,2700.34988895,936.633315753,203.63046179572157,936.633315753,1763.7165731970001,0.6531437205283056,expected_dram_bytes,8866912841220.0,1.0011272895626906,ncu_actual_exact,538001000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,198.90988044880004,pJ/byte,24.863735056100005,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034894836_r0,global_addr_only_1784034909660_r0,14824,14824.0,14824.0,7951.0,30000.0,exact_epoch_interval,treatment_then_control,1784034885879.0,1784034897171.0,1784034905122.0,1784034909653.0,11.292023245,4.530836772,2.49225999814941,1648122,1648122,1.0,2766.41282318,953.58923213,210.46647233532255,953.58923213,1812.82359105,0.6552975665309972,expected_dram_bytes,8866912841220.0,1.0011272895626906,ncu_actual_exact,538001000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,204.4481121572154,pJ/byte,25.556014019651926,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035179780_r0,global_addr_only_1784035158142_r0,21638,21638.0,21638.0,7975.0,30000.0,exact_epoch_interval,control_then_treatment,1784035168453.0,1784035179774.0,1784035155965.0,1784035160478.0,11.320809727,4.513102142,2.5084319766764986,1648122,1648122,1.0,2760.14495631,955.349872232,211.68363626014295,955.349872232,1804.795084078,0.6538769204682662,expected_dram_bytes,8866912841220.0,1.0011272895626906,ncu_actual_exact,538001000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,203.54266658492134,pJ/byte,25.442833323115167,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,8,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035435141_r0,global_addr_only_1784035449929_r0,14788,14788.0,14788.0,7937.0,30000.0,exact_epoch_interval,treatment_then_control,1784035426208.0,1784035437485.0,1784035445422.0,1784035449923.0,11.277024576,4.501122586,2.5053804602157084,1648122,1648122,1.0,2704.28957696,923.757133749,205.22816610731604,923.757133749,1780.532443211,0.6584104226044342,expected_dram_bytes,8866912841220.0,1.0011272895626906,ncu_actual_exact,538001000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,200.80635448831325,pJ/byte,25.100794311039156,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034403192_r0,global_addr_only_1784034381616_r0,21576,21576.0,21576.0,10334.0,30000.0,exact_epoch_interval,control_then_treatment,1784034391945.0,1784034403187.0,1784034377128.0,1784034381611.0,11.241706324,4.482585629,2.507862036426477,824009,824009,1.0,2767.78870565,920.870360167,205.43285424587256,920.870360167,1846.918345483,0.6672902240379875,expected_dram_bytes,8866336840000.0,1.0011254287347562,ncu_actual_exact,1076000000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,208.306810220736,pJ/byte,26.038351277592,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034658659_r0,global_addr_only_1784034673498_r0,14839,14839.0,14839.0,10320.0,30000.0,exact_epoch_interval,treatment_then_control,1784034647387.0,1784034658654.0,1784034668974.0,1784034673493.0,11.266875119,4.518806178,2.4933300246098757,824009,824009,1.0,2709.51697795,939.789616311,207.9729865127665,939.789616311,1769.7273616390003,0.6531523426651352,expected_dram_bytes,8866336840000.0,1.0011254287347562,ncu_actual_exact,1076000000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,199.6007363102844,pJ/byte,24.95009203878555,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784034943665_r0,global_addr_only_1784034922118_r0,21547,21547.0,21547.0,10271.0,30000.0,exact_epoch_interval,control_then_treatment,1784034932384.0,1784034943659.0,1784034917595.0,1784034922113.0,11.275485469,4.517512091,2.495950257989027,824009,824009,1.0,2712.33341689,942.714483234,208.68001330026766,942.714483234,1769.618933656,0.6524341449455983,expected_dram_bytes,8866336840000.0,1.0011254287347562,ncu_actual_exact,1076000000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,199.58850713549023,pJ/byte,24.94856339193628,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035198946_r0,global_addr_only_1784035213801_r0,14855,14855.0,14855.0,10283.0,30000.0,exact_epoch_interval,treatment_then_control,1784035187669.0,1784035198938.0,1784035209221.0,1784035213790.0,11.269429143,4.569394761,2.4662848653797895,824009,824009,1.0,2753.88347715,943.976810641,206.58683699160483,943.976810641,1809.906666509,0.6572197703811623,expected_dram_bytes,8866336840000.0,1.0011254287347562,ncu_actual_exact,1076000000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,204.13240543080923,pJ/byte,25.516550678851154,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
rtx3090,0,1,2048,8,82,1,16,1,external_memory_read_path,effective_gpu_device_external_read_path_not_pure_memory_device_energy,GDDR6X,off_package_board,NCU dram__bytes_read.sum,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1784035484151_r0,global_addr_only_1784035462420_r0,21731,21731.0,21731.0,10347.0,30000.0,exact_epoch_interval,control_then_treatment,1784035472760.0,1784035484145.0,1784035457871.0,1784035462413.0,11.384602445,4.541861851,2.506593731487761,824009,824009,1.0,2770.97191319,960.652447269,211.51071494116215,960.652447269,1810.319465921,0.6533157038885042,expected_dram_bytes,8866336840000.0,1.0011254287347562,ncu_actual_exact,1076000000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,204.1789634873606,pJ/byte,25.522370435920074,True,,results/raw/rtx3090_component_finalplan_20260714_dram.csv
