input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,2,reg_operand_only_1783504922165_r0,reg_operand_only,2048,16,82,8,1,1,22.194832502,3275.23293255,147.567364262,6,147.477706994,0.85017615,0.089657268,215.837,217.0835,0.99425796986,65,67,1950,1935,ok,true,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,3,reg_mma_1783504959950_r0,reg_mma,2048,16,82,8,1,1,21.586252125,3391.93671091,157.134119034,3,157.134119034,0.499834987,0,220.423,220.423,1,67,68,1935,1920,caution,true,,small_group
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,4,reg_operand_only_1783505000199_r0,reg_operand_only,2048,16,82,8,1,1,21.906126378,3277.64829048,149.622449625,6,147.477706994,0.85017615,2.144742631,217.41,217.0835,1.00150402956,66,67,1950,1935,ok,true,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,5,reg_operand_only_1783505040772_r0,reg_operand_only,2048,16,82,16,1,1,22.245250643,3192.27064325,143.503469324,6,143.980015958,0.733340363,-0.4765466335,215.392,215.578,0.99913720324,66,66.5,1950,1935,ok,true,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,6,reg_mma_1783505079011_r0,reg_mma,2048,16,82,16,1,1,22.005024971,3304.48815674,150.169707196,3,150.169707196,0.37584556,0,220.814,220.814,1,67,67,1935,1935,caution,true,,small_group
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,7,reg_operand_only_1783505119377_r0,reg_operand_only,2048,16,82,16,1,1,22.007060526,3166.58753002,143.889617892,6,143.980015958,0.733340363,-0.0903980655,215.912,215.578,1.00154932321,66,66.5,1935,1935,ok,true,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,8,reg_operand_only_1783505159713_r0,reg_operand_only,2048,16,82,16,1,1,22.013138622,3239.64341409,147.168628232,6,143.980015958,0.733340363,3.1886122745,215.764,215.578,1.00086279676,66,66.5,1935,1935,ok,true,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,9,reg_mma_1783505200135_r0,reg_mma,2048,16,82,16,1,1,22.103064249,3310.90334784,149.793861636,3,150.169707196,0.37584556,-0.37584556,221.177,220.814,1.00164391751,67,67,1935,1935,caution,true,,small_group
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,10,reg_operand_only_1783505238489_r0,reg_operand_only,2048,16,82,16,1,1,22.088687919,3182.32641371,144.070414023,6,143.980015958,0.733340363,0.0903980655,216.562,215.578,1.00456447318,67,66.5,1935,1935,ok,true,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,11,reg_operand_only_1783505278637_r0,reg_operand_only,2048,16,82,8,1,1,21.803746338,3187.79396783,146.20395589,6,147.477706994,0.85017615,-1.273751104,216.757,217.0835,0.998495970445,67,67,1935,1935,ok,true,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,12,reg_mma_1783505318166_r0,reg_mma,2048,16,82,8,1,1,21.196807496,3350.75849024,158.07845077,3,157.134119034,0.499834987,0.944331736,223.085,220.423,1.01207677965,68,68,1920,1920,caution,true,,small_group
