matched_block,chronological_orientation_order,forward_pair_id,reverse_pair_id,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,primary_denominator,forward_pJ_per_operand,reverse_pJ_per_operand,order_balanced_effect_pJ_per_operand,middle_position_bias_pJ_per_operand,forward_pJ_per_logical_scalar_exponent_result,reverse_pJ_per_logical_scalar_exponent_result,order_balanced_effect_pJ_per_logical_scalar_exponent_result,middle_position_bias_pJ_per_logical_scalar_exponent_result,forward_pJ_per_ptx_ex2_instruction,reverse_pJ_per_ptx_ex2_instruction,order_balanced_effect_pJ_per_ptx_ex2_instruction,middle_position_bias_pJ_per_ptx_ex2_instruction,max_temperature_span_C,smid_set_match,quality_status
0,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p01,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,741429067776,370714533888,logical_scalar_exponent_result,18.838806574051482,12.971410125804995,15.905108349928238,2.933698224123243,18.838806574051482,12.971410125804995,15.905108349928238,2.933698224123243,37.677613148102964,25.94282025160999,31.810216699856475,5.867396448246486,2.0,True,pass
1,R-F,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p03,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p02,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,741429067776,370714533888,logical_scalar_exponent_result,85.72033730955154,10.182092391331324,47.95121485044143,37.76912245911011,85.72033730955154,10.182092391331324,47.95121485044143,37.76912245911011,171.44067461910308,20.364184782662647,95.90242970088286,75.53824491822022,1.0,True,pass
2,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p04,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p05,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,741429067776,370714533888,logical_scalar_exponent_result,-22.088653249001222,23.08600330288186,0.49867502694031884,-22.58732827594154,-22.088653249001222,23.08600330288186,0.49867502694031884,-22.58732827594154,-44.177306498002444,46.17200660576372,0.9973500538806377,-45.17465655188308,2.0,True,pass
