component,status,median,unit,rows,valid_detail_rows,invalid_detail_rows,ncu_denominator_rows,ncu_accepted_rows,confidence_class,energy_source,energy_integration_method,power_semantics,reasons,cautions
shared_l1_scalar_path,accepted,0.176837809858,pJ/bit,12,12,0,12,3,medium-high,nvml_total_energy,total_energy_mj_delta,one_sec_average,,
