component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
dram_cg_stream_path,3,3,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,one_sec_average,22.602733902115393,32.04766538988248,34.33404315770913,48.35173018112952,13.025872132685773,27.325199645998936,40.199697785506004,12.874498139507068,9.44493148776709,0.40645307463794444,0.4017296730629113,22.602733902115393,48.35173018112952,0.8034593461258223,low,4.00595817373531,2.825341737764424,6.04396627264119,2.825341737764424,6.04396627264119,0.8034593461258223
global_l1_hit_path,5,5,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,one_sec_average,0.6311252645139518,1.2514502580581521,2.157847828988331,5.517774504471384,1.9665321856500575,1.147651838927008,2.24123727897116,1.0935854400441518,0.6203249935442003,1.5714025970968133,0.8738545004106231,0.6311252645139518,5.517774504471384,3.9047890305603823,low,0.15643128225726902,0.07889065806424397,0.689721813058923,0.07889065806424397,0.689721813058923,3.9047890305603823
l2_hit_cg_path,5,5,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,one_sec_average,7.5745345081122055,9.405422400506685,12.870123561005977,24.515088473828545,7.234094116184253,7.586225896984031,15.269346525598417,7.683120628614386,1.8308878923944798,0.7691408007145475,0.8168820390459534,7.5745345081122055,24.515088473828545,1.8011475980923222,low,1.1756778000633357,0.9468168135140257,3.064386059228568,0.9468168135140257,3.064386059228568,1.8011475980923222
shared_l1_scalar_path,5,5,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,one_sec_average,0.7978917642937365,2.1642375851515965,3.3580885994424086,7.354406838447104,2.6455223846352447,1.8200272010125387,4.653879608307068,2.833852407294529,1.3663458208578598,1.222380760220434,1.3093998675270342,0.7978917642937365,7.354406838447104,3.0294802747795866,low,0.27052969814394956,0.09973647053671707,0.919300854805888,0.09973647053671707,0.919300854805888,3.0294802747795866
tensor_mma_increment,5,0,0,pJ/FLOP,nvml_total_energy,total_energy_mj_delta,one_sec_average,0.08782986379567874,0.16802006320684326,0.1738595066233859,0.29536578922295376,0.07573210200471622,0.1467273359205574,0.17135448097089637,0.024627145050338972,0.021292727286285867,0.4507324932468645,0.1465726448395714,0.08782986379567874,0.29536578922295376,1.235185378854341,low,,,,,,
