component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,measurement_scope,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
shared_l1_scalar_path,10,10,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,one_sec_average,0.8751013185887431,1.1898818949882362,1.2127669637529868,1.616447332933242,0.24575459657015225,1.0152568879125052,1.4032571588483622,0.388000270935857,0.21405694467626457,0.2065369660680331,0.3260830109022652,0.9941429205891982,1.4326868276017828,0.36856087050296726,medium-high,0.14873523687352952,0.10938766482359288,0.20205591661665526,0.12426786507364977,0.17908585345022285,0.36856087050296726
