input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,2,clocked_empty_1783465139986_r0,clocked_empty,64,16,82,1,4,1,30.355558843,8366.47043929,275.615760611,10,270.850222046,1.113237532,4.7655385645,241.219,253.8275,0.950326501266,69,76,1920,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,3,shared_scalar_load_only_1783465200401_r0,shared_scalar_load_only,64,16,82,1,4,1,33.637633973,9509.48896918,282.703860111,10,280.55555755,1.0631374175,2.1483025615,265.109,269.644,0.983181528237,75,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,4,l2_cg_load_only_1783465260923_r0,l2_cg_load_only,64,16,82,1,4,1,33.780107564,9987.30738219,295.656470699,10,293.925269892,1.2176780685,1.7312008065,226.547,253.038,0.895308214576,72,75,1920,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,5,shared_scalar_load_only_1783465320315_r0,shared_scalar_load_only,64,16,82,1,4,1,32.645306644,8854.37269946,271.229576613,10,280.55555755,1.0631374175,-9.3259809365,269.931,269.644,1.00106436635,77,78,1890,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,6,l2_cg_load_only_1783465380209_r0,l2_cg_load_only,64,16,82,1,4,1,33.18872794,9794.43229097,295.113217616,10,293.925269892,1.2176780685,1.1879477235,253.858,253.038,1.00324061999,76,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,7,clocked_empty_1783465440193_r0,clocked_empty,64,16,82,1,4,1,33.302921774,9021.95336222,270.905760865,10,270.850222046,1.113237532,0.0555388185,251.645,253.8275,0.991401640878,76,76,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,8,l2_cg_load_only_1783465500509_r0,l2_cg_load_only,64,16,82,1,4,1,33.578116695,9911.34263735,295.172678306,10,293.925269892,1.2176780685,1.2474084135,252.218,253.038,0.996759380014,74,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,9,clocked_empty_1783465560141_r0,clocked_empty,64,16,82,1,4,1,32.917446967,8872.41034702,269.535190743,10,270.850222046,1.113237532,-1.3150313035,253.979,253.8275,1.00059686204,76,76,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,10,shared_scalar_load_only_1783465620149_r0,shared_scalar_load_only,64,16,82,1,4,1,33.182854082,9378.96844855,282.645019786,10,280.55555755,1.0631374175,2.0894622365,270.037,269.644,1.00145747727,78,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,11,clocked_empty_1783465679980_r0,clocked_empty,64,16,82,1,4,1,33.172820967,9048.49510139,272.768333763,10,270.850222046,1.113237532,1.9181117165,249.637,253.8275,0.983490756518,76,76,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,12,shared_scalar_load_only_1783465739527_r0,shared_scalar_load_only,64,16,82,1,4,1,32.676310635,9199.86606425,281.545434153,10,280.55555755,1.0631374175,0.9898766035,269.357,269.644,0.99893563365,78,78,1890,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,13,l2_cg_load_only_1783465799332_r0,l2_cg_load_only,64,16,82,1,4,1,33.1748245,9736.30941394,293.4848808,10,293.925269892,1.2176780685,-0.4403890925,271.6,253.038,1.07335657095,80,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,14,shared_scalar_load_only_1783465859328_r0,shared_scalar_load_only,64,16,82,1,4,1,33.220927113,9323.6071081,280.654633039,10,280.55555755,1.0631374175,0.0990754895,270.745,269.644,1.0040831615,78,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,15,l2_cg_load_only_1783465919903_r0,l2_cg_load_only,64,16,82,1,4,1,33.858945495,9914.14307191,292.807201375,10,293.925269892,1.2176780685,-1.1180685175,273.534,253.038,1.08099969175,75,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,16,clocked_empty_1783465979814_r0,clocked_empty,64,16,82,1,4,1,33.224311288,8986.97390392,270.493911101,10,270.850222046,1.113237532,-0.3563109455,255.345,253.8275,1.00597846963,76,76,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,17,l2_cg_load_only_1783466039653_r0,l2_cg_load_only,64,16,82,1,4,1,33.162613227,9806.2097499,295.700754424,10,293.925269892,1.2176780685,1.7754845315,247.504,253.038,0.978129767071,79,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,18,clocked_empty_1783466099375_r0,clocked_empty,64,16,82,1,4,1,33.046997548,8993.7503429,272.150301395,10,270.850222046,1.113237532,1.3000793485,255.104,253.8275,1.00502900592,76,76,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,19,shared_scalar_load_only_1783466159725_r0,shared_scalar_load_only,64,16,82,1,4,1,33.559878287,9405.4435532,280.258571642,10,280.55555755,1.0631374175,-0.2969859075,268.68,269.644,0.996424915815,78,78,1890,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,20,clocked_empty_1783466219847_r0,clocked_empty,64,16,82,1,4,1,33.357983191,8993.15927455,269.595413579,10,270.850222046,1.113237532,-1.2548084675,255.299,253.8275,1.00579724419,76,76,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,21,shared_scalar_load_only_1783466279760_r0,shared_scalar_load_only,64,16,82,1,4,1,33.142220271,9260.57132604,279.419159318,10,280.55555755,1.0631374175,-1.1363982315,271.352,269.644,1.00633427779,78,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,22,l2_cg_load_only_1783466339804_r0,l2_cg_load_only,64,16,82,1,4,1,33.366464027,9788.97395173,293.377624426,10,293.925269892,1.2176780685,-0.5476454665,267.996,253.038,1.05911365091,80,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,23,shared_scalar_load_only_1783466400165_r0,shared_scalar_load_only,64,16,82,1,4,1,33.647862811,9436.7612328,280.45648206,10,280.55555755,1.0631374175,-0.0990754895,270.639,269.644,1.00369005059,79,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,24,l2_cg_load_only_1783466460984_r0,l2_cg_load_only,64,16,82,1,4,1,34.096558288,9218.17606148,270.355030664,10,293.925269892,1.2176780685,-23.5702392285,226.635,253.038,0.895655988429,75,75,1905,1905,reject,false,avg_power_low_outlier,
results/raw/rtx3090_shared_l2_30s_stability_20260708.csv,25,clocked_empty_1783466521041_r0,clocked_empty,64,16,82,1,4,1,33.293467465,9049.8932058,271.821888643,10,270.850222046,1.113237532,0.9716665965,255.76,253.8275,1.00761343826,77,76,1905,1905,ok,true,,
