matched_block,chronological_orientation_order,forward_pair_id,reverse_pair_id,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,primary_denominator,forward_pJ_per_operand,reverse_pJ_per_operand,order_balanced_effect_pJ_per_operand,middle_position_bias_pJ_per_operand,forward_pJ_per_logical_scalar_exponent_result,reverse_pJ_per_logical_scalar_exponent_result,order_balanced_effect_pJ_per_logical_scalar_exponent_result,middle_position_bias_pJ_per_logical_scalar_exponent_result,forward_pJ_per_ptx_ex2_instruction,reverse_pJ_per_ptx_ex2_instruction,order_balanced_effect_pJ_per_ptx_ex2_instruction,middle_position_bias_pJ_per_ptx_ex2_instruction,max_temperature_span_C,smid_set_match,quality_status
0,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p01,fp32_fast___expf,ex2.approx.f32,1,605006168064,nan,logical_scalar_exponent_result,37.36442156073789,134.10825005812737,85.73633580943263,-48.371914248694736,37.36442156073789,134.10825005812737,85.73633580943263,-48.371914248694736,nan,nan,nan,nan,2.0,True,pass
1,R-F,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p03,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p02,fp32_fast___expf,ex2.approx.f32,1,605006168064,nan,logical_scalar_exponent_result,64.27203057325954,63.86752752284769,64.06977904805362,0.20225152520592715,64.27203057325954,63.86752752284769,64.06977904805362,0.20225152520592715,nan,nan,nan,nan,2.0,True,pass
2,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p04,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p05,fp32_fast___expf,ex2.approx.f32,1,605006168064,nan,logical_scalar_exponent_result,58.79603986600475,112.95983275478375,85.87793631039425,-27.0818964443895,58.79603986600475,112.95983275478375,85.87793631039425,-27.0818964443895,nan,nan,nan,nan,2.0,True,pass
