profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,pair_energy_basis,ncu_control_acceptance_required,ncu_control_acceptance_exact,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,pair_start_distance_ms,pair_completion_distance_ms,pair_transition_gap_ms,pair_transition_gap_limit_ms,pair_timing_source,pair_execution_order,numerator_measurement_start_epoch_ms,numerator_measurement_end_epoch_ms,control_measurement_start_epoch_ms,control_measurement_end_epoch_ms,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_ITER,control_ITER,iter_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_measurement_scope,control_measurement_scope,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,numerator_power_state_status,control_power_state_status,numerator_power_state_reasons,control_power_state_reasons,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,64,8,82,1,8,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001358736_r0,shared_scalar_addr_only_1784001367272_r0,8536,8536.0,8536.0,5309.0,30000.0,exact_epoch_interval,treatment_then_control,1784001353117.0,1784001358731.0,1784001364040.0,1784001369509.0,5.614043022,5.469094451,1.0265032122408302,4202506,4202506,1.0,1050.60799745,962.169854422,175.92854960588062,962.169854422,88.43814302800013,0.08417805998303285,expected_shared_bytes,22584057118700.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,3.915954629550231,pJ/byte,0.4894943286937789,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,8,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001407094_r0,shared_scalar_addr_only_1784001396156_r0,10938,10938.0,10938.0,3072.0,30000.0,exact_epoch_interval,control_then_treatment,1784001401464.0,1784001407084.0,1784001392956.0,1784001398392.0,5.62001094,5.436466358,1.0337617433666093,4202506,4202506,1.0,1058.32070123,933.865486161,171.77803092385108,933.865486161,124.4552150689999,0.11759688242359405,expected_shared_bytes,22584057118700.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,5.51075541541864,pJ/byte,0.68884442692733,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,8,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001493071_r0,shared_scalar_addr_only_1784001503910_r0,10839,10839.0,10839.0,5326.0,30000.0,exact_epoch_interval,treatment_then_control,1784001487429.0,1784001493065.0,1784001498391.0,1784001503904.0,5.636298719,5.513442878,1.0222829625187966,4202506,4202506,1.0,1048.46462115,945.016533068,171.40225336129797,945.016533068,103.44808808200014,0.09866626493179514,expected_shared_bytes,22584057118700.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,4.580580342065434,pJ/byte,0.5725725427581793,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,8,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001543863_r0,shared_scalar_addr_only_1784001532902_r0,10961,10961.0,10961.0,5304.0,30000.0,exact_epoch_interval,control_then_treatment,1784001538200.0,1784001543855.0,1784001527444.0,1784001532896.0,5.655146571,5.451896988,1.0372805251910238,4202506,4202506,1.0,1061.60227321,972.016141326,178.28952811571355,972.016141326,89.586131884,0.08438766018568856,expected_shared_bytes,22584057118700.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,3.9667864552919987,pJ/byte,0.49584830691149984,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,8,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001572947_r0,shared_scalar_addr_only_1784001581320_r0,8373,8373.0,8373.0,3002.0,30000.0,exact_epoch_interval,treatment_then_control,1784001567272.0,1784001572939.0,1784001575941.0,1784001581315.0,5.66666098,5.374112455,1.0544366213862564,4202506,4202506,1.0,1078.55238746,965.119682639,179.58680446685963,965.119682639,113.43270482100013,0.10517125189267357,expected_shared_bytes,22584057118700.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,5.022689423109713,pJ/byte,0.6278361778887142,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001387687_r0,shared_scalar_addr_only_1784001377451_r0,10236,10236.0,10236.0,5301.0,30000.0,exact_epoch_interval,control_then_treatment,1784001382714.0,1784001387680.0,1784001372564.0,1784001377413.0,4.965774351,4.848759226,1.0241330038358147,1891681,1891681,1.0,956.747906567,835.467740693,172.3054706888842,835.467740693,121.28016587399998,0.12676292787425802,expected_shared_bytes,20331598219900.0,0.9999996278344131,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,5.965107344846818,pJ/byte,0.7456384181058523,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001417473_r0,shared_scalar_addr_only_1784001425297_r0,7824,7824.0,7824.0,5300.0,30000.0,exact_epoch_interval,treatment_then_control,1784001412433.0,1784001417467.0,1784001422767.0,1784001427578.0,5.033727708,4.811144196,1.0462641531686072,1891681,1891681,1.0,914.89863361,845.793348282,175.79879417981178,845.793348282,69.10528532800004,0.07553326979550175,expected_shared_bytes,20331598219900.0,0.9999996278344131,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,3.3989106306636394,pJ/byte,0.4248638288329549,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001463849_r0,shared_scalar_addr_only_1784001455833_r0,8016,8016.0,8016.0,3036.0,30000.0,exact_epoch_interval,control_then_treatment,1784001458865.0,1784001463839.0,1784001451098.0,1784001455829.0,4.97438295,4.730512504,1.051552648004585,1891681,1891681,1.0,953.106492259,834.594594501,176.42794386343724,834.594594501,118.51189775800003,0.1243427662286821,expected_shared_bytes,20331598219900.0,0.9999996278344131,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,5.828951392616243,pJ/byte,0.7286189240770303,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001551865_r0,shared_scalar_addr_only_1784001562004_r0,10139,10139.0,10139.0,5314.0,30000.0,exact_epoch_interval,treatment_then_control,1784001546871.0,1784001551860.0,1784001557174.0,1784001561998.0,4.989138107,4.824452258,1.0341356573125817,1891681,1891681,1.0,968.28129022,866.294626849,179.56331216927134,866.294626849,101.98666337099996,0.10532751629211788,expected_shared_bytes,20331598219900.0,0.9999996278344131,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,5.016165589539256,pJ/byte,0.627020698692407,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
rtx3090,0,1,64,8,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_shared_scalar_addr_only,nearest-control,matched_iters_net_energy,True,True,shared_scalar_load_only,shared_scalar_addr_only,shared_scalar_load_only_1784001601837_r0,shared_scalar_addr_only_1784001591545_r0,10292,10292.0,10292.0,5293.0,30000.0,exact_epoch_interval,control_then_treatment,1784001596830.0,1784001601832.0,1784001586609.0,1784001591537.0,5.001677933,4.928082431,1.0149339023911306,1891681,1891681,1.0,948.131738866,844.475877136,171.3599333939388,844.475877136,103.65586172999997,0.10932643374429818,expected_shared_bytes,20331598219900.0,0.9999996278344131,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,5.098264317880554,pJ/byte,0.6372830397350693,True,,results/raw/rtx3090_pairv2b_20260714_shared.csv
