input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,2,clocked_empty_1783508245300_r0,clocked_empty,64,16,82,1,4,1,33.717621725,9125.44505265,270.643200374,6,269.814143007,0.6212483115,0.829057367,252.809,253.364,0.997809475695,75,76,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,3,l2_cg_load_only_1783508306097_r0,l2_cg_load_only,64,16,82,1,4,1,34.568732202,10107.6070637,292.3916042,3,291.666455446,0.725148754,0.725148754,201.911,231.135,0.873563069202,73,73,1905,1905,caution,true,,small_group
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,4,clocked_empty_1783508365708_r0,clocked_empty,64,16,82,1,4,1,33.405445426,8976.34673762,268.709086891,6,269.814143007,0.6212483115,-1.105056116,251.046,253.364,0.990851107498,76,76,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,5,clocked_empty_1783508426592_r0,clocked_empty,64,16,82,1,8,1,32.583490628,8889.4640403,272.821108757,6,272.200970512,0.79266434,0.620138245,270.896,267.4075,1.0130456326,77,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,6,l2_cg_load_only_1783508487779_r0,l2_cg_load_only,64,16,82,1,8,1,34.847866483,10021.5683191,287.580541666,3,287.78291864,0.202376974,-0.202376974,190.038,227.22,0.836361235807,72,72,1905,1905,caution,true,,small_group
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,7,clocked_empty_1783508547445_r0,clocked_empty,64,16,82,1,8,1,33.429054688,9078.69049406,271.580832267,6,272.200970512,0.79266434,-0.620138245,266.37,267.4075,0.996120153698,77,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,8,clocked_empty_1783508606900_r0,clocked_empty,64,16,82,1,8,1,33.222396874,9070.88462484,273.035225581,6,272.200970512,0.79266434,0.834255069,268.352,267.4075,1.00353206249,77,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,9,l2_cg_load_only_1783508667205_r0,l2_cg_load_only,64,16,82,1,8,1,33.914539643,9913.91526386,292.320502304,3,287.78291864,0.202376974,4.537583664,250.481,227.22,1.10237215034,75,72,1905,1905,caution,true,,small_group
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,10,clocked_empty_1783508726812_r0,clocked_empty,64,16,82,1,8,1,33.402285896,9067.04706273,271.449896901,6,272.200970512,0.79266434,-0.751073611,272.174,267.4075,1.01782485532,77,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,11,clocked_empty_1783508786449_r0,clocked_empty,64,16,82,1,4,1,33.38767534,9012.95461231,269.948551989,6,269.814143007,0.6212483115,0.134408982,254.636,253.364,1.00502044489,76,76,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,12,l2_cg_load_only_1783508845815_r0,l2_cg_load_only,64,16,82,1,4,1,33.089723049,9580.73202995,289.537993889,3,291.666455446,0.725148754,-2.128461557,236.902,231.135,1.02495078634,73,73,1905,1905,caution,true,,small_group
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,13,clocked_empty_1783508905803_r0,clocked_empty,64,16,82,1,4,1,33.791506826,9112.88457315,269.679734025,6,269.814143007,0.6212483115,-0.134408982,253.919,253.364,1.0021905243,76,76,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,14,clocked_empty_1783508965510_r0,clocked_empty,64,16,82,1,4,1,33.383171686,8915.7866273,267.074282551,6,269.814143007,0.6212483115,-2.739860456,252.609,253.364,0.997020097567,76,76,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,15,l2_cg_load_only_1783509025428_r0,l2_cg_load_only,64,16,82,1,4,1,33.6015017,9800.43089849,291.666455446,3,291.666455446,0.725148754,0,231.135,231.135,1,75,73,1905,1905,caution,true,,small_group
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,16,clocked_empty_1783509085618_r0,clocked_empty,64,16,82,1,4,1,33.939621079,9171.42174711,270.227582263,6,269.814143007,0.6212483115,0.413439256,254,253.364,1.00251022245,76,76,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,17,clocked_empty_1783509145546_r0,clocked_empty,64,16,82,1,8,1,33.665772802,9096.73880605,270.207336678,6,272.200970512,0.79266434,-1.993633834,266.463,267.4075,0.996467937511,77,77,1905,1905,ok,true,,
