component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
global_l1_hit_path,14,14,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,one_sec_average,0.7259397893571193,1.2488730961175143,1.3153829477812649,2.2949508095212283,0.4235680473682056,1.0718093890244493,1.4590285092108652,0.3872191201864159,0.21718213980947199,0.33916019865027935,0.31005481773144067,1.0425315981040881,1.476895877723032,0.3478049779191271,medium-high,0.1561091370146893,0.09074247366963992,0.28686885119015354,0.13031644976301102,0.184611984715379,0.3478049779191271
