protocol_revision,record_type,profile,component,coordinate_id,pair_id,pair_attempt,repeat,role,sequence_index,execution_order,target_duration_s,factor_kind,factor_value,calibration_policy,grid_anchor_factor,grid_anchor_blocks_per_sm,grid_work_units,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,ITER,binary_sha256,quiescence_status,cooldown_wait_seconds,pre_pair_temp_C,pre_pair_power_W,pre_pair_gpu_util_pct,pre_pair_memory_util_pct,run_id,gpu_id,smid_histogram_ok,measurement_start_epoch_ms,measurement_end_epoch_ms,elapsed_s,net_E_J,FLOP,N_MMA,expected_shared_bytes,expected_l1_bytes,expected_l2_bytes,expected_dram_bytes,expected_addr_ops,energy_source,energy_integration_method,measurement_scope,clock_sm_mhz,clock_mem_mhz,temp_C,power_before_mw,power_after_mw,command_start_epoch_ms,command_end_epoch_ms
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF16_D15p0_B8,tensor_RF16_D15p0_B8_repeat0,0,0,control,2,treatment_then_control,15.0,reuse_factor,16,factorial_grid,4,8,1384858144,reg_operand_only,1,8,82,16,1,10819205,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,7.584902471979149,45.0,14.9,0.0,11.0,reg_operand_only_1784682541586_r0,0,true,1784682534656,1784682541581,6.924704969,1155.28830035,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1950,9501,63,17244,210165,1784682521074,1784682541675
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF16_D15p0_B8,tensor_RF16_D15p0_B8_repeat0,0,0,baseline_after,3,treatment_then_control,15.0,reuse_factor,16,factorial_grid,4,8,1384858144,clocked_empty,64,8,82,1,1,49955360,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,7.584902471979149,45.0,14.9,0.0,11.0,clocked_empty_1784682558959_r0,0,true,1784682555726,1784682558955,3.228845081,524.847801468,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1950,9501,63,12287,238962,1784682542195,1784682559044
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF1_D5p0_B16,tensor_RF1_D5p0_B16_repeat0,0,0,baseline_before,0,control_then_treatment,5.0,reuse_factor,1,factorial_grid,4,8,523966720,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,12.905895063071512,46.0,13.33,0.0,25.0,clocked_empty_1784682589288_r0,0,true,1784682586030,1784682589281,3.251150454,706.465510659,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,67,11834,296447,1784682572464,1784682589339
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF1_D5p0_B16,tensor_RF1_D5p0_B16_repeat0,0,0,control,1,control_then_treatment,5.0,reuse_factor,1,factorial_grid,4,8,523966720,reg_operand_only,1,16,82,1,1,32747920,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,12.905895063071512,46.0,13.33,0.0,25.0,reg_operand_only_1784682606277_r0,0,true,1784682605125,1784682606270,1.145051442,166.236892668,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1950,9501,58,12155,199525,1784682589847,1784682606342
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF1_D5p0_B16,tensor_RF1_D5p0_B16_repeat0,0,0,treatment,2,control_then_treatment,5.0,reuse_factor,1,factorial_grid,4,8,523966720,reg_mma,1,16,82,1,1,32747920,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,12.905895063071512,46.0,13.33,0.0,25.0,reg_mma_1784682625746_r0,0,true,1784682620384,1784682625738,5.354174756,1104.37494994,351971500359680,42965271040,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,62,18541,230949,1784682606845,1784682625843
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF1_D5p0_B16,tensor_RF1_D5p0_B16_repeat0,0,0,baseline_after,3,control_then_treatment,5.0,reuse_factor,1,factorial_grid,4,8,523966720,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,12.905895063071512,46.0,13.33,0.0,25.0,clocked_empty_1784682644841_r0,0,true,1784682641549,1784682644836,3.286662519,710.511902741,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,66,12064,296565,1784682626347,1784682644913
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF1_D15p0_B16,tensor_RF1_D15p0_B16_repeat0,0,0,baseline_before,0,treatment_then_control,15.0,reuse_factor,1,factorial_grid,4,8,1384858144,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,7.516098916064948,45.0,12.74,0.0,24.0,clocked_empty_1784682669662_r0,0,true,1784682666449,1784682669654,3.204751412,704.621307813,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,66,12066,299488,1784682651208,1784682669773
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF1_D15p0_B16,tensor_RF1_D15p0_B16_repeat0,0,0,treatment,1,treatment_then_control,15.0,reuse_factor,1,factorial_grid,4,8,1384858144,reg_mma,1,16,82,1,1,86553634,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,7.516098916064948,45.0,12.74,0.0,24.0,reg_mma_1784682697750_r0,0,true,1784682683815,1784682697744,13.929431742,3052.83029499,930270149083136,113558367808,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,64,12670,215421,1784682670291,1784682697819
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF1_D15p0_B16,tensor_RF1_D15p0_B16_repeat0,0,0,control,2,treatment_then_control,15.0,reuse_factor,1,factorial_grid,4,8,1384858144,reg_operand_only,1,16,82,1,1,86553634,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,7.516098916064948,45.0,12.74,0.0,24.0,reg_operand_only_1784682714437_r0,0,true,1784682711845,1784682714431,2.586372396,495.153259115,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,65,12842,275389,1784682698329,1784682714502
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF1_D15p0_B16,tensor_RF1_D15p0_B16_repeat0,0,0,baseline_after,3,treatment_then_control,15.0,reuse_factor,1,factorial_grid,4,8,1384858144,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,7.516098916064948,45.0,12.74,0.0,24.0,clocked_empty_1784682733421_r0,0,true,1784682730227,1784682733412,3.184544825,725.133354509,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,68,12594,290965,1784682715013,1784682733513
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF4_D5p0_B16,tensor_RF4_D5p0_B16_repeat0,0,0,baseline_before,0,control_then_treatment,5.0,reuse_factor,4,factorial_grid,4,8,523966720,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.543699453934096,47.0,15.35,0.0,5.0,clocked_empty_1784682756348_r0,0,true,1784682753107,1784682756342,3.235052229,708.168043954,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,66,18261,298917,1784682739560,1784682756418
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF4_D5p0_B16,tensor_RF4_D5p0_B16_repeat0,0,0,control,1,control_then_treatment,5.0,reuse_factor,4,factorial_grid,4,8,523966720,reg_operand_only,1,16,82,4,1,8186980,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.543699453934096,47.0,15.35,0.0,5.0,reg_operand_only_1784682772092_r0,0,true,1784682770428,1784682772086,1.658284487,287.722826569,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,63,12082,283223,1784682756924,1784682772184
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF4_D5p0_B16,tensor_RF4_D5p0_B16_repeat0,0,0,treatment,2,control_then_treatment,5.0,reuse_factor,4,factorial_grid,4,8,523966720,reg_mma,1,16,82,4,1,8186980,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.543699453934096,47.0,15.35,0.0,5.0,reg_mma_1784682793715_r0,0,true,1784682787983,1784682793708,5.725359619,1293.82113359,351971500359680,42965271040,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,63,12130,245847,1784682772699,1784682793772
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF4_D5p0_B16,tensor_RF4_D5p0_B16_repeat0,0,0,baseline_after,3,control_then_treatment,5.0,reuse_factor,4,factorial_grid,4,8,523966720,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.543699453934096,47.0,15.35,0.0,5.0,clocked_empty_1784682810989_r0,0,true,1784682807855,1784682810984,3.128709048,712.955859565,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,67,12798,300044,1784682794304,1784682811059
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF4_D15p0_B16,tensor_RF4_D15p0_B16_repeat0,0,0,baseline_before,0,treatment_then_control,15.0,reuse_factor,4,factorial_grid,4,8,1384858144,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.480457562021911,46.0,12.61,0.0,29.0,clocked_empty_1784682833803_r0,0,true,1784682832315,1784682835493,3.177550644,736.93262089,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,66,17386,291724,1784682817045,1784682833862
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF4_D15p0_B16,tensor_RF4_D15p0_B16_repeat0,0,0,treatment,1,treatment_then_control,15.0,reuse_factor,4,factorial_grid,4,8,1384858144,reg_mma,1,16,82,4,1,21638409,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.480457562021911,46.0,12.61,0.0,29.0,reg_mma_1784682862688_r0,0,true,1784682849576,1784682864368,14.791598647,3644.38265319,930270170578944,113558370432,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1920,9501,66,15217,224183,1784682834373,1784682862797
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF4_D15p0_B16,tensor_RF4_D15p0_B16_repeat0,0,0,control,2,treatment_then_control,15.0,reuse_factor,4,factorial_grid,4,8,1384858144,reg_operand_only,1,16,82,4,1,21638409,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.480457562021911,46.0,12.61,0.0,29.0,reg_operand_only_1784682882535_r0,0,true,1784682878534,1784682882528,3.993729262,852.278742127,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,69,15138,295257,1784682863306,1784682882593
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF4_D15p0_B16,tensor_RF4_D15p0_B16_repeat0,0,0,baseline_after,3,treatment_then_control,15.0,reuse_factor,4,factorial_grid,4,8,1384858144,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,5.480457562021911,46.0,12.61,0.0,29.0,clocked_empty_1784682899753_r0,0,true,1784682896649,1784682899747,3.097779409,721.143639651,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,67,12587,304413,1784682883111,1784682899847
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF16_D5p0_B16,tensor_RF16_D5p0_B16_repeat0,0,0,baseline_before,0,control_then_treatment,5.0,reuse_factor,16,factorial_grid,4,8,523966720,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,14.23045308503788,45.0,12.47,0.0,22.0,clocked_empty_1784682931403_r0,0,true,1784682928125,1784682931398,3.272991313,684.722357589,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,67,16688,304313,1784682914601,1784682931477
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF16_D5p0_B16,tensor_RF16_D5p0_B16_repeat0,0,0,control,1,control_then_treatment,5.0,reuse_factor,16,factorial_grid,4,8,523966720,reg_operand_only,1,16,82,16,1,2046745,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,14.23045308503788,45.0,12.47,0.0,22.0,reg_operand_only_1784682948777_r0,0,true,1784682947198,1784682948771,1.572528471,271.942802067,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1950,9501,62,12297,268249,1784682931985,1784682948837
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF16_D5p0_B16,tensor_RF16_D5p0_B16_repeat0,0,0,treatment,2,control_then_treatment,5.0,reuse_factor,16,factorial_grid,4,8,523966720,reg_mma,1,16,82,16,1,2046745,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,14.23045308503788,45.0,12.47,0.0,22.0,reg_mma_1784682968715_r0,0,true,1784682962895,1784682968709,5.813631715,1298.88812513,351971500359680,42965271040,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,63,12429,236955,1784682949372,1784682968789
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF16_D5p0_B16,tensor_RF16_D5p0_B16_repeat0,0,0,baseline_after,3,control_then_treatment,5.0,reuse_factor,16,factorial_grid,4,8,523966720,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,14.23045308503788,45.0,12.47,0.0,22.0,clocked_empty_1784682986068_r0,0,true,1784682984501,1784682987738,3.237461665,716.761851573,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,66,11940,288598,1784682969293,1784682986181
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF16_D15p0_B16,tensor_RF16_D15p0_B16_repeat0,0,0,baseline_before,0,treatment_then_control,15.0,reuse_factor,16,factorial_grid,4,8,1384858144,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,34.343934049946256,41.0,17.93,0.0,5.0,clocked_empty_1784683037696_r0,0,true,1784683034543,1784683037690,3.146938732,708.797237614,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1950,9501,64,20943,299236,1784683019314,1784683037782
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF16_D15p0_B16,tensor_RF16_D15p0_B16_repeat0,0,0,treatment,1,treatment_then_control,15.0,reuse_factor,16,factorial_grid,4,8,1384858144,reg_mma,1,16,82,16,1,5409603,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,34.343934049946256,41.0,17.93,0.0,5.0,reg_mma_1784683066624_r0,0,true,1784683051795,1784683066609,14.81372051,3569.54548297,930270299553792,113558386176,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,64,12381,217192,1784683038287,1784683066687
component_dynamic_attribution_v3,pair_run,rtx3090,tensor,tensor_RF16_D15p0_B16,tensor_RF16_D15p0_B16_repeat0,0,0,control,2,treatment_then_control,15.0,reuse_factor,16,factorial_grid,4,8,1384858144,reg_operand_only,1,16,82,16,1,5409603,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,34.343934049946256,41.0,17.93,0.0,5.0,reg_operand_only_1784683084462_r0,0,true,1784683080685,1784683084456,3.770551027,800.337259544,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,66,15275,276842,1784683067197,1784683084528
component_dynamic_attribution_v3,active_baseline,rtx3090,tensor,tensor_RF16_D15p0_B16,tensor_RF16_D15p0_B16_repeat0,0,0,baseline_after,3,treatment_then_control,15.0,reuse_factor,16,factorial_grid,4,8,1384858144,clocked_empty,64,16,82,1,1,43105192,500bcb73a3dffebc92f041072ccba3ff5f4f85a836e045ba6eff9715cdb99862,skipped,34.343934049946256,41.0,17.93,0.0,5.0,clocked_empty_1784683103474_r0,0,true,1784683100254,1784683103468,3.214499122,704.172597606,0,0,0,0,0,0,0,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,1935,9501,67,15406,299575,1784683085041,1784683103560
