input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_targeted_l2_stability_20260708.csv,2,clocked_empty_1783454020905_r0,clocked_empty,64,16,82,1,4,1,19.985287226,5198.72355149,260.127537458,10,255.785377183,1.0037510265,4.3421602755,243.138,254.2415,0.95632695685,67,76,1920,1905,caution,true,,temperature_outlier
results/raw/rtx3090_targeted_l2_stability_20260708.csv,3,l2_cg_load_only_1783454061876_r0,l2_cg_load_only,64,16,82,1,4,1,22.380649606,6331.86649981,282.917011404,10,279.069863028,1.6100712425,3.847148376,263.829,269.2395,0.979904508811,73,75,1920,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,4,clocked_empty_1783454100684_r0,clocked_empty,64,16,82,1,8,1,22.069026605,5834.40627091,264.370802362,10,261.106297237,1.200812013,3.264505125,264.144,272.1445,0.970602014738,73,78,1920,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,5,l2_cg_load_only_1783454141675_r0,l2_cg_load_only,64,16,82,1,8,1,22.416585738,6386.85773793,284.916615428,10,279.011337757,1.6357765275,5.9052776705,292.323,283.9725,1.02940601643,79,78.5,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,6,clocked_empty_1783454182899_r0,clocked_empty,64,16,82,1,16,1,22.633771057,5936.54932079,262.287239092,10,264.330270477,1.4539959765,-2.0430313855,289.372,292.6635,0.988753295167,77,79,1890,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,7,l2_cg_load_only_1783454223982_r0,l2_cg_load_only,64,16,82,1,16,1,22.53961769,6343.64302239,281.444126943,10,278.918078142,2.106274828,2.526048801,243.438,265.012,0.918592365629,71,74,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,8,l2_cg_load_only_1783454263242_r0,l2_cg_load_only,64,16,82,1,4,1,22.485504744,6244.72491662,277.722247631,10,279.069863028,1.6100712425,-1.347615397,217.417,269.2395,0.807522670336,71,75,1920,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,9,clocked_empty_1783454304078_r0,clocked_empty,64,16,82,1,8,1,22.277732941,5839.78786238,262.135643597,10,261.106297237,1.200812013,1.02934636,271.755,272.1445,0.998568775044,76,78,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,10,l2_cg_load_only_1783454344825_r0,l2_cg_load_only,64,16,82,1,8,1,22.137778364,6191.26071678,279.669468859,10,279.011337757,1.6357765275,0.6581311015,283.168,283.9725,0.997166979197,80,78.5,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,11,clocked_empty_1783454383487_r0,clocked_empty,64,16,82,1,16,1,21.967876057,5777.22504333,262.985143777,10,264.330270477,1.4539959765,-1.3451267005,291.876,292.6635,0.997309196398,78,79,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,12,l2_cg_load_only_1783454424899_r0,l2_cg_load_only,64,16,82,1,16,1,22.810397308,6319.01050968,277.023254981,10,278.918078142,2.106274828,-1.894823161,211.825,265.012,0.799303427769,72,74,1920,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,13,clocked_empty_1783454466104_r0,clocked_empty,64,16,82,1,4,1,22.631792444,5767.09968281,254.822930931,10,255.785377183,1.0037510265,-0.9624462515,254.249,254.2415,1.00002949951,76,76,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,14,clocked_empty_1783454504801_r0,clocked_empty,64,16,82,1,8,1,21.905638481,5716.89608494,260.978290585,10,261.106297237,1.200812013,-0.128006652,273.575,272.1445,1.00525639871,77,78,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,15,l2_cg_load_only_1783454545530_r0,l2_cg_load_only,64,16,82,1,8,1,22.127590642,6241.24973555,282.057357103,10,279.011337757,1.6357765275,3.0460193455,266.12,283.9725,0.937132997033,78,78.5,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,16,clocked_empty_1783454586344_r0,clocked_empty,64,16,82,1,16,1,22.164362294,5866.32878703,264.673926063,10,264.330270477,1.4539959765,0.3436555855,291.687,292.6635,0.996663403533,79,79,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,17,l2_cg_load_only_1783454625185_r0,l2_cg_load_only,64,16,82,1,16,1,22.086964197,6155.77952579,278.706456482,10,278.918078142,2.106274828,-0.21162166,308.506,265.012,1.16412087,80,74,1890,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,18,clocked_empty_1783454666378_r0,clocked_empty,64,16,82,1,4,1,22.6362435,5781.08058846,255.390457717,10,255.785377183,1.0037510265,-0.3949194655,254.234,254.2415,0.999970500489,76,76,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,19,l2_cg_load_only_1783454707004_r0,l2_cg_load_only,64,16,82,1,4,1,22.072592985,6236.56250857,282.547796392,10,279.069863028,1.6100712425,3.477933364,293.357,269.2395,1.08957638088,82,75,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,20,l2_cg_load_only_1783454745712_r0,l2_cg_load_only,64,16,82,1,8,1,21.948503884,6109.43643741,278.353206656,10,279.011337757,1.6357765275,-0.6581311015,242.987,283.9725,0.855670883624,77,78.5,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,21,clocked_empty_1783454786485_r0,clocked_empty,64,16,82,1,16,1,22.233841214,5939.78265649,267.150538646,10,264.330270477,1.4539959765,2.8202681685,295.354,292.6635,1.00919315186,79,79,1890,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,22,l2_cg_load_only_1783454826970_r0,l2_cg_load_only,64,16,82,1,16,1,21.876683817,6007.41006646,274.60332273,10,278.918078142,2.106274828,-4.314755412,286.807,265.012,1.08224155887,74,74,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,23,clocked_empty_1783454867725_r0,clocked_empty,64,16,82,1,4,1,22.224136997,5759.32365844,259.147235243,10,255.785377183,1.0037510265,3.3618580605,253.774,254.2415,0.99816119713,76,76,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,24,l2_cg_load_only_1783454906750_r0,l2_cg_load_only,64,16,82,1,4,1,22.249264786,6161.02596217,276.909193244,10,279.069863028,1.6100712425,-2.160669784,281.588,269.2395,1.04586436983,81,75,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,25,clocked_empty_1783454947414_r0,clocked_empty,64,16,82,1,8,1,22.087025615,5769.88876151,261.234303889,10,261.106297237,1.200812013,0.128006652,271.73,272.1445,0.998476912082,78,78,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,26,clocked_empty_1783454988313_r0,clocked_empty,64,16,82,1,16,1,22.320738805,5880.89418548,263.472201205,10,264.330270477,1.4539959765,-0.8580692725,293.013,292.6635,1.00119420427,79,79,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,27,l2_cg_load_only_1783455027733_r0,l2_cg_load_only,64,16,82,1,16,1,22.658355124,6358.71955154,280.634649635,10,278.918078142,2.106274828,1.716571493,288.755,265.012,1.08959216941,74,74,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,28,clocked_empty_1783455068468_r0,clocked_empty,64,16,82,1,4,1,22.080243613,5630.95258823,255.02221293,10,255.785377183,1.0037510265,-0.7631642525,255.431,254.2415,1.00467862249,77,76,1890,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,29,l2_cg_load_only_1783455109478_r0,l2_cg_load_only,64,16,82,1,4,1,22.295202665,6261.89680724,280.862968654,10,279.069863028,1.6100712425,1.793105626,284.852,269.2395,1.05798740527,76,75,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,30,clocked_empty_1783455148542_r0,clocked_empty,64,16,82,1,8,1,22.327734461,5759.85886183,257.96879983,10,261.106297237,1.200812013,-3.137497407,275.228,272.1445,1.0113303778,78,78,1890,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,31,l2_cg_load_only_1783455189459_r0,l2_cg_load_only,64,16,82,1,8,1,22.345069459,6201.47272795,277.532040763,10,279.011337757,1.6357765275,-1.4792969945,229.011,283.9725,0.806454850382,75,78.5,1905,1905,ok,true,,
results/raw/rtx3090_targeted_l2_stability_20260708.csv,32,l2_cg_load_only_1783455230628_r0,l2_cg_load_only,64,16,82,1,16,1,22.560491264,6297.30315391,279.129699802,10,278.918078142,2.106274828,0.21162166,238.071,265.012,0.898340452508,75,74,1905,1905,ok,true,,
