component,status,total_rows,valid_rows,invalid_rows,invalid_reason_counts,invalid_coordinates,valid_delta_E_min_J,valid_delta_E_median_J,valid_delta_E_max_J,invalid_delta_E_min_J,invalid_delta_E_median_J,invalid_delta_E_max_J,valid_signal_fraction_min,valid_signal_fraction_median,valid_signal_fraction_max,invalid_signal_fraction_min,invalid_signal_fraction_median,invalid_signal_fraction_max,valid_coefficient_min,valid_coefficient_median,valid_coefficient_max,recommendation
shared_l1_scalar_path,stable_detail_rows,10,10,0,,,79.9476550309,161.313757801,240.265720968,,,,0.0178716293216,0.0247790169505,0.0326858090882,,,,0.109387664824,0.148735236874,0.202055916617,no_followup_required_by_detail_rows
