matched_block,chronological_orientation_order,forward_pair_id,reverse_pair_id,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,primary_denominator,forward_pJ_per_operand,reverse_pJ_per_operand,order_balanced_effect_pJ_per_operand,middle_position_bias_pJ_per_operand,forward_pJ_per_logical_scalar_exponent_result,reverse_pJ_per_logical_scalar_exponent_result,order_balanced_effect_pJ_per_logical_scalar_exponent_result,middle_position_bias_pJ_per_logical_scalar_exponent_result,forward_pJ_per_ptx_ex2_instruction,reverse_pJ_per_ptx_ex2_instruction,order_balanced_effect_pJ_per_ptx_ex2_instruction,middle_position_bias_pJ_per_ptx_ex2_instruction,max_temperature_span_C,smid_set_match,quality_status
0,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p01,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,741441847296,370720923648,logical_scalar_exponent_result,1.6447624515870687,51.72880001683084,26.686781234208954,-25.042018782621884,1.6447624515870687,51.72880001683084,26.686781234208954,-25.042018782621884,3.2895249031741374,103.45760003366168,53.37356246841791,-50.08403756524377,3.0,True,pass
1,R-F,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p03,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p02,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,741441847296,370720923648,logical_scalar_exponent_result,90.6035736674429,-45.67606722777089,22.463753219836004,68.1398204476069,90.6035736674429,-45.67606722777089,22.463753219836004,68.1398204476069,181.2071473348858,-91.35213445554179,44.92750643967201,136.2796408952138,2.0,True,pass
2,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p04,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p05,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,741441847296,370720923648,logical_scalar_exponent_result,66.68175648616472,23.210201062589277,44.945978774377,21.73577771178772,66.68175648616472,23.210201062589277,44.945978774377,21.73577771178772,133.36351297232943,46.420402125178555,89.891957548754,43.47155542357544,3.0,True,pass
