target_tag,session_id,session_index,implementation_position,session_order,implementation,canonical_implementation,grid_blocks,softmax_cols,incremental_pJ_per_element,incremental_pJ_per_logical_scalar_exponent_result,incremental_pJ_per_ptx_ex2_instruction,forward_incremental_pJ_per_element,reverse_incremental_pJ_per_element,matched_block_sd_pJ_per_element,cell_pair_t95_low_pJ_per_element,cell_pair_t95_high_pJ_per_element,cell_bootstrap_low_pJ_per_element,cell_bootstrap_high_pJ_per_element,matched_positive_blocks,cell_verdict,quality_status,logical_added_results_equals_elements,logical_added_results,added_ptx_ex2_instructions,results_per_ptx_instruction,temperature_min_C,temperature_max_C,temperature_span_C,sm_clock_min_mhz,sm_clock_max_mhz,sm_clock_span_mhz,trace_fit_r2_min,trace_fit_points_min,preheat_actual_s,mean_treatment_trace_power_W,mean_control_trace_power_W,mean_trace_power_delta_W,summary_source,matched_source,raw_source,manifest_source
targeted_g48s1024_confirm_v1_20260725,session01_g48_s1024,1,1,fp32>ptx_f16>ptx_f16x2,fp32,fp32_fast___expf,48,1024,83.66942067234741,83.66942067234741,not_applicable,56.917973841540594,110.42086750315424,26.750644586467264,17.21713563897515,150.12170570571968,61.51891555788362,110.13722779080307,3,positive_identified_pilot,pass,true,603310374912,not_applicable,1,66.0,74.0,8.0,1920.0,1935.0,15.0,0.999757844807,20,18.715625,228.6354591981111,224.35560787311113,4.279851324999981,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session01_g48_s1024,1,2,fp32>ptx_f16>ptx_f16x2,ptx_f16,ptx_ex2_approx_f16,48,1024,17.76350180925147,17.76350180925147,17.76350180925147,29.81767727494579,5.709326343557147,25.012448318056833,-44.37086432317636,79.8978679416793,-3.807110010079668,42.65620689162146,2,not_identified,pass,true,745947906048,745947906048,1,73.0,76.0,3.0,1920.0,1920.0,0.0,0.99982311806,20,19.0686738281,238.72363924277775,237.335192332,1.388446910777759,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_ptx_f16_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_ptx_f16_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session01_g48_s1024,1,3,fp32>ptx_f16>ptx_f16x2,ptx_f16x2,ptx_ex2_approx_f16x2,48,1024,22.347401871577265,22.347401871577265,44.69480374315453,24.97244150918281,19.722362233971726,9.574029843327914,-1.4358067165511414,46.13061045970567,10.804891661669453,33.31086996056346,3,not_identified,pass,true,738579775488,369289887744,2,72.0,76.0,4.0,1905.0,1905.0,0.0,0.999793961332,20,19.0537402344,235.41747304477778,234.2853444796667,1.1321285651110884,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_ptx_f16x2_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_ptx_f16x2_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session02_g48_s1024,2,1,ptx_f16x2>fp32>ptx_f16,ptx_f16x2,ptx_ex2_approx_f16x2,48,1024,21.451666075769996,21.451666075769996,42.90333215153999,27.49016354486727,15.413168606672727,24.207625056576923,-38.6834082414465,81.58674039298648,0.8820834187286346,45.37336195288407,3,not_identified,pass,true,741429067776,370714533888,2,74.0,76.0,2.0,1905.0,1905.0,0.0,0.999802790892,20,19.130296875,236.23174203844442,235.03281438066668,1.1989276577777446,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_ptx_f16x2_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess02_pos1_ptx_f16x2_g48_s1024_ptx_f16x2_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session02_g48_s1024,2,2,ptx_f16x2>fp32>ptx_f16,fp32,fp32_fast___expf,48,1024,78.56135038929351,78.56135038929351,not_applicable,53.477497333334064,103.64520344525293,12.550268627768567,47.38475479728406,109.73794598130296,64.51285860911136,91.947545672924,3,positive_identified_pilot,pass,true,605006168064,not_applicable,1,74.0,76.0,2.0,1905.0,1905.0,0.0,0.999777003455,20,19.1016953125,233.7805908245556,230.0583137842222,3.722277040333381,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session02_g48_s1024,2,3,ptx_f16x2>fp32>ptx_f16,ptx_f16,ptx_ex2_approx_f16,48,1024,25.236665609433956,25.236665609433956,25.236665609433956,7.962277995021232,42.51105322384669,9.646977721805893,1.2722444453794068,49.201086773488505,14.151979183399755,34.58713053364736,3,positive_identified_pilot,pass,true,741195792384,741195792384,1,74.0,78.0,4.0,1905.0,1905.0,0.0,0.999855580977,20,18.9139667969,242.27736144777776,240.4068312198889,1.870530227888878,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_ptx_f16_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_ptx_f16_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session03_g48_s1024,3,1,ptx_f16>ptx_f16x2>fp32,ptx_f16,ptx_ex2_approx_f16,48,1024,15.178249591130045,15.178249591130045,15.178249591130045,23.594224295217487,6.762274887042598,31.643787823244743,-63.42927708617436,93.78577626843445,-10.451870933281233,46.59350353190269,2,not_identified,pass,true,747039916032,747039916032,1,74.0,78.0,4.0,1905.0,1905.0,0.0,0.999814224519,20,19.1347558594,241.70725031366666,240.8120395056667,0.8952108079999732,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_ptx_f16_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_ptx_f16_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session03_g48_s1024,3,2,ptx_f16>ptx_f16x2>fp32,ptx_f16x2,ptx_ex2_approx_f16x2,48,1024,31.365504409473985,31.365504409473985,62.73100881894797,52.97669753506489,9.754311283883075,11.949077553702026,1.6823502365770864,61.048658582370884,17.93913338160586,44.29332476190917,3,positive_identified_pilot,pass,true,741441847296,370720923648,2,74.0,77.0,3.0,1905.0,1905.0,0.0,0.999832454468,20,19.0870742188,239.07298011466668,237.31804364399997,1.7549364706667063,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_ptx_f16x2_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_ptx_f16x2_manifest.csv
targeted_g48s1024_confirm_v1_20260725,session03_g48_s1024,3,3,ptx_f16>ptx_f16x2>fp32,fp32,fp32_fast___expf,48,1024,84.26157341677516,84.26157341677516,not_applicable,74.0059226234918,94.5172242100585,22.904865910562478,27.362732223622515,141.1604146099278,61.35120450562807,105.2447599458445,3,positive_identified_pilot,pass,true,605507862528,not_applicable,1,74.0,76.0,2.0,1905.0,1920.0,15.0,0.999811614003,20,19.0499882812,234.73152976633335,230.63062270544444,4.100907060888915,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_summary.csv,results/summary/rtx3090_softmax_ex2_targeted_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_matched.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_raw.csv,results/raw/rtx3090_fp16_softmax_operand_rate_atc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_manifest.csv
