input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,raw_measurement_scope,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19855,252485,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22232,293765,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19287,249364,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21344,270600,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21569,270046,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22538,265268,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20028,270732,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22318,271379,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23232,272073,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21758,254421,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21951,293416,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21512,249249,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20698,252581,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22416,293962,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21036,252573,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22581,266002,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23530,270668,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_focus_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20141,272309,0,0,final_candidate,,
