input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,2,reg_operand_only_1783436917556_r0,reg_operand_only,2048,16,82,1,1,1,7.947362671,1010.50668904,127.149940285,3,127.149940285,0.597615981,0,249.373,258.825,0.963481116585,65,71,1935,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,3,reg_mma_1783436934562_r0,reg_mma,2048,16,82,1,1,1,8.651707435,1225.74058661,141.676148416,3,141.676148416,6.905459554,0,220.164,224.467,0.980830144297,63,68,1935,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,4,reg_operand_only_1783436950205_r0,reg_operand_only,2048,16,82,2,1,1,8.949758498,865.997906514,96.7621536053,3,96.7621536053,0.3181838715,0,209.768,212.664,0.986382274386,63,66,1950,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,5,reg_mma_1783436967559_r0,reg_mma,2048,16,82,2,1,1,9.021624207,905.593254332,100.380290018,3,100.845219223,0.464929205,-0.464929205,212.663,213.274,0.997135140711,64,66,1950,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,6,reg_operand_only_1783436983094_r0,reg_operand_only,2048,16,82,4,1,1,8.875151561,925.235558667,104.250113624,3,104.250113624,2.638066274,0,218.626,220.822,0.990055338689,65,67,1935,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,7,reg_mma_1783437000453_r0,reg_mma,2048,16,82,4,1,1,9.023858371,1060.70300011,117.544287211,3,122.795232914,5.250945703,-5.250945703,244.892,246.432,0.993750811583,68,70,1935,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,8,reg_operand_only_1783437016112_r0,reg_operand_only,2048,16,82,8,1,1,9.004505063,871.399872986,96.7737667855,3,94.4787914526,1.1579448934,2.2949753329,215.694,217.367,0.992303339513,65,67,1935,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,9,reg_mma_1783437033114_r0,reg_mma,2048,16,82,8,1,1,8.662641522,900.498878209,103.951996158,3,106.536724123,2.584727965,-2.584727965,226.286,227.164,0.996134950961,67,68,1935,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,10,reg_operand_only_1783437048671_r0,reg_operand_only,2048,16,82,16,1,1,8.900799246,803.050098973,90.222245978,3,90.222245978,1.3082007418,0,212.441,215.682,0.984973247652,66,67,1935,1935,caution,true,,small_group
results/raw/rtx3090_finalplan_stability_tensor_20260708_stability.csv,11,reg_mma_1783437066074_r0,reg_mma,2048,16,82,16,1,1,9.049684349,894.854089666,98.8823538099,3,99.5145078116,0.6321540017,-0.6321540017,218.554,222.075,0.98414499606,67,68,1935,1935,caution,true,,small_group
