input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21406,250251,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,19957,269781,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20376,250906,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22652,268825,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21587,270511,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20579,271025,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22801,291619,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20491,273297,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22441,293410,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20799,266755,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,23511,270075,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22177,273298,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22100,294830,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22028,272165,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20782,291898,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22845,252481,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20373,268708,0,0,final_candidate,,
results/raw/rtx3090_shared_interleaved_lr4_lr8_lr16_30s_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21249,253295,0,0,final_candidate,,
