profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,8192,16,82,1,4,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438323090_r0,clocked_empty_1783438305654_r0,17436,9.034317955,9.100726231,1.0073506684545286,2060.13412002,1812.46160135,199.15571080208665,1799.236013940079,260.89810607992104,0.12664132084632831,expected_dram_bytes,7321439387809.999,1.0020763118092606,ncu_actual_exact,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,35.63481062402967,pJ/byte,4.454351328003709,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,4,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438405716_r0,clocked_empty_1783438487758_r0,82042,9.073916188,8.928891119,1.0162422261697646,2085.65108652,1808.8320134,202.5819319882783,1838.2114720647537,247.4396144552461,0.11863902646732245,expected_dram_bytes,7352344534099.999,1.0020763118092606,ncu_actual_exact,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,33.654518406696944,pJ/byte,4.206814800837118,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,4,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438586973_r0,clocked_empty_1783438571453_r0,15520,8.82207785,9.231456855,1.046403921157871,2012.9990636,1867.48008836,202.29527339972606,1784.6646506194172,228.33441298058278,0.11342996482682655,expected_dram_bytes,7185179949479.999,1.0020763118092606,ncu_actual_exact,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,31.7785239320426,pJ/byte,3.972315491505325,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,16,16,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437725350_r0,clocked_empty_1783437709627_r0,15723,9.028774278,9.203339701,1.0193343434695623,1914.72428778,1871.96642848,203.40077507696463,1836.459686140162,78.26460163983802,0.04087512867483433,expected_l1_bytes,65025042201700.0,1.9999992556688262,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.2036070872060407,pJ/byte,0.1504508859007551,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437809395_r0,clocked_empty_1783437893280_r0,83885,9.265144527,9.118276807,1.0161069600220132,1956.92784149,1815.17339114,199.0697836400965,1844.4103163841141,112.51752510588585,0.0574970229971358,expected_l1_bytes,65814486204600.0,1.9999992556688262,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.7096164020197369,pJ/byte,0.2137020502524671,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437993011_r0,clocked_empty_1783437975534_r0,17477,9.014234477,8.967193772,1.0052458669006221,1849.30359419,1836.80894595,204.83654002051603,1846.4446012023259,2.858992987674128,0.0015459835781730445,expected_l1_bytes,64879107215500.0,1.9999992556688262,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.04406646623816515,pJ/byte,0.005508308279770644,False,delta_E<10J;delta_fraction<0.005,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783438024560_r0,clocked_empty_1783438008755_r0,15805,9.158384603,9.035622646,1.0135864413344382,2038.95425919,1818.70434689,201.28157384871824,1843.4140668037085,195.54019238629144,0.09590219667996487,expected_l2_bytes,20393847658170.0,1.0010454131335746,ncu_actual_exact,537957000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,9.588195207879563,pJ/byte,1.1985244009849454,True,,results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783438108599_r0,clocked_empty_1783438190687_r0,82088,9.1417825,9.087108461,1.0060166596706366,2060.34917387,1826.88504025,201.04140366439057,1837.8767857945616,222.4723880754384,0.107978002416728,expected_l2_bytes,20012715882810.0,1.0010454131335746,ncu_actual_exact,537957000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,11.116551565424057,pJ/byte,1.3895689456780072,True,,results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783438289856_r0,clocked_empty_1783438272609_r0,17247,8.871709524,9.086704735,1.0242337973778772,2031.00848357,1729.89199777,190.37616476155918,1688.9620340577178,342.04644951228215,0.16841212248953824,expected_l2_bytes,19862437594860.0,1.0010454131335746,ncu_actual_exact,537957000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,17.22076899568444,pJ/byte,2.152596124460555,True,,results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783437426367_r0,clocked_empty_1783437410464_r0,15903,9.122608715,9.233831497,1.0121919930443932,1908.68282327,1869.94332992,202.5100122876977,1847.419602970508,61.26322029949188,0.03209711930792896,expected_shared_bytes,50992701875620.0,1.0000107928020199,ncu_actual_exact,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.2014115362806905,pJ/byte,0.15017644203508632,True,,results/raw/rtx3090_finalplan_stability_shared_20260708_stability.csv
