input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,raw_measurement_scope,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21657,253232,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21143,277411,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20194,252846,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22684,267573,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21770,169613,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21942,272705,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21053,272569,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22177,283635,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21523,265994,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21142,254812,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22009,281523,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21454,255190,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23291,254312,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23169,280642,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22059,255589,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22571,269035,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23417,282389,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_lr8_focus_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22812,272626,0,0,final_candidate,,
