input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,23975,256037,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21508,299993,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,19785,253460,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22918,268959,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21298,269534,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21471,266482,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20751,291688,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21698,276167,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21100,296203,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,23433,270626,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20746,270925,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20825,272014,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21039,287073,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21822,274257,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22555,297405,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20175,254668,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22595,294884,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21566,254421,0,0,final_candidate,,
results/raw/rtx3090_shared_fixediter_lr4_lr8_lr16_20260708.csv,20,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,23349,291027,0,0,final_candidate,,
