profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_measurement_scope,control_measurement_scope,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,numerator_power_state_status,control_power_state_status,numerator_power_state_reasons,control_power_state_reasons,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,2048,16,82,8,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783504959950_r0,reg_operand_only_1783504922165_r0,37785,21.586252125,22.194832502,1.0281929615885093,3391.93671091,3275.23293255,147.56736426169763,3185.42633037472,206.5103805352801,0.06088273400592926,FLOP,1569056066895872.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,caution,ok,,,0.1316144049229726,pJ/FLOP,,True,,results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv
rtx3090,0,1,2048,16,82,8,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783505318166_r0,reg_operand_only_1783505356786_r0,38620,21.196807496,22.322276413,1.053096152201806,3350.75849024,3322.98297302,148.8639828456191,3155.4411874664343,195.31730277356564,0.05829047463208127,FLOP,1540154781073408.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,caution,ok,,,0.12681667139807834,pJ/FLOP,,True,,results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv
rtx3090,0,1,2048,16,82,8,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783505436970_r0,reg_operand_only_1783505475195_r0,38225,21.389240959,21.941636053,1.0258258390308876,3350.28844393,3226.5418446,147.05110579750257,3145.3115351901843,204.97690873981583,0.06118186901524547,FLOP,1545683244941312.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,caution,ok,,,0.13261249315515392,pJ/FLOP,,True,,results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783505079011_r0,reg_operand_only_1783505040772_r0,38239,22.005024971,22.245250643,1.0109168552326837,3304.48815674,3192.27064325,143.50346932389024,3157.7974258973372,146.69073084266256,0.044391362257862776,FLOP,1620041028075520.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,caution,ok,,,0.09054754064896708,pJ/FLOP,,True,,results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783505200135_r0,reg_operand_only_1783505238489_r0,38354,22.103064249,22.088687919,1.0006508458108836,3310.90334784,3182.32641371,144.07041402276602,3184.397617525228,126.50573031477234,0.038208826119102327,FLOP,1627053304578048.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,caution,ok,,,0.07775143565292086,pJ/FLOP,,True,,results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783505555990_r0,reg_operand_only_1783505515639_r0,40351,22.018578616,22.130501687,1.0050831197123082,3379.58593289,3164.43782184,142.98988186512142,3148.4339551397284,231.15197775027173,0.06839653801985314,FLOP,1626292524941312.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,caution,ok,,,0.14213431729240303,pJ/FLOP,,True,,results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv
