matched_block,chronological_orientation_order,forward_pair_id,reverse_pair_id,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,primary_denominator,forward_pJ_per_operand,reverse_pJ_per_operand,order_balanced_effect_pJ_per_operand,middle_position_bias_pJ_per_operand,forward_pJ_per_logical_scalar_exponent_result,reverse_pJ_per_logical_scalar_exponent_result,order_balanced_effect_pJ_per_logical_scalar_exponent_result,middle_position_bias_pJ_per_logical_scalar_exponent_result,forward_pJ_per_ptx_ex2_instruction,reverse_pJ_per_ptx_ex2_instruction,order_balanced_effect_pJ_per_ptx_ex2_instruction,middle_position_bias_pJ_per_ptx_ex2_instruction,max_temperature_span_C,smid_set_match,quality_status
0,F-R,softmax_oratc_matrix60_p20_strat_v2_20260723_mb15_o044_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,softmax_oratc_matrix60_p20_strat_v2_20260723_mb15_o044_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p01,ptx_ex2_approx_f16,ex2.approx.f16,1,693618081792,693618081792,logical_scalar_exponent_result,21.47775294693957,-4.73243010980416,8.372661418567706,13.105091528371865,21.47775294693957,-4.73243010980416,8.372661418567706,13.105091528371865,21.47775294693957,-4.73243010980416,8.372661418567706,13.105091528371865,2.0,True,pass
1,R-F,softmax_oratc_matrix60_p20_strat_v2_20260723_mb15_o044_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p03,softmax_oratc_matrix60_p20_strat_v2_20260723_mb15_o044_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p02,ptx_ex2_approx_f16,ex2.approx.f16,1,693618081792,693618081792,logical_scalar_exponent_result,16.142208978156606,3.804427530997358,9.973318254576983,6.168890723579624,16.142208978156606,3.804427530997358,9.973318254576983,6.168890723579624,16.142208978156606,3.804427530997358,9.973318254576983,6.168890723579624,3.0,True,pass
2,F-R,softmax_oratc_matrix60_p20_strat_v2_20260723_mb15_o044_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p04,softmax_oratc_matrix60_p20_strat_v2_20260723_mb15_o044_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p05,ptx_ex2_approx_f16,ex2.approx.f16,1,693618081792,693618081792,logical_scalar_exponent_result,16.993031317916472,12.276625340721694,14.634828329319083,2.358202988597389,16.993031317916472,12.276625340721694,14.634828329319083,2.358202988597389,16.993031317916472,12.276625340721694,14.634828329319083,2.358202988597389,0.0,True,pass
