input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,2,clocked_empty_1783486412106_r0,clocked_empty,64,16,82,1,8,1,33.79785524,9304.455242,275.297209717,12,272.229952423,1.0037001865,3.067257294,267.292,269.578,0.991520079532,76,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,3,shared_scalar_load_only_1783486473278_r0,shared_scalar_load_only,64,16,82,1,8,1,34.718496232,9752.38960131,280.898963369,6,280.268483831,0.5235392,0.6304795385,267.196,271.17,0.98534498654,77,79,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,4,clocked_empty_1783486533001_r0,clocked_empty,64,16,82,1,8,1,33.252401879,9127.2615298,274.484278249,12,272.229952423,1.0037001865,2.254325826,265.341,269.578,0.984282842072,77,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,5,clocked_empty_1783486592826_r0,clocked_empty,64,16,82,1,8,1,33.404475078,9197.36482913,275.333314104,12,272.229952423,1.0037001865,3.103361681,271.63,269.578,1.00761189711,78,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,6,shared_scalar_load_only_1783486654255_r0,shared_scalar_load_only,64,16,82,1,8,1,34.990486408,9792.15357726,279.851884969,6,280.268483831,0.5235392,-0.4165988615,271.593,271.17,1.00155990707,78,79,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,7,clocked_empty_1783486714686_r0,clocked_empty,64,16,82,1,8,1,33.854998087,9184.21628142,271.280957034,12,272.229952423,1.0037001865,-0.948995389,267.756,269.578,0.993241288236,78,78,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,8,clocked_empty_1783486775123_r0,clocked_empty,64,16,82,1,8,1,33.931201261,9255.05149995,272.759323455,12,272.229952423,1.0037001865,0.529371032,269.568,269.578,0.999962904985,78,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,9,shared_scalar_load_only_1783486835301_r0,shared_scalar_load_only,64,16,82,1,8,1,33.782806035,9476.59294998,280.515269814,6,280.268483831,0.5235392,0.2467859835,271.371,271.17,1.00074123244,79,79,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,10,clocked_empty_1783486895184_r0,clocked_empty,64,16,82,1,8,1,33.433277771,9101.47736383,272.228090412,12,272.229952423,1.0037001865,-0.00186201100001,269.588,269.578,1.00003709502,78,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,11,clocked_empty_1783486954654_r0,clocked_empty,64,16,82,1,8,1,33.040441931,8959.50721057,271.167898701,12,272.229952423,1.0037001865,-1.062053722,269.839,269.578,1.0009681799,78,78,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,12,shared_scalar_load_only_1783487015770_r0,shared_scalar_load_only,64,16,82,1,8,1,34.686945399,9713.09734376,280.021697847,6,280.268483831,0.5235392,-0.2467859835,270.106,271.17,0.996076262123,79,79,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,13,clocked_empty_1783487077896_r0,clocked_empty,64,16,82,1,8,1,33.739494645,9184.96384531,272.231814434,12,272.229952423,1.0037001865,0.00186201100001,273.228,269.578,1.01353968054,78,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,14,clocked_empty_1783487137728_r0,clocked_empty,64,16,82,1,8,1,33.387825717,9114.59452717,272.991556995,12,272.229952423,1.0037001865,0.761604572,273.976,269.578,1.01631438767,76,78,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,15,shared_scalar_load_only_1783487198032_r0,shared_scalar_load_only,64,16,82,1,8,1,33.881335964,9519.2930105,280.959789207,6,280.268483831,0.5235392,0.6913053765,270.969,271.17,0.999258767563,79,79,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr8_30s_stability_rerun2_20260708.csv,16,clocked_empty_1783487257739_r0,clocked_empty,64,16,82,1,8,1,33.25811962,9043.60512056,271.921720888,12,272.229952423,1.0037001865,-0.308231535,273.997,269.578,1.0163922872,78,78,1905,1905,ok,true,,
