input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,2,clocked_empty_1783489630708_r0,clocked_empty,64,16,82,1,16,1,66.572886436,19510.5485716,293.070491849,12,289.401293369,0.5065404095,3.66919848,285.308,291.0145,0.980391011444,79,80,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,3,shared_scalar_load_only_1783489747938_r0,shared_scalar_load_only,64,16,82,1,16,1,62.742584928,18469.1470074,294.363820499,6,293.299032259,0.759338851,1.06478824,272.103,272.049,1.00019849365,78,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,4,clocked_empty_1783489865195_r0,clocked_empty,64,16,82,1,16,1,60.653429677,17617.7301437,290.465522519,12,289.401293369,0.5065404095,1.06422915,293.445,291.0145,1.00835181752,80,80,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,5,clocked_empty_1783489979593_r0,clocked_empty,64,16,82,1,16,1,59.883088715,17327.0355134,289.347725463,12,289.401293369,0.5065404095,-0.053567906,286.365,291.0145,0.984023132868,80,80,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,6,shared_scalar_load_only_1783490096772_r0,shared_scalar_load_only,64,16,82,1,16,1,62.668596697,18301.3744737,292.034215513,6,293.299032259,0.759338851,-1.264816746,271.432,272.049,0.997732026216,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,7,clocked_empty_1783490210518_r0,clocked_empty,64,16,82,1,16,1,59.283183848,17193.6738419,290.026154567,12,289.401293369,0.5065404095,0.624861198,285.797,291.0145,0.982071340088,80,80,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,8,clocked_empty_1783490327092_r0,clocked_empty,64,16,82,1,16,1,60.103639041,17420.1415834,289.835055936,12,289.401293369,0.5065404095,0.433762567,292.704,291.0145,1.00580555264,80,80,1890,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,9,shared_scalar_load_only_1783490444894_r0,shared_scalar_load_only,64,16,82,1,16,1,63.304421013,18589.9101746,293.658955838,6,293.299032259,0.759338851,0.359923579,273.542,272.049,1.00548798194,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,10,clocked_empty_1783490558831_r0,clocked_empty,64,16,82,1,16,1,59.465108004,17243.7283891,289.980611621,12,289.401293369,0.5065404095,0.579318252,294.983,291.0145,1.01363677755,80,80,1905,1905,ok,true,,
results/raw/rtx3090_shared_paired_lr16_60s_stability_20260708.csv,11,clocked_empty_1783490674342_r0,clocked_empty,64,16,82,1,16,1,61.098975436,17656.0063381,288.973852869,12,289.401293369,0.5065404095,-0.4274405,289.107,291.0145,0.993445343789,79,80,1905,1905,ok,true,,
