profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783454061876_r0,clocked_empty_1783454020905_r0,40971,22.380649606,19.985287226,1.1198562899253073,6331.86649981,5198.72355149,260.12753745798983,5821.82326871891,510.0432310910901,0.08055179797400891,expected_l2_bytes,50405719025650.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,10.118757175778882,pJ/byte,1.2648446469723602,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783454263242_r0,clocked_empty_1783454466104_r0,202862,22.485504744,22.631792444,1.0065058668535798,6244.72491662,5767.09968281,254.82293093134732,5729.822222336795,514.9026942832052,0.08245402338104907,expected_l2_bytes,49548797404050.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,10.391830301841358,pJ/byte,1.2989787877301697,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783454707004_r0,clocked_empty_1783454666378_r0,40626,22.072592985,22.6362435,1.0255362165823945,6236.56250857,5781.08058846,255.3904577170678,5637.129625441689,599.432883128311,0.09611591037604411,expected_l2_bytes,49974960967660.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,11.994664358341739,pJ/byte,1.4993330447927173,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783454906750_r0,clocked_empty_1783454867725_r0,39025,22.249264786,22.224136997,1.00113065308243,6161.02596217,5759.32365844,259.1472352432602,5765.835455487128,395.1905066828722,0.0641436197655107,expected_l2_bytes,49880585533920.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,7.92273190967522,pJ/byte,0.9903414887094025,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783455109478_r0,clocked_empty_1783455068468_r0,41010,22.295202665,22.080243613,1.0097353568994791,6261.89680724,5630.95258823,255.02221293041856,5685.771921360466,576.1248858795343,0.09200485150336862,expected_l2_bytes,50318149253960.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,11.449643804897965,pJ/byte,1.4312054756122456,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783455310870_r0,clocked_empty_1783455269956_r0,40914,22.335937671,22.552033676,1.009674812321874,6236.87378737,5777.38667714,256.18029664829413,5722.027138474588,514.8466488954118,0.08254883238747007,expected_l2_bytes,49787786431390.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,10.340822233679653,pJ/byte,1.2926027792099566,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783455511854_r0,clocked_empty_1783455471169_r0,40685,22.114168122,22.00532288,1.0049463142437653,6089.0344541,5605.64302254,254.740321380824,5633.3702944678535,455.66415963214695,0.07483356566086259,expected_l2_bytes,49287847339170.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,9.244959644849855,pJ/byte,1.1556199556062319,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783455710787_r0,clocked_empty_1783455910914_r0,200127,21.605752952,22.107416422,1.0232189764973483,6026.04504958,5707.00756328,258.1490054894303,5577.503637409122,448.54141217087727,0.07443379670753365,expected_l2_bytes,48880804188940.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,9.176228165909889,pJ/byte,1.147028520738736,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783456154417_r0,clocked_empty_1783456113621_r0,40796,22.200770709,22.309810409,1.00491152768655,6227.24735898,5686.15561704,254.87243113218693,5658.364403611075,568.8829553689247,0.09135383943735063,expected_l2_bytes,50161463007680.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,11.341035951878549,pJ/byte,1.4176294939848186,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,nearest-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783456353309_r0,clocked_empty_1783456312381_r0,40928,22.327371633,21.823525988,1.023087270374047,6211.64643941,5622.64054796,257.64125151232184,5752.451970506832,459.19446890316794,0.0739247594630939,expected_l2_bytes,49800736019180.0,1.0011198462509527,ncu_actual_exact,537997000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,9.220636191527694,pJ/byte,1.1525795239409617,True,,results/raw/rtx3090_targeted_l2_stability_20260708.csv
