component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,measurement_scope,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
global_l1_hit_path,6,6,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,one_sec_average,1.1987184962098283,1.387863853117116,1.3900072558956362,1.6209269299171996,0.15379949495919457,1.2878273162964646,1.4646074125215116,0.17678009622504698,0.1177329291776642,0.11081742248258993,0.12737567581142936,1.2266603842692216,1.5554975303005714,0.23693761120212745,medium,0.1734829816396395,0.14983981202622854,0.20261586623964994,0.1533325480336527,0.19443719128757142,0.23693761120212745
