input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,2,clocked_empty_1783498324330_r0,clocked_empty,64,16,82,1,16,1,33.02564825,9113.08654853,275.939672086,12,276.789030268,0.734103056,-0.849358182,289.613,291.014,0.995185798621,79,80,1905,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,3,shared_scalar_load_only_1783498411930_r0,shared_scalar_load_only,64,16,82,1,16,1,61.312284161,17321.5069368,282.512830403,6,282.44672098,0.365897575,0.066109423,269.582,273.418,0.985970199475,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,4,clocked_empty_1783498471329_r0,clocked_empty,64,16,82,1,16,1,30.829585035,8542.05463795,277.073292691,12,276.789030268,0.734103056,0.284262423,291.702,291.014,1.00236414743,78,80,1905,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,5,clocked_empty_1783498529789_r0,clocked_empty,64,16,82,1,16,1,30.079412578,8372.51101421,278.34689233,12,276.789030268,0.734103056,1.557862062,290.916,291.014,0.999663246442,79,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,6,shared_scalar_load_only_1783498619439_r0,shared_scalar_load_only,64,16,82,1,16,1,61.315293415,17314.2500523,282.380611557,6,282.44672098,0.365897575,-0.066109423,276.645,273.418,1.01180244168,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,7,clocked_empty_1783498677079_r0,clocked_empty,64,16,82,1,16,1,29.294043704,8099.94275363,276.504767845,12,276.789030268,0.734103056,-0.284262423,291.992,291.014,1.00336066306,80,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,8,clocked_empty_1783498736216_r0,clocked_empty,64,16,82,1,16,1,30.877142768,8557.96313603,277.161756848,12,276.789030268,0.734103056,0.37272658,287.791,291.014,0.988924931447,79,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,9,shared_scalar_load_only_1783498824055_r0,shared_scalar_load_only,64,16,82,1,16,1,61.434427911,17317.1269883,281.879844529,6,282.44672098,0.365897575,-0.566876451,273.564,273.418,1.00053398094,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,10,clocked_empty_1783498882868_r0,clocked_empty,64,16,82,1,16,1,30.400274851,8395.92137741,276.17912728,12,276.789030268,0.734103056,-0.609902988,292.211,291.014,1.00411320418,80,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,11,clocked_empty_1783498941539_r0,clocked_empty,64,16,82,1,16,1,30.254617698,8349.82847115,275.985258003,12,276.789030268,0.734103056,-0.803772265,290.84,291.014,0.999402090621,80,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,12,shared_scalar_load_only_1783499029160_r0,shared_scalar_load_only,64,16,82,1,16,1,61.365275492,17301.6861306,281.94587235,6,282.44672098,0.365897575,-0.50084863,273.77,273.418,1.0012874061,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,13,clocked_empty_1783499087952_r0,clocked_empty,64,16,82,1,16,1,30.424503268,8402.1479593,276.163850081,12,276.789030268,0.734103056,-0.625180187,288.465,291.014,0.991240971225,80,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,14,clocked_empty_1783499146389_r0,clocked_empty,64,16,82,1,16,1,29.99932444,8238.91080884,274.636544743,12,276.789030268,0.734103056,-2.152485525,287.125,291.014,0.986636381755,80,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,15,shared_scalar_load_only_1783499234154_r0,shared_scalar_load_only,64,16,82,1,16,1,61.458206502,17372.8624627,282.6776675,6,282.44672098,0.365897575,0.23094652,273.272,273.418,0.999466019062,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,16,clocked_empty_1783499293048_r0,clocked_empty,64,16,82,1,16,1,30.433489679,8444.17991541,277.463412986,12,276.789030268,0.734103056,0.674382718,291.112,291.014,1.00033675356,80,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,17,clocked_empty_1783499352238_r0,clocked_empty,64,16,82,1,16,1,30.765237175,8539.90232863,277.582853662,12,276.789030268,0.734103056,0.793823394,292.338,291.014,1.0045496093,80,80,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,18,shared_scalar_load_only_1783499442105_r0,shared_scalar_load_only,64,16,82,1,16,1,61.515647058,17418.6129068,283.157436195,6,282.44672098,0.365897575,0.710715215,271.389,273.418,0.992579127929,79,79,1890,1890,ok,true,,
results/raw/rtx3090_shared_fixediter_lr16_focus_20260708.csv,19,clocked_empty_1783499500812_r0,clocked_empty,64,16,82,1,16,1,30.244309771,8408.93480108,278.033615736,12,276.789030268,0.734103056,1.244585468,293.76,291.014,1.00943597215,80,80,1890,1890,ok,true,,
