profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,numerator_power_state_status,control_power_state_status,numerator_power_state_reasons,control_power_state_reasons,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783474849644_r0,clocked_empty_1783474908783_r0,59139,33.581390942,32.589787176,1.030426825454394,9500.76109107,8778.71758463,269.37020291727725,9045.826092290956,454.9349987790447,0.04788405838419085,expected_shared_bytes,191462638007180.0,1.0000107928020199,ncu_actual_exact,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,2.376103262308463,pJ/byte,0.2970129077885579,True,,results/raw/rtx3090_shared_paired_lr4_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783475028090_r0,clocked_empty_1783474968343_r0,59747,33.11337894,33.00646113,1.0032392994080428,9384.920943,8908.95173587,269.9153871958887,8937.810497954286,447.1104450457133,0.04764136509633604,expected_shared_bytes,188476601594740.0,1.0000107928020199,ncu_actual_exact,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,2.3722331645552717,pJ/byte,0.29652914556940896,True,,results/raw/rtx3090_shared_paired_lr4_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783475209261_r0,clocked_empty_1783475269539_r0,60278,33.390549694,33.683326611,1.0087682568775622,9340.86937122,9090.94155291,269.8944097148992,9011.92269971814,328.9466715018607,0.03521585180447688,expected_shared_bytes,189707185396620.0,1.0000107928020199,ncu_actual_exact,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,1.7339705442054463,pJ/byte,0.21674631802568078,True,,results/raw/rtx3090_shared_paired_lr4_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783475389989_r0,clocked_empty_1783475449630_r0,59641,33.441376123,33.048622406,1.0118841176547406,9354.02341199,8915.35022115,269.7646549869931,9021.301292111362,332.7221198786374,0.035569947307610296,expected_shared_bytes,190203271007740.0,1.0000107928020199,ncu_actual_exact,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,1.7492975705191622,pJ/byte,0.21866219631489528,True,,results/raw/rtx3090_shared_paired_lr4_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783475569950_r0,clocked_empty_1783475629875_r0,59925,33.800358666,33.349865241,1.0135081033085005,9511.7430708,9000.7284238,269.88799980920436,9122.311193200447,389.43187759955254,0.04094222002222341,expected_shared_bytes,191662250234620.0,1.0000107928020199,ncu_actual_exact,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,2.031865310580651,pJ/byte,0.25398316382258135,True,,results/raw/rtx3090_shared_paired_lr4_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783475749867_r0,clocked_empty_1783475809712_r0,59845,33.544856483,33.237065676,1.009260468718881,9364.2623392,8964.71867837,269.72052123251336,9047.736175264614,316.52616393538665,0.03380150539037844,expected_shared_bytes,190266936904210.0,1.0000107928020199,ncu_actual_exact,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,1.6635899493916901,pJ/byte,0.20794874367396127,True,,results/raw/rtx3090_shared_paired_lr4_30s_stability_20260708.csv
