input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20102,250577,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20686,277352,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21565,250605,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22218,252621,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22050,280536,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21044,254962,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21083,253136,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22177,282939,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22366,253342,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20697,256948,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21450,280802,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,23613,258288,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22917,257765,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21334,282280,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21555,257119,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22223,257424,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21808,284316,0,0,final_candidate,,
results/raw/rtx3090_l1_paired_30s_stability_rerun2_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21565,258132,0,0,final_candidate,,
