component,status,total_rows,valid_rows,invalid_rows,invalid_reason_counts,invalid_coordinates,valid_delta_E_min_J,valid_delta_E_median_J,valid_delta_E_max_J,invalid_delta_E_min_J,invalid_delta_E_median_J,invalid_delta_E_max_J,valid_signal_fraction_min,valid_signal_fraction_median,valid_signal_fraction_max,invalid_signal_fraction_min,invalid_signal_fraction_median,invalid_signal_fraction_max,valid_coefficient_min,valid_coefficient_median,valid_coefficient_max,recommendation
l2_hit_cg_path,needs_stability_followup,10,9,1,negative_coefficient:1,"W=64KiB,B/SM=16,RF=1,LR=4,delta_E=-50.01J,frac=-0.005396",674.226024041,780.994565114,860.858549175,-50.0148085795,-50.0148085795,-50.0148085795,0.0677837695893,0.0796428574376,0.086855896388,-0.00539639388967,-0.00539639388967,-0.00539639388967,1.11448898629,1.29763921217,1.4176905745,targeted_control_drift_rerun;increase_repeats_10_or_more;inspect_nearest_control_distance_temperature_clock;do_not_report_negative_rows
shared_l1_scalar_path,needs_stability_followup,10,9,1,delta_fraction<0.005:1,"W=64KiB,B/SM=16,RF=1,LR=4,delta_E=10.57J,frac=0.001194",238.426896552,325.580745142,388.406362724,10.5710643891,10.5710643891,10.5710643891,0.0250725246462,0.0349437822397,0.0416887101024,0.00119388066754,0.00119388066754,0.00119388066754,0.154589101803,0.216218484187,0.258233613664,weak_signal_rerun;increase_seconds_20_to_30;prefer_high_signal_factor_rows;keep_min_delta_and_fraction_gate
