component,status,total_rows,valid_rows,invalid_rows,invalid_reason_counts,invalid_coordinates,valid_delta_E_min_J,valid_delta_E_median_J,valid_delta_E_max_J,invalid_delta_E_min_J,invalid_delta_E_median_J,invalid_delta_E_max_J,valid_signal_fraction_min,valid_signal_fraction_median,valid_signal_fraction_max,invalid_signal_fraction_min,invalid_signal_fraction_median,invalid_signal_fraction_max,valid_coefficient_min,valid_coefficient_median,valid_coefficient_max,recommendation
tensor_mma_increment,stable_detail_rows,6,6,0,,,126.505730315,200.147105757,231.15197775,,,,0.0382088261191,0.059586604319,0.0683965380199,,,,0.0777514356529,0.129215538161,0.142134317292,no_followup_required_by_detail_rows
