component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
global_l1_hit_path,12,12,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,one_sec_average,0.8226929192270127,1.1878054628000358,1.3228445508460547,2.684171425074527,0.46550701987076937,1.1522435807013331,1.352151694217537,0.19990811351620374,0.10270384531652055,0.39190510100317355,0.16830038232435524,1.143555673205357,1.361285056620571,0.1833039081180487,medium-high,0.14847568285000448,0.10283661490337659,0.3355214281343159,0.1429444591506696,0.17016063207757137,0.1833039081180487
