profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783461645494_r0,reg_operand_only_1783461625801_r0,19693,11.165910434,9.933931342,1.1240172746907637,1315.6651346,1123.2347128,113.07051298523058,1262.5352207195187,53.129913880481354,0.040382550607479896,FLOP,825429225111552.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.06436640751761745,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783461665424_r0,reg_operand_only_1783461687179_r0,21755,11.402950992,11.395026038,1.0006954748478478,1367.99738409,1261.40975533,110.6982775750986,1262.2870340876618,105.71035000233815,0.07727379542663183,FLOP,837336527011840.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.12624595558918378,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783461726620_r0,reg_operand_only_1783461706860_r0,19760,11.237857463,11.159515281,1.0070202136945305,1278.93308476,1202.07644036,107.71762124889376,1210.515273848488,68.41781091151188,0.05349600516773786,FLOP,819690876174336.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.08346782049207588,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783461748314_r0,reg_operand_only_1783461768057_r0,19743,11.29576741,11.208143889,1.0078178440487364,1339.13627004,1217.64496555,108.63930527739141,1227.164323997399,111.97194604260108,0.08361504990022896,FLOP,825064656207872.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.1357129349804437,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783461809781_r0,reg_operand_only_1783461787964_r0,21817,11.41743275,11.384829063,1.0028637836211314,1284.29393178,1249.74241671,109.77261141070503,1253.3214085736072,30.972523206392907,0.024116382114696862,FLOP,830649439092736.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.037287117463441814,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783461899520_r0,reg_operand_only_1783461858692_r0,40828,22.300530192,19.415396325,1.1486003076478533,3346.47076956,2896.01582254,149.1607883796315,3326.364664722495,20.106104837504972,0.00600815193737627,FLOP,1645359478603776.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.012219885744704659,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783461938208_r0,reg_operand_only_1783461978613_r0,40405,21.995439192,21.876072663,1.005456488046956,3332.70143093,3192.57488925,145.93912437718987,3209.9951359722045,122.70629495779531,0.03681886826674233,FLOP,1628319493652480.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.07535762817808751,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783462060246_r0,reg_operand_only_1783462019557_r0,40689,22.156089218,22.413427348,1.0116147812670357,3391.44043473,3273.74274487,146.06167517535525,3236.1555065157067,155.28492821429336,0.04578730813730359,FLOP,1637997938212864.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.09480166280533711,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783462099064_r0,reg_operand_only_1783462139896_r0,40832,22.150142133,22.262996917,1.0050949914146088,3391.54224848,3282.79105549,147.4550379595689,3266.1500490313615,125.39219944863862,0.03697202931935644,FLOP,1635979051925504.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.07664658010202229,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
rtx3090,0,1,2048,16,82,16,1,1,tensor_mma_increment,reg_mma_minus_reg_operand_only,nearest-control,reg_mma,reg_operand_only,reg_mma_1783462219659_r0,reg_operand_only_1783462180967_r0,38692,21.978520785,22.541152353,1.0255991553528019,3349.41682655,3276.26101864,145.3457643749949,3194.484903327538,154.93192322246205,0.046256387677507005,FLOP,1628272890740736.0,1.0,logical_or_expected,0.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.09515107946800011,pJ/FLOP,,True,,results/raw/rtx3090_tensor_rf16_duration_scaling_20260708.csv
