component,status,total_rows,valid_rows,invalid_rows,invalid_reason_counts,invalid_coordinates,valid_delta_E_min_J,valid_delta_E_median_J,valid_delta_E_max_J,invalid_delta_E_min_J,invalid_delta_E_median_J,invalid_delta_E_max_J,valid_signal_fraction_min,valid_signal_fraction_median,valid_signal_fraction_max,invalid_signal_fraction_min,invalid_signal_fraction_median,invalid_signal_fraction_max,valid_coefficient_min,valid_coefficient_median,valid_coefficient_max,recommendation
tensor_mma_increment,stable_detail_rows,12,12,0,,,52.7975997143,173.47566042,282.334311826,,,,0.0159067576304,0.0502235680298,0.0789134020911,,,,0.0322302091002,0.106657768324,0.174529167346,no_followup_required_by_detail_rows
