component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,measurement_scope,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
tensor_mma_increment,33,0,0,pJ/FLOP,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,one_sec_average,1.9453851994518556,2.252501482765419,2.212959207066565,2.3692209846030963,0.1304294857682231,2.238658168202968,2.2810473813469154,0.04238921314394739,0.028545898581496587,0.057904284088680605,0.018818728186542958,2.2407137287240597,2.2766436297411192,0.015951110927992822,medium-high,,,,,,
