profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,8192,16,82,1,4,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,median-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438323090_r0,clocked_empty_1783438305654_r0,17436,9.034317955,9.100726231,1.0073506684545286,2060.13412002,1812.46160135,199.15571080208665,1799.236013940079,260.89810607992104,0.12664132084632831,expected_dram_bytes,7321439387809.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,35.63481062402967,pJ/byte,4.454351328003709,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,8,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,median-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438438804_r0,clocked_empty_1783438338985_r0,99819,9.228597537,9.241884447,1.0014397539763467,2101.37973753,1829.09335983,197.9134634629348,1826.4637014531797,274.9160360768203,0.13082644282083047,expected_dram_bytes,7470418455959.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,36.800620701172186,pJ/byte,4.600077587646523,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,16,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,median-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438553861_r0,clocked_empty_1783438372651_r0,181210,8.847743642,9.365731757,1.058544656802795,2012.43780393,1912.41258872,204.19254344869017,1806.643278041957,205.79452588804293,0.10226130988304631,expected_dram_bytes,7198707345799.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,28.587705542455666,pJ/byte,3.5734631928069582,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,16,16,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,median-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437725350_r0,clocked_empty_1783437975534_r0,250184,9.028774278,8.967193772,1.0068673107290582,1914.72428778,1836.80894595,204.83654002051603,1849.4228837317528,65.30140404824715,0.03410486014357709,expected_l1_bytes,65025042201700.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.0042500833092873,pJ/byte,0.12553126041366092,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,median-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437926557_r0,clocked_empty_1783437742938_r0,183619,9.254679911,9.239079098,1.001688567965976,1964.48434936,1788.98497106,193.63239042376688,1792.0057937737442,172.47855558625565,0.08779838619862083,expected_l1_bytes,69234339009800.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,2.4912284576276753,pJ/byte,0.3114035572034594,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,16,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,median-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437875811_r0,clocked_empty_1783437777356_r0,98455,9.200778865,8.9792522,1.0246709480996647,1912.73546829,1865.13169454,207.71570426989456,1911.1462617750362,1.5892065149637347,0.0008308553594107278,expected_l1_bytes,70224843978000.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.02263026053089702,pJ/byte,0.0028287825663621275,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,64,16,82,1,4,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,median-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783438024560_r0,clocked_empty_1783438190687_r0,166127,9.158384603,9.087108461,1.007843654811198,2038.95425919,1826.88504025,201.04140366439057,1841.2144958854624,197.73976330453752,0.09698097071735788,expected_l2_bytes,20393847658170.0,1.0010454131335746,ncu_actual_same_working_set,537957000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,9.696049839095508,pJ/byte,1.2120062298869385,True,,results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv
rtx3090,0,1,64,16,82,1,8,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,median-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783438223674_r0,clocked_empty_1783438124390_r0,99284,8.962937681,9.154164985,1.0213353378999133,2023.21758149,1847.99097262,201.87433541432947,1809.3870877119261,213.8304937780738,0.10568833314536451,expected_l2_bytes,19888506991080.0,1.0010454131335746,ncu_actual_same_working_set,537957000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,10.751460321982782,pJ/byte,1.3439325402478477,True,,results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv
rtx3090,0,1,64,16,82,1,16,1,l2_hit_cg_path,l2_cg_load_only_minus_clocked_empty,median-control,l2_cg_load_only,clocked_empty,l2_cg_load_only_1783438174950_r0,clocked_empty_1783437559415_r0,615535,9.11414996,9.12342235,1.0010173620184761,2019.55783563,1904.65157949,208.76503426260868,1902.7158286739536,116.84200695604636,0.05785524182306844,expected_l2_bytes,20427066502920.0,1.0010454131335746,ncu_actual_same_working_set,537957000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,5.7199601782930545,pJ/byte,0.7149950222866318,True,,results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv
rtx3090,0,1,64,16,82,1,4,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,median-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783437691984_r0,clocked_empty_1783438190687_r0,498703,9.016240432,9.087108461,1.0078600420579378,1873.28765213,1826.88504025,201.04140366439057,1812.6376322249112,60.65001990508881,0.03237624495956476,expected_shared_bytes,50510943375160.0,1.0000107928020199,ncu_actual_same_working_set,537401000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.2007302943170717,pJ/byte,0.15009128678963396,True,,results/raw/rtx3090_finalplan_stability_shared_20260708_stability.csv
