matched_block,chronological_orientation_order,forward_pair_id,reverse_pair_id,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,primary_denominator,forward_pJ_per_operand,reverse_pJ_per_operand,order_balanced_effect_pJ_per_operand,middle_position_bias_pJ_per_operand,forward_pJ_per_logical_scalar_exponent_result,reverse_pJ_per_logical_scalar_exponent_result,order_balanced_effect_pJ_per_logical_scalar_exponent_result,middle_position_bias_pJ_per_logical_scalar_exponent_result,forward_pJ_per_ptx_ex2_instruction,reverse_pJ_per_ptx_ex2_instruction,order_balanced_effect_pJ_per_ptx_ex2_instruction,middle_position_bias_pJ_per_ptx_ex2_instruction,max_temperature_span_C,smid_set_match,quality_status
0,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p01,ptx_ex2_approx_f16,ex2.approx.f16,1,745947906048,745947906048,logical_scalar_exponent_result,-1.1622919057258314,-5.446413347631176,-3.3043526266785035,2.1420607209526725,-1.1622919057258314,-5.446413347631176,-3.3043526266785035,2.1420607209526725,-1.1622919057258314,-5.446413347631176,-3.3043526266785035,2.1420607209526725,2.0,True,pass
1,R-F,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p03,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p02,ptx_ex2_approx_f16,ex2.approx.f16,1,745947906048,745947906048,logical_scalar_exponent_result,74.994875830554,15.818790091092147,45.40683296082307,29.588042869730923,74.994875830554,15.818790091092147,45.40683296082307,29.588042869730923,74.994875830554,15.818790091092147,45.40683296082307,29.588042869730923,3.0,True,pass
2,F-R,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p04,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos2_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p05,ptx_ex2_approx_f16,ex2.approx.f16,1,745947906048,745947906048,logical_scalar_exponent_result,15.620447900009205,6.755602287210468,11.188025093609838,4.4324228063993685,15.620447900009205,6.755602287210468,11.188025093609838,4.4324228063993685,15.620447900009205,6.755602287210468,11.188025093609838,4.4324228063993685,3.0,True,pass
