component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
shared_l1_scalar_path,5,5,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,one_sec_average,0.2628039807531062,0.43194953204142283,0.46721465823084074,0.832476092138379,0.2269015893898954,0.3004791172541638,0.5083645689671319,0.20788545171296807,0.13147041478725902,0.5252965278548701,0.4812725475832496,0.2628039807531062,0.832476092138379,1.3188395151002104,low,0.053993691505177854,0.03285049759413827,0.10405951151729738,0.03285049759413827,0.10405951151729738,1.3188395151002104
