component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,measurement_scope,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
shared_l1_scalar_path,6,6,0,pJ/byte,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,one_sec_average,0.878464003065473,1.3647160210490872,1.321495694632167,1.6843003704373665,0.307574868103701,1.120414039283551,1.5395272853849837,0.41911324610143263,0.245036942271594,0.2253764617398288,0.30710656256475327,0.9759079684449365,1.6238630944024774,0.47479117703875384,medium,0.1705895026311359,0.10980800038318413,0.2105375463046708,0.12198849605561707,0.20298288680030968,0.47479117703875384
