input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_shared_duration_scaling_20260708.csv,2,clocked_empty_1783457571712_r0,clocked_empty,64,16,82,1,4,1,9.939580878,2200.42979953,221.380541749,15,258.713697049,14.088977766,-37.3331553,244.043,252.235,0.967522350189,63,75,1935,1905,caution,true,,temperature_outlier
results/raw/rtx3090_shared_duration_scaling_20260708.csv,3,shared_scalar_load_only_1783457593506_r0,shared_scalar_load_only,64,16,82,1,4,1,11.345587432,2645.46690713,233.171435414,15,269.587511903,11.38945398,-36.416076489,301.79,272.175,1.10880867089,69,77,1920,1905,caution,true,,temperature_outlier
results/raw/rtx3090_shared_duration_scaling_20260708.csv,4,shared_scalar_load_only_1783457613295_r0,shared_scalar_load_only,64,16,82,1,4,1,11.192426276,2611.02333452,233.284836561,15,269.587511903,11.38945398,-36.302675342,309.2,272.175,1.13603380178,71,77,1920,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,5,clocked_empty_1783457633028_r0,clocked_empty,64,16,82,1,4,1,11.151801901,2432.52411265,218.128346813,15,258.713697049,14.088977766,-40.585350236,246.143,252.235,0.975847919599,71,75,1920,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,6,clocked_empty_1783457654757_r0,clocked_empty,64,16,82,1,4,1,11.33284513,2540.4983915,224.171279353,15,258.713697049,14.088977766,-34.542417696,246.245,252.235,0.976252304399,72,75,1920,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,7,shared_scalar_load_only_1783457674626_r0,shared_scalar_load_only,64,16,82,1,4,1,11.211783155,2597.74880996,231.698096016,15,269.587511903,11.38945398,-37.889415887,305.955,272.175,1.12411132543,77,77,1920,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,8,shared_scalar_load_only_1783457694650_r0,shared_scalar_load_only,64,16,82,1,4,1,11.302703777,2631.60659397,232.82982956,15,269.587511903,11.38945398,-36.757682343,306.901,272.175,1.1275870304,79,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,9,clocked_empty_1783457716114_r0,clocked_empty,64,16,82,1,4,1,11.124409379,2416.24990056,217.202533478,15,258.713697049,14.088977766,-41.511163571,252.221,252.235,0.999944496204,74,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,10,clocked_empty_1783457736079_r0,clocked_empty,64,16,82,1,4,1,11.440148699,2455.90029087,214.673808487,15,258.713697049,14.088977766,-44.039888562,252.386,252.235,1.00059864809,74,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,11,shared_scalar_load_only_1783457755905_r0,shared_scalar_load_only,64,16,82,1,4,1,11.179949341,2631.95190831,235.417158704,15,269.587511903,11.38945398,-34.170353199,308.644,272.175,1.13399099844,76,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,12,clocked_empty_1783457812980_r0,clocked_empty,64,16,82,1,4,1,19.920431664,5258.15829501,263.958049891,15,258.713697049,14.088977766,5.244352842,246.725,252.235,0.978155291692,72,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,13,shared_scalar_load_only_1783457852380_r0,shared_scalar_load_only,64,16,82,1,4,1,22.58342001,6165.63413914,273.015961994,15,269.587511903,11.38945398,3.428450091,272.179,272.175,1.00001469643,76,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,14,shared_scalar_load_only_1783457893263_r0,shared_scalar_load_only,64,16,82,1,4,1,22.253419848,5969.16506098,268.235853264,15,269.587511903,11.38945398,-1.351658639,268.77,272.175,0.987489666575,77,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,15,clocked_empty_1783457933852_r0,clocked_empty,64,16,82,1,4,1,22.020193993,5731.65399835,260.290803985,15,258.713697049,14.088977766,1.577106936,253.446,252.235,1.00480107836,75,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,16,clocked_empty_1783457972680_r0,clocked_empty,64,16,82,1,4,1,22.036912723,5661.05386561,256.889607758,15,258.713697049,14.088977766,-1.824089291,252.235,252.235,1,75,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,17,shared_scalar_load_only_1783458012517_r0,shared_scalar_load_only,64,16,82,1,4,1,21.812771586,5892.97171163,270.16152846,15,269.587511903,11.38945398,0.574016557,272.175,272.175,1,77,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,18,shared_scalar_load_only_1783458053537_r0,shared_scalar_load_only,64,16,82,1,4,1,22.292878973,5963.58393207,267.510712246,15,269.587511903,11.38945398,-2.076799657,273.966,272.175,1.00658032516,78,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,19,clocked_empty_1783458094470_r0,clocked_empty,64,16,82,1,4,1,22.317530234,5773.85075583,258.713697049,15,258.713697049,14.088977766,0,252.58,252.235,1.00136777212,75,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,20,clocked_empty_1783458135343_r0,clocked_empty,64,16,82,1,4,1,22.330803676,5764.9073341,258.159420402,15,258.713697049,14.088977766,-0.554276647,251.495,252.235,0.997066227922,75,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,21,shared_scalar_load_only_1783458174540_r0,shared_scalar_load_only,64,16,82,1,4,1,22.1909386,5982.39992397,269.587511903,15,269.587511903,11.38945398,0,269.877,272.175,0.991556902728,77,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,22,clocked_empty_1783458248576_r0,clocked_empty,64,16,82,1,4,1,30.755348475,8418.57024509,273.727031639,15,258.713697049,14.088977766,15.01333459,251.041,252.235,0.995266319107,74,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,23,shared_scalar_load_only_1783458309139_r0,shared_scalar_load_only,64,16,82,1,4,1,33.673590328,9461.19747942,280.967885731,15,269.587511903,11.38945398,11.380373828,268.759,272.175,0.987449251401,78,77,1890,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,24,shared_scalar_load_only_1783458369378_r0,shared_scalar_load_only,64,16,82,1,4,1,33.330098086,9388.95070968,281.695861964,15,269.587511903,11.38945398,12.108350061,271.929,272.175,0.999096169744,78,77,1890,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,25,clocked_empty_1783458429058_r0,clocked_empty,64,16,82,1,4,1,32.935949418,8985.01509881,272.802674815,15,258.713697049,14.088977766,14.088977766,254.732,252.235,1.00989949848,76,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,26,clocked_empty_1783458489651_r0,clocked_empty,64,16,82,1,4,1,33.848706926,9237.56741387,272.907542201,15,258.713697049,14.088977766,14.193845152,253.311,252.235,1.00426586318,76,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,27,shared_scalar_load_only_1783458550178_r0,shared_scalar_load_only,64,16,82,1,4,1,33.699188628,9468.69577341,280.976965883,15,269.587511903,11.38945398,11.38945398,269.59,272.175,0.990502434096,78,77,1890,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,28,shared_scalar_load_only_1783458610533_r0,shared_scalar_load_only,64,16,82,1,4,1,33.361516003,9390.16896948,281.46709426,15,269.587511903,11.38945398,11.879582357,271.072,272.175,0.995947460274,78,77,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,29,clocked_empty_1783458670823_r0,clocked_empty,64,16,82,1,4,1,33.545180922,9072.16975027,270.446290672,15,258.713697049,14.088977766,11.732593623,255.029,252.235,1.01107697187,76,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,30,clocked_empty_1783458731109_r0,clocked_empty,64,16,82,1,4,1,33.470264962,9110.81726696,272.206308414,15,258.713697049,14.088977766,13.492611365,253.999,252.235,1.0069934783,76,75,1905,1905,ok,true,,
results/raw/rtx3090_shared_duration_scaling_20260708.csv,31,shared_scalar_load_only_1783458790984_r0,shared_scalar_load_only,64,16,82,1,4,1,33.008859053,9222.82465559,279.404527154,15,269.587511903,11.38945398,9.817015251,268.745,272.175,0.987397813906,78,77,1905,1905,ok,true,,
