component,rows,ncu_denominator_rows,expected_denominator_rows,unit,energy_source,energy_integration_method,power_semantics,min,median,mean,max,stdev,q1,q3,iqr,mad,cv,relative_iqr,median_ci_low,median_ci_high,median_ci_relative_width,confidence_class,median_pJ_per_bit,min_pJ_per_bit,max_pJ_per_bit,median_pJ_per_bit_ci_low,median_pJ_per_bit_ci_high,median_pJ_per_bit_ci_relative_width
tensor_mma_increment,12,0,0,pJ/FLOP,nvml_total_energy,total_energy_mj_delta,one_sec_average,0.03223020910020943,0.10665776832378673,0.10968454585049345,0.17452916734553317,0.04101819967808679,0.08701973709534863,0.13165704233551992,0.04463730524017129,0.02673056384063497,0.38457770420965154,0.41850964952373104,0.08345353248067165,0.13353183373845223,0.469523242842989,medium-high,,,,,,
