profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,8192,16,82,1,4,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438323090_r0,clocked_empty_1783438305654_r0,17436,9.034317955,9.100726231,1.0073506684545286,2060.13412002,1812.46160135,199.15571080208665,1799.236013940079,260.89810607992104,0.12664132084632831,expected_dram_bytes,7321439387809.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,35.63481062402967,pJ/byte,4.454351328003709,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,4,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438405716_r0,clocked_empty_1783438487758_r0,82042,9.073916188,8.928891119,1.0162422261697646,2085.65108652,1808.8320134,202.5819319882783,1838.2114720647537,247.4396144552461,0.11863902646732245,expected_dram_bytes,7352344534099.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,33.654518406696944,pJ/byte,4.206814800837118,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,4,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438586973_r0,clocked_empty_1783438571453_r0,15520,8.82207785,9.231456855,1.046403921157871,2012.9990636,1867.48008836,202.29527339972606,1784.6646506194172,228.33441298058278,0.11342996482682655,expected_dram_bytes,7185179949479.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,31.7785239320426,pJ/byte,3.972315491505325,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,8,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438356577_r0,clocked_empty_1783438338985_r0,17592,9.158416012,9.241884447,1.009113850570954,2130.85041998,1829.09335983,197.9134634629348,1812.573832769319,318.2765872106809,0.14936599220027288,expected_dram_bytes,7429997820299.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,42.83669994371949,pJ/byte,5.354587492964936,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,8,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438438804_r0,clocked_empty_1783438422895_r0,15909,9.228597537,8.779642356,1.0511359304622683,2101.37973753,1799.69154291,204.9846075654884,1891.720444501778,209.659293028222,0.09977220646215013,expected_dram_bytes,7470418455959.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,28.065267597018348,pJ/byte,3.5081584496272935,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,8,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438520754_r0,clocked_empty_1783438505235_r0,15519,8.820858199,9.125167071,1.0344987829001149,2046.14605318,1905.75144806,208.84564997352476,1842.19786389445,203.94818928555014,0.09967430671363163,expected_dram_bytes,7198082673039.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,28.333682530408584,pJ/byte,3.541710316301073,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,16,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438389951_r0,clocked_empty_1783438372651_r0,17300,8.848630347,9.365731757,1.0584385819863429,1990.26888987,1912.41258872,204.19254344869017,1806.824336591196,183.44455327880405,0.09217073844267658,expected_dram_bytes,7126180684319.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,25.742338204031782,pJ/byte,3.2177922755039727,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,16,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438472110_r0,clocked_empty_1783438456141_r0,15969,9.22861898,8.990779999,1.026453653745999,2086.46246315,1861.1720399,207.00896252683404,1910.4068406052495,176.05562254475058,0.08437996161165233,expected_dram_bytes,7423589539399.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,23.71570001417131,pJ/byte,2.964462501771414,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,8192,16,82,1,16,1,dram_cg_stream_path,dram_cg_load_only_minus_clocked_empty,nearest-control,dram_cg_load_only,clocked_empty,dram_cg_load_only_1783438553861_r0,clocked_empty_1783438538335_r0,15526,8.847743642,9.235631195,1.0438402793632842,2012.43780393,1928.84801698,208.84853197951892,1847.838270962822,164.599532967178,0.08179111555434852,expected_dram_bytes,7198707345799.999,1.0020763118092606,ncu_actual_same_working_set,538511000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,22.865151347375118,pJ/byte,2.8581439184218898,True,,results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv
rtx3090,0,1,16,16,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437725350_r0,clocked_empty_1783437709627_r0,15723,9.028774278,9.203339701,1.0193343434695623,1914.72428778,1871.96642848,203.40077507696463,1836.459686140162,78.26460163983802,0.04087512867483433,expected_l1_bytes,65025042201700.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.2036070872060407,pJ/byte,0.1504508859007551,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437809395_r0,clocked_empty_1783437893280_r0,83885,9.265144527,9.118276807,1.0161069600220132,1956.92784149,1815.17339114,199.0697836400965,1844.4103163841141,112.51752510588585,0.0574970229971358,expected_l1_bytes,65814486204600.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.7096164020197369,pJ/byte,0.2137020502524671,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437993011_r0,clocked_empty_1783437975534_r0,17477,9.014234477,8.967193772,1.0052458669006221,1849.30359419,1836.80894595,204.83654002051603,1846.4446012023259,2.858992987674128,0.0015459835781730445,expected_l1_bytes,64879107215500.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.04406646623816515,pJ/byte,0.005508308279770644,False,delta_E<10J;delta_fraction<0.005,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437760040_r0,clocked_empty_1783437742938_r0,17102,10.431952374,9.239079098,1.129111707275915,2050.05469489,1788.98497106,193.63239042376688,2019.9638749645096,30.09081992549045,0.014678057127205104,expected_l1_bytes,68211697820600.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.44113870328562604,pJ/byte,0.055142337910703255,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437842465_r0,clocked_empty_1783437826847_r0,15618,8.949362134,9.102887015,1.017154840613359,1867.22473206,1857.17013103,204.01990357231736,1825.847999612428,41.37673244757184,0.0221594817898129,expected_l1_bytes,66827755225000.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.6191549051477486,pJ/byte,0.07739436314346858,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437926557_r0,clocked_empty_1783437908900_r0,17657,9.254679911,8.987614514,1.0297148255061443,1964.48434936,1768.1281942,196.7294204091406,1820.667814963147,143.81653439685283,0.0732082871740394,expected_l1_bytes,69234339009800.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,2.077242831429298,pJ/byte,0.25965535392866224,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,16,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437793442_r0,clocked_empty_1783437777356_r0,16086,9.322897496,8.9792522,1.038271037314221,1894.17945833,1865.13169454,207.71570426989456,1936.5122192176764,-42.332760887676386,-0.021860311785059754,expected_l1_bytes,70955916136000.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,-0.5966065015147982,pJ/byte,-0.07457581268934978,False,negative_coefficient,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,16,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437875811_r0,clocked_empty_1783437859990_r0,15821,9.200778865,9.153371532,1.0051792208842683,1912.73546829,1887.63606576,206.22303586835332,1897.4125498936821,15.322918396317846,0.008010997155825553,expected_l1_bytes,70224843978000.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,0.21819796995374174,pJ/byte,0.027274746244217718,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
rtx3090,0,1,16,16,82,1,16,1,global_l1_hit_path,global_l1_load_only_minus_clocked_empty,nearest-control,global_l1_load_only,clocked_empty,global_l1_load_only_1783437959862_r0,clocked_empty_1783437942263_r0,17599,9.233998279,9.022474586,1.023444088535114,1982.70127412,1840.73330051,204.01645723294476,1883.8876149766888,98.81365914331127,0.049837895619030466,expected_l1_bytes,70417317371200.0,1.9999992556688262,ncu_actual_same_working_set,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,1.403257931886583,pJ/byte,0.17540724148582287,True,,results/raw/rtx3090_finalplan_stability_l1_20260708_stability.csv
