input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,2,clocked_empty_1783509824081_r0,clocked_empty,64,16,82,1,4,1,32.561582615,8768.59355118,269.29260948,10,269.215625566,0.5113119155,0.0769839135,251.595,253.5495,0.992291446049,72,75.5,1920,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,3,shared_scalar_load_only_1783509883421_r0,shared_scalar_load_only,64,16,82,1,4,1,32.995908551,9265.72369107,280.814322077,5,277.891072972,1.071749147,2.923249105,266.715,266.827,0.999580252373,76,78,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,4,clocked_empty_1783509942794_r0,clocked_empty,64,16,82,1,4,1,32.947113518,8873.00256432,269.310468107,10,269.215625566,0.5113119155,0.0948425405001,253.651,253.5495,1.00040031631,74,75.5,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,5,clocked_empty_1783510002564_r0,clocked_empty,64,16,82,1,8,1,33.54639911,9172.71486433,273.433665242,10,272.309585318,0.9720220715,1.124079924,270.351,270.58,0.999153669894,76,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,6,shared_scalar_load_only_1783510063218_r0,shared_scalar_load_only,64,16,82,1,8,1,34.412279037,9621.18456291,279.585799957,5,278.550422145,0.393553662,1.035377812,269.162,271.048,0.993041822851,77,78,1890,1890,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,7,clocked_empty_1783510122633_r0,clocked_empty,64,16,82,1,8,1,33.11527056,9008.85495484,272.045337468,10,272.309585318,0.9720220715,-0.26424785,271.209,270.58,1.00232463597,77,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,8,clocked_empty_1783510182227_r0,clocked_empty,64,16,82,1,8,1,33.355752227,9120.40615225,273.428285778,10,272.309585318,0.9720220715,1.11870046,271.93,270.58,1.00498928228,76,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,9,shared_scalar_load_only_1783510244102_r0,shared_scalar_load_only,64,16,82,1,8,1,35.658417793,9932.66732925,278.550422145,5,278.550422145,0.393553662,0,269.532,271.048,0.99440689472,77,78,1905,1890,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,10,clocked_empty_1783510303486_r0,clocked_empty,64,16,82,1,8,1,33.1717615,8989.15413607,270.988145627,10,272.309585318,0.9720220715,-1.321439691,271.618,270.58,1.00383620371,77,77,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,11,clocked_empty_1783510362843_r0,clocked_empty,64,16,82,1,4,1,33.130628893,8923.67828096,269.348291268,10,269.215625566,0.5113119155,0.1326657015,253.854,253.5495,1.00120094893,75,75.5,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,12,shared_scalar_load_only_1783510421987_r0,shared_scalar_load_only,64,16,82,1,4,1,32.769485056,9112.53961623,278.080036981,5,277.891072972,1.071749147,0.188964009,265.626,266.827,0.995498956253,77,78,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,13,clocked_empty_1783510481822_r0,clocked_empty,64,16,82,1,4,1,33.554152294,9000.52937772,268.238914184,10,269.215625566,0.5113119155,-0.9767113825,252.991,253.5495,0.997797274299,75,75.5,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,14,clocked_empty_1783510541872_r0,clocked_empty,64,16,82,1,4,1,33.766067602,9066.4383738,268.507380861,10,269.215625566,0.5113119155,-0.7082447055,253.018,253.5495,0.997903762382,75,75.5,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,15,shared_scalar_load_only_1783510600920_r0,shared_scalar_load_only,64,16,82,1,4,1,32.700664218,8763.06382091,267.978159786,5,277.891072972,1.071749147,-9.912913186,270.174,266.827,1.0125437081,78,78,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,16,clocked_empty_1783510660188_r0,clocked_empty,64,16,82,1,4,1,33.054938195,8896.36116573,269.138641653,10,269.215625566,0.5113119155,-0.0769839135,253.292,253.5495,0.998984419216,76,75.5,1905,1905,ok,true,,
results/raw/rtx3090_strict_scope_shared_lr4_lr8_calibrated_20260708.csv,17,clocked_empty_1783510719874_r0,clocked_empty,64,16,82,1,8,1,33.3936088,9173.39639341,274.705152365,10,272.309585318,0.9720220715,2.395567047,269.713,270.58,0.996795772045,77,77,1905,1905,ok,true,,
