component,status,total_rows,valid_rows,invalid_rows,invalid_reason_counts,invalid_coordinates,valid_delta_E_min_J,valid_delta_E_median_J,valid_delta_E_max_J,invalid_delta_E_min_J,invalid_delta_E_median_J,invalid_delta_E_max_J,valid_signal_fraction_min,valid_signal_fraction_median,valid_signal_fraction_max,invalid_signal_fraction_min,invalid_signal_fraction_median,invalid_signal_fraction_max,valid_coefficient_min,valid_coefficient_median,valid_coefficient_max,recommendation
external_memory_read_path,stable_detail_rows,45,45,0,,,1692.35756194,1763.54041965,1850.83870934,,,,0.632761542695,0.65112221093,0.669109725038,,,,24.2287617654,24.9485633919,26.0383512776,no_followup_required_by_detail_rows
global_l1_hit_path,stable_detail_rows,15,15,0,,,197.01697909,262.74446758,293.35737309,,,,0.0803005785721,0.104388175915,0.114190632709,,,,0.667371206675,0.85247325547,0.946988481184,no_followup_required_by_detail_rows
l2_hit_cg_path,stable_detail_rows,30,30,0,,,1323.56922483,1446.90610456,1575.65481474,,,,0.539031664112,0.560820846213,0.579719563867,,,,8.66842128232,9.0784023317,9.67176069354,no_followup_required_by_detail_rows
shared_l1_scalar_path,stable_detail_rows,15,15,0,,,156.09775514,244.96242344,350.22695442,,,,0.0714282951477,0.101145657536,0.147179199448,,,,0.484444811795,0.713811591343,1.02705634849,no_followup_required_by_detail_rows
tensor_mma_increment,stable_detail_rows,75,75,0,,,1096.64965236,1437.07078504,6483.0100982,,,,0.728993966745,0.830918198988,0.977203649043,,,,1.90692194203,2.14027815652,2.31398280618,no_followup_required_by_detail_rows
