analysis_revision,target_tag,coordinate,grid_blocks,softmax_cols,implementations,new_sessions,new_cells,experimental_unit,primary_metric,primary_metric_definition,denominator_equivalence,historical_context_rule,binary_sha256,plan_source,state_source,status
rtx3090_softmax_ex2_targeted_confirmation_analysis_v1,targeted_g48s1024_confirm_v1_20260725,"CTA=48,S=1024",48,1024,fp32|ptx_f16|ptx_f16x2,3,9,fresh_session_mean_of_three_matched_orientation_blocks,incremental_pJ_per_element,treatment-control incremental board energy divided by CTA*ITER*S; exactly one added EX2 logical result per input element,logical_added_exponent_results_equals_processed_elements; not total_softmax_energy_per_element,two prior 60-cell target sessions shown descriptively and excluded from primary new-session aggregate,eeda8c0a1df3628d04c5bf15a486ba3dd0fc43935fbc51a18505a1dffb409b66,results/summary/rtx3090_softmax_ex2_targeted_confirmation_targeted_g48s1024_confirm_v1_20260725_plan.csv,results/summary/rtx3090_softmax_ex2_targeted_confirmation_targeted_g48s1024_confirm_v1_20260725_state.csv,pass
