input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,19824,214797,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,19050,220306,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20993,214054,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20272,221999,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20636,221673,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20680,214660,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,22200,222492,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,21449,216257,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20998,215161,0,0,final_candidate,,
results/raw/rtx3090_tensor_targeted_rf8_rf16_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,true,false,false,20497,224681,0,0,final_candidate,,
