run_id,pair_id,role,repeat,sequence_index,execution_model,bracket_context_id,idle_baseline_scope,preceding_role_gap_s,preceding_counter_gap_delta_J,gpu_id,cuda_pci_bus_id,cuda_binary_arch,mode,extra_exp_probe,operand_delta_per_element,softmax_cols,threads_per_block,rows_per_block,row_tiles_per_block,tile_stride,elements_per_thread,active_SM,runtime_sm_count,blocks_per_sm,grid_nominal_ctas_per_sm,grid_blocks,grid_blocks_source,sm_residency_claim,grid_experiment_purpose,ITER,n_rows_allocated,n_elements,scalar_convention_ops,softmax_high_level_ops,input_dtype,output_dtype,compute_dtype,exp_impl,exp_input_dtype,special_function_path,exp_ptx_instruction,exp_results_per_ptx_instruction,sass_mufu_ex2_per_ptx_instruction_model,sass_lowering_model_status,expected_control_ex2_scalar_results_per_cta_iter,expected_treatment_ex2_scalar_results_per_cta_iter,expected_probe_ex2_scalar_results_per_cta_iter,expected_control_ex2_ptx_instructions_per_cta_iter,expected_treatment_ex2_ptx_instructions_per_cta_iter,expected_probe_ex2_ptx_instructions_per_cta_iter,xu_documented_results_per_sm_cycle,expected_control_xu_thread_ops_per_cta_iter,expected_treatment_xu_thread_ops_per_cta_iter,expected_probe_xu_thread_ops_per_cta_iter,expected_control_xu_warp_instructions_per_cta_iter,expected_treatment_xu_warp_instructions_per_cta_iter,expected_probe_xu_warp_instructions_per_cta_iter,ideal_control_xu_cycles_per_cta_iter,ideal_treatment_xu_cycles_per_cta_iter,ideal_probe_xu_cycles_per_cta_iter,sfu_regime_evidence_status,cache_condition,cache_policy,logical_input_bytes,logical_output_bytes,working_set_bytes,runtime_l2_bytes,occupancy_max_blocks_per_sm,occupancy_gate_pass,static_single_wave_capacity_blocks,static_single_wave_capacity_gate_pass,smid_histogram_ok,smid_all_blocks_observed,smid_unique,smid_total_blocks,smid_max_blocks_on_sm,smid_coverage_fraction,smid_assignment_max_blocks_per_sm,smid_set,smid_histogram,idle_elapsed_s,idle_delta_E_J,idle_power_W,elapsed_s,measurement_start_epoch_ms,measurement_end_epoch_ms,E_before_mJ,E_after_mJ,endpoint_delta_E_J,delta_E_J,energy_trace_sample_count,energy_trace_update_count,energy_trace_fit_point_count,energy_trace_update_interval_p99_s,energy_trace_guard_s,energy_trace_fit_span_s,energy_trace_power_W,energy_trace_r2,energy_trace_rmse_mJ,energy_trace_max_query_latency_s,energy_trace_status,idle_baseline_J,net_E_J,full_net_pJ_per_element,clock_sm_before_mhz,clock_sm_after_mhz,clock_mem_before_mhz,clock_mem_after_mhz,temp_before_C,temp_after_C,profile_name,compute_capability,gpu_name,energy_source,energy_integration_method,measurement_scope,nvml_total_energy_supported,numerical_check_id,binary_sha256,notes
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,persistent_cuda_context_bracket_v3_counterbalanced6,pid_452045_started_1784950455288,batch_once,-1,-1,0,0000:01:00.0,86,softmax_full_f16io_f32acc,false,0,1024,256,1,1,1,4,82,82,2,1,48,explicit,none_kernel_entry_assignment_only,partial_grid_active_sm_signal_sweep_not_sfu_supply,12308882,48,605006168064,1814427677856,3024440013984,fp16,fp16,fp32,fp32_fast___expf,fp32,fp32_fast_expf_to_mufu_ex2,ex2.approx.f32,1,1,cuda_13_2_ampere_model_requires_final_binary_gate,1024,2048,1024,1024,2048,1024,16,1280,2304,1024,40,72,32,80,144,64,not_established,cache_reuse_candidate,default,1210012336128,1210012336128,196608,6291456,6,true,492,true,true,true,48,48,1,0.585365853659,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|18|20|22|24|26|28|30|32|34|36|38|40|42|44|46|48|50|52|54|56|58|60|62|64|66|68|70|72|74|76|78|80,0:1|1:1|2:1|3:1|4:1|5:1|6:1|7:1|8:1|9:1|10:1|11:1|12:1|13:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1|32:1|34:1|36:1|38:1|40:1|42:1|44:1|46:1|48:1|50:1|52:1|54:1|56:1|58:1|60:1|62:1|64:1|66:1|68:1|70:1|72:1|74:1|76:1|78:1|80:1,1.000245257,128.189,128.157568459,12.3653095703,1784950493462,1784950505827,5037372103,5040206044,2833.941,2872.86318214,26,25,20,0.502887926924,1.00577585385,9.53454493449,232.332491622,0.999893592672,6957.59647622,0.00416952901287,pass,1584.70800778,1288.15517437,2129.16039929,1905,1905,9501,9501,75,74,rtx3090,8.6,NVIDIA GeForce RTX 3090,nvml_total_energy,nvml_total_energy_interior_theil_sen_rate_x_cuda_elapsed,gpu_device_total_energy_counter,true,fp16_softmax_cpu_fp64_v1_pass,eeda8c0a1df3628d04c5bf15a486ba3dd0fc43935fbc51a18505a1dffb409b66,softmax_harness_revision=operand_rate_atc_v6_native_ex2;input_generator=splitmix64_uniform_fp16_v1;logit_scale=4;streaming=0;row_mapping=block_base_plus_iter_stride_mod_tiles;tile_cycle_complete=1;runtime_l2_bytes=6291456;occupancy_gate_pass=1;smid_histogram_ok=1;grid_blocks_source=explicit;grid_experiment_purpose=partial_grid_active_sm_signal_sweep_not_sfu_supply;cuda_pci_bus_id=0000:01:00.0;cuda_binary_arch=86;exp_impl=fp32_fast___expf;exp_input_dtype=fp32;exp_ptx_instruction=ex2.approx.f32;exp_results_per_ptx_instruction=1;sass_mufu_ex2_per_ptx_instruction_model=1;special_function_path=fp32_fast_expf_to_mufu_ex2;sfu_regime_evidence_status=not_established;measurement_purpose=energy_atc;sm_residency_claim=none_kernel_entry_assignment_only;static_single_wave_capacity_blocks=492;smid_all_blocks_observed=1;smid_assignment_is_not_concurrent_residency;execution_model=persistent_cuda_context_bracket_v3_counterbalanced6;bracket_context_id=pid_452045_started_1784950455288;idle_baseline_scope=batch_once;preceding_role_gap_s=-1;preceding_counter_gap_delta_J=-1;extra_exp_probe=0;energy_trace_status=pass;exp_sass_gate=not_run;ncu_path_gate=not_run;energy_source=nvml_total_energy;power_mw=228876;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=228145;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;
softmax_1784950505841_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,persistent_cuda_context_bracket_v3_counterbalanced6,pid_452045_started_1784950455288,batch_once,0.012576208,0,0,0000:01:00.0,86,softmax_full_f16io_f32acc,true,1,1024,256,1,1,1,4,82,82,2,1,48,explicit,none_kernel_entry_assignment_only,partial_grid_active_sm_signal_sweep_not_sfu_supply,12308882,48,605006168064,1814427677856,3024440013984,fp16,fp16,fp32,fp32_fast___expf,fp32,fp32_fast_expf_to_mufu_ex2,ex2.approx.f32,1,1,cuda_13_2_ampere_model_requires_final_binary_gate,1024,2048,1024,1024,2048,1024,16,1280,2304,1024,40,72,32,80,144,64,not_established,cache_reuse_candidate,default,1210012336128,1210012336128,196608,6291456,6,true,492,true,true,true,48,48,1,0.585365853659,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|18|20|22|24|26|28|30|32|34|36|38|40|42|44|46|48|50|52|54|56|58|60|62|64|66|68|70|72|74|76|78|80,0:1|1:1|2:1|3:1|4:1|5:1|6:1|7:1|8:1|9:1|10:1|11:1|12:1|13:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1|32:1|34:1|36:1|38:1|40:1|42:1|44:1|46:1|48:1|50:1|52:1|54:1|56:1|58:1|60:1|62:1|64:1|66:1|68:1|70:1|72:1|74:1|76:1|78:1|80:1,1.000245257,128.189,128.157568459,12.4256132812,1784950505841,1784950518267,5040206044,5043086244,2880.2,2889.23689157,26,25,20,0.503029030479,1.00605806096,9.53484792248,232.522679257,0.999994017334,1645.7148841,0.00438503798796,pass,1592.43638474,1296.80050683,2143.45005933,1905,1905,9501,9501,74,76,rtx3090,8.6,NVIDIA GeForce RTX 3090,nvml_total_energy,nvml_total_energy_interior_theil_sen_rate_x_cuda_elapsed,gpu_device_total_energy_counter,true,fp16_softmax_cpu_fp64_v1_pass,eeda8c0a1df3628d04c5bf15a486ba3dd0fc43935fbc51a18505a1dffb409b66,softmax_harness_revision=operand_rate_atc_v6_native_ex2;input_generator=splitmix64_uniform_fp16_v1;logit_scale=4;streaming=0;row_mapping=block_base_plus_iter_stride_mod_tiles;tile_cycle_complete=1;runtime_l2_bytes=6291456;occupancy_gate_pass=1;smid_histogram_ok=1;grid_blocks_source=explicit;grid_experiment_purpose=partial_grid_active_sm_signal_sweep_not_sfu_supply;cuda_pci_bus_id=0000:01:00.0;cuda_binary_arch=86;exp_impl=fp32_fast___expf;exp_input_dtype=fp32;exp_ptx_instruction=ex2.approx.f32;exp_results_per_ptx_instruction=1;sass_mufu_ex2_per_ptx_instruction_model=1;special_function_path=fp32_fast_expf_to_mufu_ex2;sfu_regime_evidence_status=not_established;measurement_purpose=energy_atc;sm_residency_claim=none_kernel_entry_assignment_only;static_single_wave_capacity_blocks=492;smid_all_blocks_observed=1;smid_assignment_is_not_concurrent_residency;execution_model=persistent_cuda_context_bracket_v3_counterbalanced6;bracket_context_id=pid_452045_started_1784950455288;idle_baseline_scope=batch_once;preceding_role_gap_s=0.0125762;preceding_counter_gap_delta_J=0;extra_exp_probe=1;energy_trace_status=pass;exp_sass_gate=not_run;ncu_path_gate=not_run;energy_source=nvml_total_energy;power_mw=228145;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=234105;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;
softmax_1784950518277_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,persistent_cuda_context_bracket_v3_counterbalanced6,pid_452045_started_1784950455288,batch_once,0.010246273,0,0,0000:01:00.0,86,softmax_full_f16io_f32acc,false,0,1024,256,1,1,1,4,82,82,2,1,48,explicit,none_kernel_entry_assignment_only,partial_grid_active_sm_signal_sweep_not_sfu_supply,12308882,48,605006168064,1814427677856,3024440013984,fp16,fp16,fp32,fp32_fast___expf,fp32,fp32_fast_expf_to_mufu_ex2,ex2.approx.f32,1,1,cuda_13_2_ampere_model_requires_final_binary_gate,1024,2048,1024,1024,2048,1024,16,1280,2304,1024,40,72,32,80,144,64,not_established,cache_reuse_candidate,default,1210012336128,1210012336128,196608,6291456,6,true,492,true,true,true,48,48,1,0.585365853659,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|18|20|22|24|26|28|30|32|34|36|38|40|42|44|46|48|50|52|54|56|58|60|62|64|66|68|70|72|74|76|78|80,0:1|1:1|2:1|3:1|4:1|5:1|6:1|7:1|8:1|9:1|10:1|11:1|12:1|13:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1|32:1|34:1|36:1|38:1|40:1|42:1|44:1|46:1|48:1|50:1|52:1|54:1|56:1|58:1|60:1|62:1|64:1|66:1|68:1|70:1|72:1|74:1|76:1|78:1|80:1,1.000245257,128.189,128.157568459,12.3645253906,1784950518277,1784950530642,5043086244,5045922355,2836.111,2832.40049217,26,25,20,0.503159371481,1.00631874296,9.53438918153,229.074744294,0.999990094831,2086.07129191,0.00462664000224,pass,1584.60750921,1247.79298296,2062.44671348,1905,1905,9501,9501,76,75,rtx3090,8.6,NVIDIA GeForce RTX 3090,nvml_total_energy,nvml_total_energy_interior_theil_sen_rate_x_cuda_elapsed,gpu_device_total_energy_counter,true,fp16_softmax_cpu_fp64_v1_pass,eeda8c0a1df3628d04c5bf15a486ba3dd0fc43935fbc51a18505a1dffb409b66,softmax_harness_revision=operand_rate_atc_v6_native_ex2;input_generator=splitmix64_uniform_fp16_v1;logit_scale=4;streaming=0;row_mapping=block_base_plus_iter_stride_mod_tiles;tile_cycle_complete=1;runtime_l2_bytes=6291456;occupancy_gate_pass=1;smid_histogram_ok=1;grid_blocks_source=explicit;grid_experiment_purpose=partial_grid_active_sm_signal_sweep_not_sfu_supply;cuda_pci_bus_id=0000:01:00.0;cuda_binary_arch=86;exp_impl=fp32_fast___expf;exp_input_dtype=fp32;exp_ptx_instruction=ex2.approx.f32;exp_results_per_ptx_instruction=1;sass_mufu_ex2_per_ptx_instruction_model=1;special_function_path=fp32_fast_expf_to_mufu_ex2;sfu_regime_evidence_status=not_established;measurement_purpose=energy_atc;sm_residency_claim=none_kernel_entry_assignment_only;static_single_wave_capacity_blocks=492;smid_all_blocks_observed=1;smid_assignment_is_not_concurrent_residency;execution_model=persistent_cuda_context_bracket_v3_counterbalanced6;bracket_context_id=pid_452045_started_1784950455288;idle_baseline_scope=batch_once;preceding_role_gap_s=0.0102463;preceding_counter_gap_delta_J=0;extra_exp_probe=0;energy_trace_status=pass;exp_sass_gate=not_run;ncu_path_gate=not_run;energy_source=nvml_total_energy;power_mw=234105;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=229447;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;
softmax_1784950530653_softmax_full_f16io_f32acc_fp32_fast___expf_r1,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p01,full_before,1,0,persistent_cuda_context_bracket_v3_counterbalanced6,pid_452045_started_1784950455288,batch_once,0.011302004,0,0,0000:01:00.0,86,softmax_full_f16io_f32acc,true,1,1024,256,1,1,1,4,82,82,2,1,48,explicit,none_kernel_entry_assignment_only,partial_grid_active_sm_signal_sweep_not_sfu_supply,12308882,48,605006168064,1814427677856,3024440013984,fp16,fp16,fp32,fp32_fast___expf,fp32,fp32_fast_expf_to_mufu_ex2,ex2.approx.f32,1,1,cuda_13_2_ampere_model_requires_final_binary_gate,1024,2048,1024,1024,2048,1024,16,1280,2304,1024,40,72,32,80,144,64,not_established,cache_reuse_candidate,default,1210012336128,1210012336128,196608,6291456,6,true,492,true,true,true,48,48,1,0.585365853659,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|18|20|22|24|26|28|30|32|34|36|38|40|42|44|46|48|50|52|54|56|58|60|62|64|66|68|70|72|74|76|78|80,0:1|1:1|2:1|3:1|4:1|5:1|6:1|7:1|8:1|9:1|10:1|11:1|12:1|13:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1|32:1|34:1|36:1|38:1|40:1|42:1|44:1|46:1|48:1|50:1|52:1|54:1|56:1|58:1|60:1|62:1|64:1|66:1|68:1|70:1|72:1|74:1|76:1|78:1|80:1,1.000245257,128.189,128.157568459,12.41765625,1784950530653,1784950543071,5045922355,5048808472,2886.117,2941.43059973,26,25,20,0.503168642378,1.00633728476,9.53525348898,236.874861126,0.999909735141,6531.85133282,0.00470524199773,pass,1591.41663096,1350.01396877,2231.40529805,1905,1905,9501,9501,75,76,rtx3090,8.6,NVIDIA GeForce RTX 3090,nvml_total_energy,nvml_total_energy_interior_theil_sen_rate_x_cuda_elapsed,gpu_device_total_energy_counter,true,fp16_softmax_cpu_fp64_v1_pass,eeda8c0a1df3628d04c5bf15a486ba3dd0fc43935fbc51a18505a1dffb409b66,softmax_harness_revision=operand_rate_atc_v6_native_ex2;input_generator=splitmix64_uniform_fp16_v1;logit_scale=4;streaming=0;row_mapping=block_base_plus_iter_stride_mod_tiles;tile_cycle_complete=1;runtime_l2_bytes=6291456;occupancy_gate_pass=1;smid_histogram_ok=1;grid_blocks_source=explicit;grid_experiment_purpose=partial_grid_active_sm_signal_sweep_not_sfu_supply;cuda_pci_bus_id=0000:01:00.0;cuda_binary_arch=86;exp_impl=fp32_fast___expf;exp_input_dtype=fp32;exp_ptx_instruction=ex2.approx.f32;exp_results_per_ptx_instruction=1;sass_mufu_ex2_per_ptx_instruction_model=1;special_function_path=fp32_fast_expf_to_mufu_ex2;sfu_regime_evidence_status=not_established;measurement_purpose=energy_atc;sm_residency_claim=none_kernel_entry_assignment_only;static_single_wave_capacity_blocks=492;smid_all_blocks_observed=1;smid_assignment_is_not_concurrent_residency;execution_model=persistent_cuda_context_bracket_v3_counterbalanced6;bracket_context_id=pid_452045_started_1784950455288;idle_baseline_scope=batch_once;preceding_role_gap_s=0.011302;preceding_counter_gap_delta_J=0;extra_exp_probe=1;energy_trace_status=pass;exp_sass_gate=not_run;ncu_path_gate=not_run;energy_source=nvml_total_energy;power_mw=229447;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=229678;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;
softmax_1784950543084_softmax_full_f16io_f32acc_fp32_fast___expf_r1,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p01,probe_middle,1,1,persistent_cuda_context_bracket_v3_counterbalanced6,pid_452045_started_1784950455288,batch_once,0.013382876,15.147,0,0000:01:00.0,86,softmax_full_f16io_f32acc,false,0,1024,256,1,1,1,4,82,82,2,1,48,explicit,none_kernel_entry_assignment_only,partial_grid_active_sm_signal_sweep_not_sfu_supply,12308882,48,605006168064,1814427677856,3024440013984,fp16,fp16,fp32,fp32_fast___expf,fp32,fp32_fast_expf_to_mufu_ex2,ex2.approx.f32,1,1,cuda_13_2_ampere_model_requires_final_binary_gate,1024,2048,1024,1024,2048,1024,16,1280,2304,1024,40,72,32,80,144,64,not_established,cache_reuse_candidate,default,1210012336128,1210012336128,196608,6291456,6,true,492,true,true,true,48,48,1,0.585365853659,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|18|20|22|24|26|28|30|32|34|36|38|40|42|44|46|48|50|52|54|56|58|60|62|64|66|68|70|72|74|76|78|80,0:1|1:1|2:1|3:1|4:1|5:1|6:1|7:1|8:1|9:1|10:1|11:1|12:1|13:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1|32:1|34:1|36:1|38:1|40:1|42:1|44:1|46:1|48:1|50:1|52:1|54:1|56:1|58:1|60:1|62:1|64:1|66:1|68:1|70:1|72:1|74:1|76:1|78:1|80:1,1.000245257,128.189,128.157568459,12.3632509766,1784950543084,1784950555447,5048823619,5051639033,2815.414,2825.73343661,26,25,20,0.503342921527,1.00668584305,9.535076295,228.559093556,0.999992218678,1845.43336051,0.0049660759978,pass,1584.44418341,1241.28925321,2051.69685654,1905,1905,9501,9501,76,75,rtx3090,8.6,NVIDIA GeForce RTX 3090,nvml_total_energy,nvml_total_energy_interior_theil_sen_rate_x_cuda_elapsed,gpu_device_total_energy_counter,true,fp16_softmax_cpu_fp64_v1_pass,eeda8c0a1df3628d04c5bf15a486ba3dd0fc43935fbc51a18505a1dffb409b66,softmax_harness_revision=operand_rate_atc_v6_native_ex2;input_generator=splitmix64_uniform_fp16_v1;logit_scale=4;streaming=0;row_mapping=block_base_plus_iter_stride_mod_tiles;tile_cycle_complete=1;runtime_l2_bytes=6291456;occupancy_gate_pass=1;smid_histogram_ok=1;grid_blocks_source=explicit;grid_experiment_purpose=partial_grid_active_sm_signal_sweep_not_sfu_supply;cuda_pci_bus_id=0000:01:00.0;cuda_binary_arch=86;exp_impl=fp32_fast___expf;exp_input_dtype=fp32;exp_ptx_instruction=ex2.approx.f32;exp_results_per_ptx_instruction=1;sass_mufu_ex2_per_ptx_instruction_model=1;special_function_path=fp32_fast_expf_to_mufu_ex2;sfu_regime_evidence_status=not_established;measurement_purpose=energy_atc;sm_residency_claim=none_kernel_entry_assignment_only;static_single_wave_capacity_blocks=492;smid_all_blocks_observed=1;smid_assignment_is_not_concurrent_residency;execution_model=persistent_cuda_context_bracket_v3_counterbalanced6;bracket_context_id=pid_452045_started_1784950455288;idle_baseline_scope=batch_once;preceding_role_gap_s=0.0133829;preceding_counter_gap_delta_J=15.147;extra_exp_probe=0;energy_trace_status=pass;exp_sass_gate=not_run;ncu_path_gate=not_run;energy_source=nvml_total_energy;power_mw=229678;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=230218;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;
softmax_1784950555461_softmax_full_f16io_f32acc_fp32_fast___expf_r1,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p01,full_after,1,2,persistent_cuda_context_bracket_v3_counterbalanced6,pid_452045_started_1784950455288,batch_once,0.01301954,0,0,0000:01:00.0,86,softmax_full_f16io_f32acc,true,1,1024,256,1,1,1,4,82,82,2,1,48,explicit,none_kernel_entry_assignment_only,partial_grid_active_sm_signal_sweep_not_sfu_supply,12308882,48,605006168064,1814427677856,3024440013984,fp16,fp16,fp32,fp32_fast___expf,fp32,fp32_fast_expf_to_mufu_ex2,ex2.approx.f32,1,1,cuda_13_2_ampere_model_requires_final_binary_gate,1024,2048,1024,1024,2048,1024,16,1280,2304,1024,40,72,32,80,144,64,not_established,cache_reuse_candidate,default,1210012336128,1210012336128,196608,6291456,6,true,492,true,true,true,48,48,1,0.585365853659,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|18|20|22|24|26|28|30|32|34|36|38|40|42|44|46|48|50|52|54|56|58|60|62|64|66|68|70|72|74|76|78|80,0:1|1:1|2:1|3:1|4:1|5:1|6:1|7:1|8:1|9:1|10:1|11:1|12:1|13:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1|32:1|34:1|36:1|38:1|40:1|42:1|44:1|46:1|48:1|50:1|52:1|54:1|56:1|58:1|60:1|62:1|64:1|66:1|68:1|70:1|72:1|74:1|76:1|78:1|80:1,1.000245257,128.189,128.157568459,12.4198134766,1784950555461,1784950567881,5051639033,5054541288,2902.255,2897.66647873,26,25,20,0.503789585753,1.00757917151,9.53569522899,233.309983616,0.999843799784,8486.97631049,0.005914999987,pass,1591.69309587,1305.97338286,2158.61168331,1905,1905,9501,9501,75,75,rtx3090,8.6,NVIDIA GeForce RTX 3090,nvml_total_energy,nvml_total_energy_interior_theil_sen_rate_x_cuda_elapsed,gpu_device_total_energy_counter,true,fp16_softmax_cpu_fp64_v1_pass,eeda8c0a1df3628d04c5bf15a486ba3dd0fc43935fbc51a18505a1dffb409b66,softmax_harness_revision=operand_rate_atc_v6_native_ex2;input_generator=splitmix64_uniform_fp16_v1;logit_scale=4;streaming=0;row_mapping=block_base_plus_iter_stride_mod_tiles;tile_cycle_complete=1;runtime_l2_bytes=6291456;occupancy_gate_pass=1;smid_histogram_ok=1;grid_blocks_source=explicit;grid_experiment_purpose=partial_grid_active_sm_signal_sweep_not_sfu_supply;cuda_pci_bus_id=0000:01:00.0;cuda_binary_arch=86;exp_impl=fp32_fast___expf;exp_input_dtype=fp32;exp_ptx_instruction=ex2.approx.f32;exp_results_per_ptx_instruction=1;sass_mufu_ex2_per_ptx_instruction_model=1;special_function_path=fp32_fast_expf_to_mufu_ex2;sfu_regime_evidence_status=not_established;measurement_purpose=energy_atc;sm_residency_claim=none_kernel_entry_assignment_only;static_single_wave_capacity_blocks=492;smid_all_blocks_observed=1;smid_assignment_is_not_concurrent_residency;execution_model=persistent_cuda_context_bracket_v3_counterbalanced6;bracket_context_id=pid_452045_started_1784950455288;idle_baseline_scope=batch_once;preceding_role_gap_s=0.0130195;preceding_counter_gap_delta_J=0;extra_exp_probe=1;energy_trace_status=pass;exp_sass_gate=not_run;ncu_path_gate=not_run;energy_source=nvml_total_energy;power_mw=230218;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=230904;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;
