run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,0,139216.792043,139216.793426,139216.792735,0.00138309501926,-0.000699747528415,5037372103,false,false
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,1,139217.294448,139217.29591,139217.295179,0.00146239399328,0.501744813984,5037481701,true,false
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,2,139217.796027,139217.797418,139217.796722,0.00139149499591,1.00328802949,5037595967,true,false
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,3,139218.297543,139218.298905,139218.298224,0.00136209500488,1.50478960949,5037710052,true,true
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,4,139218.799035,139218.800387,139218.799711,0.00135159498313,2.00627669049,5037823711,true,true
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,5,139219.300541,139219.301949,139219.301245,0.00140859500971,2.50781073348,5037936749,true,true
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,6,139219.802103,139219.806071,139219.804087,0.00396818699664,3.01065282547,5038049301,true,true
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,7,139220.306219,139220.307615,139220.306917,0.00139549499727,3.51348267851,5038165291,true,true
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,8,139220.807772,139220.809164,139220.808468,0.00139211397618,4.01503331299,5038281006,true,true
softmax_1784950493462_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos2_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,9,139221.309278,139221.310699,139221.309989,0.00142111399327,4.51655437797,5038396605,true,true
