run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,0,139503.949147,139503.95035,139503.949749,0.00120320700807,-0.0006092035037,5103440575,false,false
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,1,139504.451335,139504.45273,139504.452033,0.00139460898936,0.501674634492,5103557862,true,false
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,2,139504.952896,139504.957701,139504.955299,0.00480466001318,1.00494055598,5103675730,true,false
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,3,139505.457818,139505.459168,139505.458493,0.00134928800981,1.50813482,5103797273,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,4,139505.959297,139505.960726,139505.960011,0.00142938800855,2.00965321899,5103918370,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,5,139506.460856,139506.462245,139506.46155,0.00138878900907,2.51119209148,5104038950,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,6,139506.962359,139506.963746,139506.963052,0.00138698800583,3.012694234,5104158989,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,7,139507.463917,139507.465267,139507.464592,0.00134998900467,3.5142342005,5104278715,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,8,139507.965432,139507.966854,139507.966143,0.00142150800093,4.01578509601,5104398209,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,9,139508.467018,139508.469531,139508.468274,0.00251281500096,4.5179162425,5104517494,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,10,139508.969688,139508.971142,139508.970415,0.00145430798875,5.02005665799,5104636288,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,11,139509.471259,139509.476488,139509.473874,0.0052288309962,5.5235156065,5104754633,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,12,139509.976646,139509.978038,139509.977342,0.00139240801218,6.02698377302,5104876422,true,true
softmax_1784950780619_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess02_pos3_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_before,0,0,13,139510.478198,139510.479508,139510.478853,0.00131040799897,6.52849505399,5104997583,true,true
