run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,0,140078.254792,140078.256245,140078.255519,0.00145290297223,-0.000734551489586,5239308238,false,false
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,1,140078.757226,140078.759935,140078.758581,0.00270860499586,0.502327202528,5239428401,true,false
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,2,140079.260052,140079.261521,140079.260787,0.00146840201342,1.00453320902,5239548588,true,false
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,3,140079.761644,140079.763002,140079.762323,0.00135800300632,1.50606934051,5239668395,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,4,140080.263126,140080.264515,140080.26382,0.0013891030103,2.00756672552,5239787699,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,5,140080.764647,140080.766018,140080.765332,0.00137080301647,2.50907873752,5239906586,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,6,140081.266132,140081.267509,140081.266821,0.00137680297485,3.01056710351,5240025095,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,7,140081.767633,140081.769031,140081.768332,0.00139739899896,3.51207846552,5240143295,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,8,140082.269152,140082.270503,140082.269828,0.00135119899642,4.0135744315,5240261138,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,9,140082.770626,140082.771953,140082.77129,0.00132649901207,4.5150361745,5240378660,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,10,140083.272081,140083.273479,140083.27278,0.00139869900886,5.0165264715,5240495736,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,11,140083.773601,140083.778231,140083.775916,0.00463049701648,5.51966229451,5240612327,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,12,140084.278345,140084.2797,140084.279023,0.00135479899473,6.02276937052,5240732577,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,13,140084.779832,140084.781162,140084.780497,0.00132969900733,6.5242438745,5240852343,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,14,140085.281277,140085.282688,140085.281982,0.00141160000931,7.025728882,5240971738,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,15,140085.782809,140085.784224,140085.783517,0.00141560001066,7.527263066,5241090836,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,16,140086.284341,140086.28572,140086.28503,0.00137959900894,8.02877685352,5241209589,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,17,140086.785842,140086.787279,140086.786561,0.00143679999746,8.53030706802,5241327971,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,18,140087.287449,140087.290021,140087.288735,0.00257259898353,9.03248148551,5241445834,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,19,140087.79011,140087.791522,140087.790816,0.00141210001311,9.53456288,5241563030,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,20,140088.291645,140088.293096,140088.292371,0.00145100301597,10.0361173425,5241679708,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,21,140088.793217,140088.79701,140088.795113,0.00379260600312,10.538859902,5241795882,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,22,140089.297135,140089.298514,140089.297825,0.0013797020074,11.041571114,5241915993,true,true
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,23,140089.798641,140089.799977,140089.799309,0.00133620100678,11.5430558755,5242035898,true,false
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,24,140090.300098,140090.301699,140090.300899,0.00160180102102,12.0446451005,5242155204,true,false
softmax_1784951354925_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,25,140090.569669,140090.571024,140090.570347,0.00135470199166,12.314093246,5242214549,true,false
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,0,140090.580635,140090.581753,140090.581194,0.00111780100269,-0.000565500493394,5242214549,false,false
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,1,140091.08203,140091.083389,140091.08271,0.00135940100881,0.500950353482,5242328214,true,false
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,2,140091.583513,140091.584856,140091.584185,0.00134340199293,1.00242522298,5242447475,true,false
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,3,140092.084972,140092.086822,140092.085897,0.00185010198038,1.504137357,5242566294,true,true
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,4,140092.586985,140092.588964,140092.587975,0.00197900200146,2.00621550702,5242684586,true,true
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,5,140093.089091,140093.090494,140093.089792,0.00140340102371,2.5080329215,5242802161,true,true
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,6,140093.590607,140093.595404,140093.593005,0.00479680599528,3.01124595301,5242919470,true,true
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,7,140094.09552,140094.096895,140094.096207,0.00137460199767,3.51444799799,5243040500,true,true
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,8,140094.597015,140094.598347,140094.597681,0.00133210199419,4.015921407,5243161228,true,true
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,9,140095.09848,140095.099806,140095.099143,0.00132610098808,4.51738358047,5243281778,true,true
softmax_1784951367251_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos2_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,full,0,1,10,140095.599926,140095.601297,140095.600612,0.00137160200393,5.01885231899,5243401906,true,true
