run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,0,138070.189614,138070.190826,138070.19022,0.00121160197887,-0.000613901007455,4773175093,false,false
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,1,138070.69167,138070.693125,138070.692397,0.0014548030158,0.501563834492,4773281924,true,false
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,2,138071.193288,138071.194697,138071.193993,0.00140939900302,1.00315898552,4773389205,true,false
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,3,138071.694811,138071.69622,138071.695515,0.00140869899769,1.50468172849,4773495987,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,4,138072.196391,138072.201105,138072.198748,0.00471409599413,2.00791422802,4773602311,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,5,138072.701276,138072.702603,138072.70194,0.00132719898829,2.5111060965,4773711736,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,6,138073.202763,138073.204139,138073.203451,0.00137639901368,3.0126171225,4773820725,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,7,138073.70426,138073.705659,138073.704959,0.00139869900886,3.5141257185,4773929654,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,8,138074.205825,138074.207271,138074.206548,0.00144639899372,4.01571442152,4774038444,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,9,138074.707401,138074.708787,138074.708094,0.00138609900023,4.51726034249,4774147114,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,10,138075.208908,138075.210275,138075.209592,0.00136699900031,5.0187581715,4774255593,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,11,138075.710404,138075.713017,138075.711711,0.00261289800983,5.52087701901,4774363445,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,12,138076.213159,138076.214618,138076.213888,0.00145910299034,6.02305482648,4774470498,true,true
softmax_1784949346860_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos1_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_before,0,0,13,138076.71475,138076.719974,138076.717362,0.00522431000718,6.52652839903,4774576863,true,true
