run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,0,138643.479054,138643.48028,138643.479667,0.00122619900503,-0.000639399513602,4904674571,false,false
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,1,138643.981383,138643.98418,138643.982782,0.00279700098326,0.502474971494,4904783308,true,false
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,2,138644.484295,138644.485663,138644.484979,0.00136830098927,1.00467229649,4904901892,true,false
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,3,138644.985786,138644.987136,138644.986461,0.00134950102074,1.50615437649,4905020151,true,true
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,4,138645.48725,138645.488595,138645.487922,0.00134510101634,2.0076155595,4905138025,true,true
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,5,138645.988709,138645.990033,138645.989371,0.00132400100119,2.5090639985,4905255296,true,true
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,6,138646.490156,138646.491525,138646.49084,0.00136870099232,3.01053374048,4905372059,true,true
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,7,138646.991685,138646.993326,138646.992505,0.00164110100013,3.51219833747,4905488552,true,true
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,8,138647.493449,138647.494807,138647.494128,0.00135820099968,4.01382118749,4905604764,true,true
softmax_1784949920149_softmax_full_f16io_f32acc_ptx_ex2_approx_f16x2_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess01_pos3_ptx_f16x2_g48_s1024_cache_reuse_candidate_probe_ptx_f16x2_g48_s00_p00,probe_before,0,0,9,138647.994928,138647.996294,138647.995611,0.00136629899498,4.51530439849,4905720650,true,true
