target_profile,gpu_list,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,calibration_source_mode,treatment_target_seconds,control_min_seconds,treatment_calibrated_iters,control_min_calibrated_iters,resolved_iters,resolution_policy,status,calibration_command,treatment_calibration_command,control_calibration_command
rtx3090,0,2048,16,82,1,1,1,reg_mma,20.0,2.0,113841760,31805619,113841760,max_treatment_and_control_min_iters,pair_locked,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 2.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only
rtx3090,0,2048,16,82,16,1,1,reg_mma,20.0,2.0,8728935,7592543,8728935,max_treatment_and_control_min_iters,pair_locked,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 2.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only
rtx3090,0,2048,16,82,2,1,1,reg_mma,20.0,2.0,68785825,49741613,68785825,max_treatment_and_control_min_iters,pair_locked,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 2.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only
rtx3090,0,2048,16,82,4,1,1,reg_mma,20.0,2.0,35531838,24972246,35531838,max_treatment_and_control_min_iters,pair_locked,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 2.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only
rtx3090,0,2048,16,82,8,1,1,reg_mma,20.0,2.0,17917848,13933414,17917848,max_treatment_and_control_min_iters,pair_locked,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 20.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 2.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --output /tmp/rtx3090_tensor_fixedrf_v2_20260713.csv --verify-smid 1 --calibrate-only
