run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,10,140382.061759,140382.065937,140382.063848,0.00417840399314,5.01625016099,5310126798,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,11,140382.566141,140382.567518,140382.566829,0.00137700099731,5.51923134649,5310245713,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,12,140383.06769,140383.069035,140383.068362,0.00134510101634,6.02076449047,5310364095,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,13,140383.569161,140383.570558,140383.56986,0.00139640099951,6.52226174151,5310481924,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,14,140384.070717,140384.072123,140384.07142,0.00140570200165,7.023821902,5310599152,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,15,140384.572244,140384.57371,140384.572977,0.00146540100104,7.52537907049,5310716202,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,16,140385.073848,140385.075238,140385.074543,0.00139000100899,8.02694519749,5310832985,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,17,140385.575378,140385.576717,140385.576047,0.001339000999,8.52844953249,5310949437,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,18,140386.076851,140386.078258,140386.077555,0.00140739799826,9.02995665499,5311065666,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,19,140386.578385,140386.579771,140386.579078,0.00138569800765,9.53148006101,5311181372,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,20,140387.079907,140387.084323,140387.082115,0.00441619401681,10.034516973,5311296606,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,21,140387.584445,140387.585842,140387.585143,0.0013966980041,10.537545493,5311415453,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,22,140388.085958,140388.087377,140388.086667,0.00141889799852,11.039069474,5311533756,true,true
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,23,140388.587502,140388.58889,140388.588196,0.00138779799454,11.540598113,5311651672,true,false
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,24,140389.089015,140389.090536,140389.089776,0.00152149799396,12.04217776,5311769344,true,false
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,25,140389.590702,140389.592119,140389.591411,0.00141690101009,12.5438129305,5311872464,true,false
softmax_1784951653716_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,full,0,1,26,140389.5939,140389.595282,140389.594591,0.00138190097641,12.5469931335,5311872464,false,false
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,0,140389.606088,140389.607312,140389.6067,0.00122390099568,-0.000619350495981,5311872464,false,false
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,1,140390.107689,140390.109169,140390.108429,0.00148030099808,0.501109709527,5311981740,true,false
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,2,140390.609332,140390.610701,140390.610016,0.00136870099232,1.00269737749,5312097564,true,false
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,3,140391.110857,140391.112226,140391.111542,0.00136880102218,1.50422270349,5312212859,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,4,140391.612395,140391.613758,140391.613076,0.00136260199361,2.00575748901,5312327677,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,5,140392.113914,140392.115325,140392.114619,0.00141070099198,2.50730043152,5312441916,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,6,140392.615502,140392.616835,140392.616168,0.00133350101532,3.00884933351,5312555789,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,7,140393.116959,140393.118776,140393.117867,0.00181730199256,3.51054834298,5312669430,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,8,140393.618905,140393.62237,140393.620638,0.00346490298398,4.0133188625,5312782737,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,9,140394.122499,140394.123917,140394.123208,0.00141869898653,4.51588914951,5312900079,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,10,140394.624057,140394.625427,140394.624742,0.00136929898872,5.01742288048,5313017097,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,11,140395.125547,140395.126921,140395.126234,0.00137339899084,5.5189149685,5313133514,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,12,140395.627068,140395.628465,140395.627766,0.00139679899439,6.02044731649,5313249433,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,13,140396.128621,140396.130097,140396.129359,0.00147599901538,6.5220402705,5313364684,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,14,140396.630218,140396.631756,140396.630987,0.00153749901801,7.0236680845,5313479517,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,15,140397.131882,140397.133276,140397.132579,0.00139409900294,7.52526025553,5313594039,true,true
