schema_version,experiment_kind,protocol_revision,design_id,stage_group,session_order,run_id,session_id,schedule_id,schedule_block,sequence_index,policy,role,input_dtype,output_dtype,exp_stage,reduction_stage,normalization_stage,policy_description,gpu_id,gpu_name,compute_capability,cuda_pci_bus_id,cuda_binary_arch,runtime_sm_count,occupancy_max_blocks_per_sm,smid_unique,smid_total_blocks,smid_max_blocks_on_sm,smid_histogram_ok,grid_blocks,rows_per_block,softmax_cols,threads_per_block,elements_per_thread,packed_elementwise_mapping,static_single_wave_capacity_blocks,grid_nominal_ctas_per_sm,grid_sm_coverage,static_single_wave_capacity_gate_pass,range_phase,coordinate_id,requested_sm_coverage,logit_scale,seed,iters,logical_input_elements,logical_output_elements,physical_input_bytes,physical_output_bytes,elapsed_s,ns_per_output_element,gelement_per_s,idle_elapsed_s,idle_delta_E_J,idle_power_W,preheat_requested_s,preheat_actual_s,preheat_policy,conditioning_mode,conditioning_policy,conditioning_requested_s,conditioning_actual_s,preparation_order,preparation_policy_order,validation_before_conditioning,calibration_before_conditioning,conditioning_calibration,premeasurement_schedule_warmup,E_before_mJ,E_after_mJ,endpoint_delta_E_J,delta_E_J,net_E_J,gross_pJ_per_output_element,net_pJ_per_output_element,energy_trace_sample_count,energy_trace_update_count,energy_trace_fit_point_count,energy_trace_power_W,energy_trace_r2,energy_trace_rmse_mJ,energy_trace_max_query_latency_s,energy_trace_status,energy_source,measurement_scope,clock_sm_before_mhz,clock_sm_after_mhz,temp_before_C,temp_after_C,validation_id,validation_max_abs_error,validation_max_row_sum_error,validation_max_abs_gate,validation_max_row_sum_gate,validation_pass,validation_nonfinite_count,validation_underflow_count,binary_sha256,notes
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,CAB,whole_precision_1785238030783_fp16x2_all_b0_p0,20260728_range_v2_contiguous_followup_s4096_q25_session03_CAB,"fp16x2_all,fp32_io_fp32_all,fp16_scalar_all",0,0,fp16x2_all,whole_softmax,fp16,fp16,fp16x2_packed,fp16x2_packed,fp16x2_packed,packed exp/normalization and half2 lane-wise reduction across CTA rows,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,21,21,1,true,21,2,4096,256,16,adjacent_within_row_contiguous_thread_chunk,492,1,0.256097560976,true,followup,s4096_q25,0.25,4,5573589319906701683,1090571,187613110272,187613110272,375226220544,375226220544,13.6515654297,0.0727644534537,13.7429741108,1.00875922301,157.295,155.929181525,5,5.04120501709,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,5.04120501709,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9879410512,9882339602,2929.09,2858.21320339,729.535779403,15234.613398,3888.51172685,30,28,23,209.368897517,0.999983481042,2838.02990842,0.00209027898381,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,61,64,whole_precision_fp64_semantic_input_v1_pass,6.72487900348e-07,0.000558376312256,0.05,0.1,true,0,4095,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=5.04121;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=16;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.256098;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=61->64;"
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,CAB,whole_precision_1785238045387_fp32_io_fp32_all_b0_p1,20260728_range_v2_contiguous_followup_s4096_q25_session03_CAB,"fp16x2_all,fp32_io_fp32_all,fp16_scalar_all",0,1,fp32_io_fp32_all,whole_softmax,fp32,fp32,fp32,fp32,fp32,FP32 input/output and FP32 exp/reduction/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,4,21,21,1,true,21,2,4096,256,16,adjacent_within_row_contiguous_thread_chunk,328,1,0.256097560976,true,followup,s4096_q25,0.25,4,5573589319906701683,1101629,189515440128,189515440128,758061760512,758061760512,13.6147792969,0.0718399476458,13.9198319705,1.00724460502,134.51,133.542537066,5,5.04120501709,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,5.04120501709,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9882474112,9885564717,3090.605,3119.05198273,1300.89981384,16458.0362456,6864.34737433,29,27,22,229.093099104,0.999937095718,5811.37981104,0.00516072200844,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,59,65,whole_precision_fp64_semantic_input_v1_pass,7.77684035875e-11,1.10841938294e-07,1e-05,1e-05,true,0,0,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=5.04121;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=16;static_single_wave_capacity_blocks=328;grid_sm_coverage=0.256098;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=59->65;"
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,CAB,whole_precision_1785238060471_fp16_scalar_all_b0_p2,20260728_range_v2_contiguous_followup_s4096_q25_session03_CAB,"fp16x2_all,fp32_io_fp32_all,fp16_scalar_all",0,2,fp16_scalar_all,whole_softmax,fp16,fp16,fp16_scalar,fp16_scalar,fp16_scalar,scalar FP16 exp/max/sum/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,21,21,1,true,21,2,4096,256,16,adjacent_within_row_contiguous_thread_chunk,492,1,0.256097560976,true,followup,s4096_q25,0.25,4,5573589319906701683,1031634,177474060288,177474060288,354948120576,354948120576,13.5869794922,0.0765575513973,13.0620687541,1.00321149299,153.585,153.093341806,5,5.04120501709,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,5.04120501709,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9885718302,9888612527,2894.225,2835.18069794,755.104602439,15975.1836034,4254.73221953,30,28,23,208.668946588,0.999996743872,1253.13084035,0.00384835200384,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,60,60,whole_precision_fp64_semantic_input_v1_pass,6.72487900348e-07,0.000558376312256,0.05,0.1,true,0,4095,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=5.04121;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=16;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.256098;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=60->60;"
