run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,0,174676.433813,174676.435092,174676.434452,0.00127833499573,0.000656608492136,9867100872
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,1,174676.935439,174676.936859,174676.936149,0.001420539018,0.502353353484,9867211917
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,2,174677.437242,174677.438602,174677.437922,0.00135946899536,1.00412597548,9867334481
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,3,174677.938918,174677.940369,174677.939643,0.00145036200411,1.505847561,9867457942
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,4,174678.440668,174678.442003,174678.441336,0.00133484098478,2.00754008151,9867581565
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,5,174678.942287,174678.945405,174678.943846,0.003117551998,2.51005046198,9867705125
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,6,174679.445686,174679.449172,174679.447429,0.00348597200355,3.01363298399,9867828722
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,7,174679.949442,174679.953054,174679.951248,0.0036113570095,3.51745236749,9867952367
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,8,174680.453336,174680.456853,174680.455094,0.00351734101423,4.02129845851,9868075885
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,9,174680.957137,174680.960641,174680.958889,0.00350423698546,4.52509333749,9868199795
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,10,174681.460905,174681.464658,174681.462781,0.00375271300436,5.0289855625,9868323746
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,11,174681.964938,174681.968476,174681.966707,0.00353829201777,5.532911538,9868447747
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,12,174682.468601,174682.46992,174682.469261,0.0013194429921,6.0354649355,9868571830
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,13,174682.970031,174682.971336,174682.970684,0.00130425501266,6.53688771348,9868717761
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,14,174683.47149,174683.472876,174683.472183,0.00138611401781,7.03838698601,9868839864
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,15,174683.972998,174683.974385,174683.973692,0.00138767799945,7.53989581199,9868963597
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,16,174684.474502,174684.475876,174684.475189,0.00137377600186,8.041393208,9869084045
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,17,174684.975993,174684.9775,174684.976747,0.00150728799053,8.54295071098,9869206853
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,18,174685.477618,174685.478945,174685.478282,0.00132614100585,9.0444857215,9869326916
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,19,174685.979063,174685.980366,174685.979714,0.00130259600701,9.545918558,9869449581
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,20,174686.480485,174686.481819,174686.481152,0.00133443900268,10.0473559575,9869570084
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,21,174686.981939,174686.983716,174686.982828,0.00177730902215,10.5490320195,9869693777
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,22,174687.483844,174687.488463,174687.486153,0.00461922300747,11.0523573365,9869840458
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,23,174687.988557,174687.989916,174687.989236,0.00135900900932,11.5554402365,9869964488
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,24,174688.490007,174688.491355,174688.490681,0.00134809099836,12.0568848285,9870086899
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,25,174688.991436,174688.995859,174688.993648,0.00442297299742,12.5598520595,9870208337
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,26,174689.495942,174689.497314,174689.496628,0.00137185200583,13.062831853,9870332688
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,27,174689.99738,174689.998694,174689.998037,0.00131395002245,13.564240814,9870456214
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,28,174690.498841,174690.500184,174690.499513,0.00134322899976,14.0657170385,9870547050
whole_precision_1785237980453_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,29,174690.500189,174690.501354,174690.500771,0.00116453701048,14.0669755065,9870547050
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,0,174691.528042,174691.529318,174691.52868,0.00127558998065,0.000650370988296,9870680155
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,1,174692.029403,174692.030984,174692.030194,0.00158071299666,0.502164284466,9870798686
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,2,174692.531098,174692.532497,174692.531797,0.00139881201903,1.003767977,9870929469
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,3,174693.03262,174693.033956,174693.033288,0.00133534401539,1.50525853498,9871060479
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,4,174693.534146,174693.535551,174693.534849,0.00140462798299,2.00681931799,9871191439
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,5,174694.035705,174694.037094,174694.0364,0.00138941800105,2.50837031699,9871322461
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,6,174694.537337,174694.538699,174694.538018,0.00136217000545,3.00998819398,9871453309
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,7,174695.038824,174695.040248,174695.039536,0.00142357198638,3.511506779,9871583815
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,8,174695.540435,174695.541897,174695.541166,0.00146242199116,4.01313641301,9871713962
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,9,174696.042631,174696.047034,174696.044833,0.00440290599363,4.51680347099,9871843827
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,10,174696.54803,174696.549435,174696.548732,0.00140465298318,5.02070275351,9871977833
whole_precision_1785237995557_fp16x2_all_b0_p1,fp16x2_all,0,1,11,174697.049702,174697.051065,174697.050383,0.0013623140112,5.52235401998,9872111923
