run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,0,174777.125165,174777.1281,174777.126633,0.00293514202349,0.00149811900337,9890151246
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,1,174777.628814,174777.631035,174777.629924,0.00222164700972,0.504789672501,9890268960
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,2,174778.131751,174778.134996,174778.133374,0.00324582902249,1.0082388265,9890402456
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,3,174778.635734,174778.63901,174778.637372,0.0032764810021,1.51223703151,9890536140
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,4,174779.139086,174779.14045,174779.139768,0.00136368398671,2.01463301701,9890670126
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,5,174779.640522,174779.641746,174779.641134,0.0012238509953,2.51599934249,9890831271
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,6,174780.141837,174780.143188,174780.142512,0.00135098400642,3.01737748698,9890966005
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,7,174780.643269,174780.644615,174780.643942,0.00134648699895,3.51880747848,9891098088
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,8,174781.144685,174781.149324,174781.147004,0.00463939999463,4.021869472,9891232155
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,9,174781.649419,174781.650835,174781.650127,0.00141600199277,4.524992561,9891367067
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,10,174782.150943,174782.152278,174782.15161,0.00133486400591,5.02647563201,9891498673
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,11,174782.65235,174782.653665,174782.653007,0.00131457700627,5.52787259751,9891632750
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,12,174783.153848,174783.155169,174783.154508,0.00132133997977,6.029373489,9891764653
whole_precision_1785238081146_fp16x2_all_b0_p0,fp16x2_all,0,0,13,174783.655278,174783.656545,174783.655911,0.00126641601673,6.53077657102,9891899711
