schema_version,experiment_kind,protocol_revision,design_id,stage_group,session_order,run_id,session_id,schedule_id,schedule_block,sequence_index,policy,role,input_dtype,output_dtype,exp_stage,reduction_stage,normalization_stage,policy_description,gpu_id,gpu_name,compute_capability,cuda_pci_bus_id,cuda_binary_arch,runtime_sm_count,occupancy_max_blocks_per_sm,smid_unique,smid_total_blocks,smid_max_blocks_on_sm,smid_histogram_ok,grid_blocks,rows_per_block,softmax_cols,threads_per_block,elements_per_thread,packed_elementwise_mapping,static_single_wave_capacity_blocks,grid_nominal_ctas_per_sm,grid_sm_coverage,static_single_wave_capacity_gate_pass,range_phase,coordinate_id,requested_sm_coverage,logit_scale,seed,iters,logical_input_elements,logical_output_elements,physical_input_bytes,physical_output_bytes,elapsed_s,ns_per_output_element,gelement_per_s,idle_elapsed_s,idle_delta_E_J,idle_power_W,preheat_requested_s,preheat_actual_s,preheat_policy,conditioning_mode,conditioning_policy,conditioning_requested_s,conditioning_actual_s,preparation_order,preparation_policy_order,validation_before_conditioning,calibration_before_conditioning,conditioning_calibration,premeasurement_schedule_warmup,E_before_mJ,E_after_mJ,endpoint_delta_E_J,delta_E_J,net_E_J,gross_pJ_per_output_element,net_pJ_per_output_element,energy_trace_sample_count,energy_trace_update_count,energy_trace_fit_point_count,energy_trace_power_W,energy_trace_r2,energy_trace_rmse_mJ,energy_trace_max_query_latency_s,energy_trace_status,energy_source,measurement_scope,clock_sm_before_mhz,clock_sm_after_mhz,temp_before_C,temp_after_C,validation_id,validation_max_abs_error,validation_max_row_sum_error,validation_max_abs_gate,validation_max_row_sum_gate,validation_pass,validation_nonfinite_count,validation_underflow_count,binary_sha256,notes
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,ABC,whole_precision_1785237728506_fp32_io_fp32_all_b0_p0,20260728_range_v2_contiguous_followup_s2048_q50_session01_ABC,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",0,0,fp32_io_fp32_all,whole_softmax,fp32,fp32,fp32,fp32,fp32,FP32 input/output and FP32 exp/reduction/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,41,41,1,true,41,2,2048,256,8,adjacent_within_row_contiguous_thread_chunk,492,1,0.5,true,followup,s2048_q50,0.5,4,5573589319906701683,1751119,294075920384,294075920384,1176303681536,1176303681536,11.8971621094,0.0404560907056,24.7181569588,1.009372423,124.294,123.139880948,5,4.97690719604,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,4.97690719604,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9817880226,9820828940,2948.714,2911.08766682,1446.07254105,9899.10245971,4917.3442666,26,24,19,244.687568351,0.999995709742,1392.99334287,0.00541377800982,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,45,52,whole_precision_fp64_semantic_input_v1_pass,4.69156085075e-10,8.87075657374e-08,1e-05,1e-05,true,0,0,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=4.97691;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=8;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.5;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=45->52;"
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,ABC,whole_precision_1785237742621_fp16_scalar_all_b0_p1,20260728_range_v2_contiguous_followup_s2048_q50_session01_ABC,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",0,1,fp16_scalar_all,whole_softmax,fp16,fp16,fp16_scalar,fp16_scalar,fp16_scalar,scalar FP16 exp/max/sum/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,41,41,1,true,41,2,2048,256,8,adjacent_within_row_contiguous_thread_chunk,492,1,0.5,true,followup,s2048_q50,0.5,4,5573589319906701683,2843217,477478490112,477478490112,954956980224,954956980224,12.5861777344,0.0263596748231,37.9367350588,1.00999815398,124.441,123.209136085,5,4.97690719604,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,4.97690719604,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9820953381,9824017389,3064.008,2993.16871801,1442.43663275,6268.69854873,3020.94578628,28,26,21,237.813956007,0.999993469312,1851.37876508,0.00354492099723,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1965,1965,49,54,whole_precision_fp64_semantic_input_v1_pass,2.10128957401e-06,0.000559329986572,0.05,0.1,true,0,2047,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=4.97691;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=8;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.5;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=49->54;"
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,ABC,whole_precision_1785237757692_fp16x2_all_b0_p2,20260728_range_v2_contiguous_followup_s2048_q50_session01_ABC,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",0,2,fp16x2_all,whole_softmax,fp16,fp16,fp16x2_packed,fp16x2_packed,fp16x2_packed,packed exp/normalization and half2 lane-wise reduction across CTA rows,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,41,41,1,true,41,2,2048,256,8,adjacent_within_row_contiguous_thread_chunk,492,1,0.5,true,followup,s2048_q50,0.5,4,5573589319906701683,3877497,651171336192,651171336192,1302342672384,1302342672384,13.8923603516,0.0213344162733,46.872620614,1.003770282,128.95,128.465648279,5,4.97690719604,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,4.97690719604,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9824146339,9827768599,3622.26,3627.27828086,1842.58720217,5570.38997151,2829.6503543,30,28,23,261.098775807,0.999899091175,8753.9702874,0.00415181301651,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1965,1950,52,63,whole_precision_fp64_semantic_input_v1_pass,2.10128957401e-06,0.000559329986572,0.05,0.1,true,0,2047,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=4.97691;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=8;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.5;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=52->63;"
