schema_version,experiment_kind,protocol_revision,run_id,session_id,session_index,session_order,session_role_index,stage,policy_position,policy,cell_id,bracket_index,orientation,role_index,role_id,role_position,role,variant,kernel_symbol,same_kernel_symbol_status,softmax_cols,grid_blocks,rows_per_block,threads_per_block,iters,logical_output_elements,elapsed_s,energy_trace_power_W,energy_trace_status,energy_trace_fit_point_count,energy_trace_r2,endpoint_delta_E_J,delta_E_J,idle_power_W,idle_elapsed_s,idle_delta_E_J,preheat_requested_s,preheat_actual_s,gpu_name,gpu_id,target_profile,compute_capability,cuda_binary_arch,cuda_pci_bus_id,binary_sha256,numerical_check_id,control_treatment_output_bit_identical,output_digest,output_equivalence_status,sink_digest,energy_trace_sample_count,energy_trace_update_count,energy_source,energy_integration_method,input_dtype,output_dtype,block_shared_bytes,registers_per_thread,runtime_sm_count,occupancy_max_blocks_per_sm,static_single_wave_capacity_blocks,static_single_wave_capacity_gate_pass,smid_total_blocks,smid_unique,smid_max_blocks_on_sm,smid_histogram_ok,calibration_mode,calibration_reference_variant,calibration_elapsed_s,calibration_iters,calibration_before_preheat,role_target_seconds,measurement_start_epoch_ms,measurement_end_epoch_ms,E_before_mJ,E_after_mJ,clock_sm_before_mhz,clock_sm_after_mhz,clock_mem_before_mhz,clock_mem_after_mhz,temp_before_C,temp_after_C
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b0_r0_control_1785246889430,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,0,normalization,0,fp16x2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2,0,forward,0,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b0_r0_control,control_before,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8438322,708549021696,13.209611328125,226.70362050563159,pass,48,0.99991761402315338,3020.489,2994.666713558142,134.82707263444286,1.0097823629912455,136.14599999999999,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,08d2800a5fcecf3921bbe1772a4d06dc421d1d28a0a4c7319f48b74ba091d668,55,53,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.396085937500001,8438322,true,13,1785246890458,1785246903674,10489114011,10492134500,1935,1935,9501,9501,61,67
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b0_r1_treatment_1785246903856,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,1,normalization,0,fp16x2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2,0,forward,1,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b0_r1_treatment,treatment_middle,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8438322,708549021696,13.3962685546875,225.65339340407112,pass,49,0.9999161630767055,3071.107,3022.9134583174859,132.10162053271046,1.0057787290134002,132.86500000000001,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,08d2800a5fcecf3921bbe1772a4d06dc421d1d28a0a4c7319f48b74ba091d668,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.396085937500001,8438322,true,13,1785246904870,1785246917989,10492267365,10495338472,1935,1935,9501,9501,61,67
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b0_r2_control_1785246918179,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,2,normalization,0,fp16x2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2,0,forward,2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b0_r2_control,control_after,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8438322,708549021696,13.2114775390625,225.74895332389542,pass,48,0.99991638868733512,3008.4679999999998,2982.4772263055129,131.28919261259392,1.0062747540068813,132.113,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,08d2800a5fcecf3921bbe1772a4d06dc421d1d28a0a4c7319f48b74ba091d668,55,53,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.396085937500001,8438322,true,13,1785246919197,1785246932565,10495470585,10498479053,1935,1935,9501,9501,60,66
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b1_r0_treatment_1785246932601,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,3,normalization,0,fp16x2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2,1,reverse,0,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b1_r0_treatment,treatment_before,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8438322,708549021696,13.397765625,226.8264005468958,pass,49,0.99989612589987331,3073.0549999999998,3038.9669520896819,134.23577255787342,1.0161300330073573,136.40100000000001,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,08d2800a5fcecf3921bbe1772a4d06dc421d1d28a0a4c7319f48b74ba091d668,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.396085937500001,8438322,true,13,1785246933626,1785246947185,10498631407,10501704462,1935,1935,9501,9501,60,64
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b1_r1_control_1785246947335,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,4,normalization,0,fp16x2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2,1,reverse,1,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b1_r1_control,control_middle,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8438322,708549021696,13.220572265625,231.78417644534943,pass,47,0.99984685339927226,3023.5999999999999,3064.3194547241183,129.15826916316269,1.0174106609774753,131.40700000000001,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,08d2800a5fcecf3921bbe1772a4d06dc421d1d28a0a4c7319f48b74ba091d668,54,52,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.396085937500001,8438322,true,13,1785246948369,1785246961425,10501835869,10504859469,1935,1935,9501,9501,60,67
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b1_r2_treatment_1785246961516,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,5,normalization,0,fp16x2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2,1,reverse,2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp16x2_b1_r2_treatment,treatment_after,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8438322,708549021696,13.396986328124999,225.73582288167597,pass,49,0.99993131474135,3048.4119999999998,3024.1797329138594,134.91737024952377,1.0072461370145902,135.89500000000001,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,08d2800a5fcecf3921bbe1772a4d06dc421d1d28a0a4c7319f48b74ba091d668,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.396085937500001,8438322,true,13,1785246962532,1785246976037,10505006568,10508054980,1935,1935,9501,9501,61,67
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b0_r0_control_1785246976213,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,6,normalization,1,fp32,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32,0,forward,0,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b0_r0_control,control_before,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp32,pass,1024,41,2,256,6620520,555911823360,13.3876708984375,237.00543512398281,pass,48,0.9998731899017832,3139.9140000000002,3172.9507665808615,132.49862705128606,1.006584015005501,133.37100000000001,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp32_bitwise_rowsum_sink_invariant_v2_pass,true,91307994de75464b1e8a8e450f7c91aaf56309b26482d52adcd6dfa6b49b7217,pass,d3f7e733689a8069cb1732808b2b5414888fc15a9d30fae3a85ff1f5bb4ece53,55,53,nvml_total_energy,guarded_interior_theil_sen,fp32,fp32,1056,40,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.372405273437501,6620520,true,13,1785246977228,1785246990530,10508188351,10511328265,1935,1935,9501,9501,61,67
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b0_r1_treatment_1785246990635,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,7,normalization,1,fp32,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32,0,forward,1,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b0_r1_treatment,treatment_middle,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp32,pass,1024,41,2,256,6620520,555911823360,13.3679873046875,233.08406875341103,pass,49,0.99990825958408258,3129.1819999999998,3115.8648720205069,147.71620233796028,1.0039589270018041,148.30099999999999,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp32_bitwise_rowsum_sink_invariant_v2_pass,true,91307994de75464b1e8a8e450f7c91aaf56309b26482d52adcd6dfa6b49b7217,pass,d3f7e733689a8069cb1732808b2b5414888fc15a9d30fae3a85ff1f5bb4ece53,56,54,nvml_total_energy,guarded_interior_theil_sen,fp32,fp32,1056,40,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.372405273437501,6620520,true,13,1785246991650,1785247005097,10511476566,10514605748,1935,1935,9501,9501,61,64
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b0_r2_control_1785247005302,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,8,normalization,1,fp32,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32,0,forward,2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b0_r2_control,control_after,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp32,pass,1024,41,2,256,6620520,555911823360,13.387282226562499,230.59227675788873,pass,49,0.9999176115984777,3137.4749999999999,3087.0038882234649,130.89584586389279,1.0082596520078368,131.977,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp32_bitwise_rowsum_sink_invariant_v2_pass,true,91307994de75464b1e8a8e450f7c91aaf56309b26482d52adcd6dfa6b49b7217,pass,d3f7e733689a8069cb1732808b2b5414888fc15a9d30fae3a85ff1f5bb4ece53,56,54,nvml_total_energy,guarded_interior_theil_sen,fp32,fp32,1056,40,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.372405273437501,6620520,true,13,1785247006318,1785247019405,10514737725,10517875200,1935,1935,9501,9501,61,67
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b1_r0_treatment_1785247019585,20260728_operand_rate_v2_final_normalization_session03_CAB,3,CAB,9,normalization,1,fp32,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32,1,reverse,0,20260728_operand_rate_v2_final_normalization_session03_CAB_normalization_fp32_b1_r0_treatment,treatment_before,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp32,pass,1024,41,2,256,6620520,555911823360,13.3677880859375,228.97460638554048,pass,49,0.99990802980507265,3129.569,3060.8840152228568,132.65691443953708,1.0058126299991272,133.428,5,5.026680908203125,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp32_bitwise_rowsum_sink_invariant_v2_pass,true,91307994de75464b1e8a8e450f7c91aaf56309b26482d52adcd6dfa6b49b7217,pass,d3f7e733689a8069cb1732808b2b5414888fc15a9d30fae3a85ff1f5bb4ece53,56,54,nvml_total_energy,guarded_interior_theil_sen,fp32,fp32,1056,40,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.372405273437501,6620520,true,13,1785247020603,1785247034194,10518008628,10521138197,1935,1935,9501,9501,61,67
