schema_version,experiment_kind,protocol_revision,run_id,session_id,session_index,session_order,session_role_index,stage,policy_position,policy,cell_id,bracket_index,orientation,role_index,role_id,role_position,role,variant,kernel_symbol,same_kernel_symbol_status,softmax_cols,grid_blocks,rows_per_block,threads_per_block,iters,logical_output_elements,elapsed_s,energy_trace_power_W,energy_trace_status,energy_trace_fit_point_count,energy_trace_r2,endpoint_delta_E_J,delta_E_J,idle_power_W,idle_elapsed_s,idle_delta_E_J,preheat_requested_s,preheat_actual_s,gpu_name,gpu_id,target_profile,compute_capability,cuda_binary_arch,cuda_pci_bus_id,binary_sha256,numerical_check_id,control_treatment_output_bit_identical,output_digest,output_equivalence_status,sink_digest,energy_trace_sample_count,energy_trace_update_count,energy_source,energy_integration_method,input_dtype,output_dtype,block_shared_bytes,registers_per_thread,runtime_sm_count,occupancy_max_blocks_per_sm,static_single_wave_capacity_blocks,static_single_wave_capacity_gate_pass,smid_total_blocks,smid_unique,smid_max_blocks_on_sm,smid_histogram_ok,calibration_mode,calibration_reference_variant,calibration_elapsed_s,calibration_iters,calibration_before_preheat,role_target_seconds,measurement_start_epoch_ms,measurement_end_epoch_ms,E_before_mJ,E_after_mJ,clock_sm_before_mhz,clock_sm_after_mhz,clock_mem_before_mhz,clock_mem_after_mhz,temp_before_C,temp_after_C
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b0_r0_control_1785246271642,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,0,normalization,0,fp16_scalar,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar,0,forward,0,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b0_r0_control,control_before,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16_scalar,pass,1024,41,2,256,5573289,467977930752,13.3786201171875,204.58176470856307,pass,49,0.99991865175025296,2807.7350000000001,2737.0217129397015,141.78979138965147,1.0126116879982874,143.578,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16_scalar_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,e5d0c1601dbadcfd6378ee7cebfbe451d660b3c9cdd9eead85f2f79263df693b,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1536,33,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.390096679687501,5573289,true,13,1785246272669,1785246286180,10354075416,10356883151,1935,1935,9501,9501,61,65
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b0_r1_treatment_1785246286372,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,1,normalization,0,fp16_scalar,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar,0,forward,1,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b0_r1_treatment,treatment_middle,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16_scalar,pass,1024,41,2,256,5573289,467977930752,13.38711328125,206.28746625089781,pass,49,0.99992622858403934,2814.7739999999999,2761.5936792028051,131.2513625699207,1.0047438549809158,131.874,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16_scalar_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,e5d0c1601dbadcfd6378ee7cebfbe451d660b3c9cdd9eead85f2f79263df693b,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1536,33,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.390096679687501,5573289,true,13,1785246287389,1785246300537,10357015025,10359829799,1935,1935,9501,9501,60,65
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b0_r2_control_1785246300754,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,2,normalization,0,fp16_scalar,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar,0,forward,2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b0_r2_control,control_after,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16_scalar,pass,1024,41,2,256,5573289,467977930752,13.377197265625,204.97481687009832,pass,49,0.99991090091940582,2797.0070000000001,2741.9885597566645,131.54144049326266,1.0039877889794298,132.066,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16_scalar_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,e5d0c1601dbadcfd6378ee7cebfbe451d660b3c9cdd9eead85f2f79263df693b,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1536,33,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.390096679687501,5573289,true,13,1785246301781,1785246315327,10359961865,10362758872,1935,1935,9501,9501,59,64
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b1_r0_treatment_1785246315502,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,3,normalization,0,fp16_scalar,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar,1,reverse,0,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b1_r0_treatment,treatment_before,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16_scalar,pass,1024,41,2,256,5573289,467977930752,13.385134765625001,205.98467658201923,pass,49,0.99990798513464774,2798.741,2757.1326557040074,129.09966817387249,1.0100025960127823,130.39099999999999,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16_scalar_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,e5d0c1601dbadcfd6378ee7cebfbe451d660b3c9cdd9eead85f2f79263df693b,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1536,33,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.390096679687501,5573289,true,13,1785246316520,1785246329630,10362889263,10365688004,1935,1935,9501,9501,59,64
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b1_r1_control_1785246329766,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,4,normalization,0,fp16_scalar,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar,1,reverse,1,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b1_r1_control,control_middle,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16_scalar,pass,1024,41,2,256,5573289,467977930752,13.3700390625,205.14878835744395,pass,49,0.99993036578304673,2800.3969999999999,2742.8473139635707,131.60006958438112,1.0073018989933189,132.56100000000001,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16_scalar_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,e5d0c1601dbadcfd6378ee7cebfbe451d660b3c9cdd9eead85f2f79263df693b,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1536,33,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.390096679687501,5573289,true,13,1785246330798,1785246344336,10365820565,10368620962,1950,1935,9501,9501,59,64
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b1_r2_treatment_1785246344476,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,5,normalization,0,fp16_scalar,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar,1,reverse,2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16_scalar_b1_r2_treatment,treatment_after,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16_scalar,pass,1024,41,2,256,5573289,467977930752,13.385772460937501,207.00224308933807,pass,49,0.99992462848863717,2813.9499999999998,2770.8849248975516,130.42221951202114,1.0164832380251028,132.572,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16_scalar_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,e5d0c1601dbadcfd6378ee7cebfbe451d660b3c9cdd9eead85f2f79263df693b,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1536,33,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.390096679687501,5573289,true,13,1785246345501,1785246358650,10368753534,10371567484,1950,1935,9501,9501,59,64
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b0_r0_control_1785246358776,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,6,normalization,1,fp16x2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2,0,forward,0,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b0_r0_control,control_before,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8456983,710115948544,13.324140625,220.73990431462147,pass,49,0.99991839481209166,3019.9450000000002,2941.1695266370607,132.03117699742776,1.004936887009535,132.68299999999999,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,ea36e7b4d8a95c442aa714686c4212fcaa0c0bb1cae17f18954afa9c067588d7,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.39034765625,8456983,true,13,1785246359804,1785246373331,10371700167,10374720112,1950,1935,9501,9501,59,65
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b0_r1_treatment_1785246373570,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,7,normalization,1,fp16x2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2,0,forward,1,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b0_r1_treatment,treatment_middle,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8456983,710115948544,13.430708984375,223.17021102226897,pass,49,0.99992066187110362,3034.0320000000002,2997.3341582216526,130.54752592657368,1.0130410290148575,132.25,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,ea36e7b4d8a95c442aa714686c4212fcaa0c0bb1cae17f18954afa9c067588d7,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.39034765625,8456983,true,13,1785246374599,1785246387799,10374852362,10377886394,1935,1935,9501,9501,60,65
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b0_r2_control_1785246387933,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,8,normalization,1,fp16x2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2,0,forward,2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b0_r2_control,control_after,control,control,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8456983,710115948544,13.3311953125,224.75240003587015,pass,50,0.999931577618421,3027.2190000000001,2996.2181418313171,129.73017627648775,1.0172035819850862,131.96199999999999,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,ea36e7b4d8a95c442aa714686c4212fcaa0c0bb1cae17f18954afa9c067588d7,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.39034765625,8456983,true,13,1785246388963,1785246402390,10378029544,10381056763,1935,1935,9501,9501,60,64
softmax_whole_stage_atc_raw_v1,softmax_whole_stage_operand_rate_atc,softmax_whole_stage_operand_rate_atc_v2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b1_r0_treatment_1785246402635,20260728_operand_rate_v2_final_normalization_session02_BCA,2,BCA,9,normalization,1,fp16x2,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2,1,reverse,0,20260728_operand_rate_v2_final_normalization_session02_BCA_normalization_fp16x2_b1_r0_treatment,treatment_before,treatment,treatment,whole_softmax_stage_atc_kernel_s1024_normalization_fp16x2,pass,1024,41,2,256,8456983,710115948544,13.429662109375,224.00751038832084,pass,49,0.9999309872927542,3049.4229999999998,3008.3451744774593,128.94797397035356,1.0171544070180971,131.16,5,5.0263397216796877,NVIDIA GeForce RTX 3090,0,rtx3090,8.6,86,0000:01:00.0,5dff3859ad319cb37301e68cfc6fde00723e3a42110ca93adb44c05e97098167,whole_stage_atc_normalization_fp16x2_bitwise_rowsum_sink_invariant_v2_pass,true,c83b2b55506a2d17f12489c672461b057fea2952d34734e7eec907de090229d7,pass,ea36e7b4d8a95c442aa714686c4212fcaa0c0bb1cae17f18954afa9c067588d7,56,54,nvml_total_energy,guarded_interior_theil_sen,fp16,fp16,1024,31,82,6,492,true,41,41,1,true,per_stage_policy_treatment_before_common_preheat,treatment,13.39034765625,8456983,true,13,1785246403674,1785246417281,10381199564,10384248987,1935,1935,9501,9501,60,66
