run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,0,60342.1608597,60342.1622181,60342.1615389,0.00135838600545,0.000781927992648,7922840030
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,1,60342.6641396,60342.6656515,60342.6648956,0.00151195999933,0.504138552998,7922917446
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,2,60343.1834104,60343.1861465,60343.1847784,0.00273611400189,1.024021413,7922998183
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,3,60343.703708,60343.7051787,60343.7044433,0.00147073900007,1.5436863305,7923080377
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,4,60344.2072755,60344.2086954,60344.2079855,0.00141989999975,2.047228449,7923160847
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,5,60344.7100017,60344.7114905,60344.7107461,0.00148881299538,2.5499891155,7923225224
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,6,60345.2118248,60345.2132293,60345.2125271,0.00140457499947,3.0517700465,7923307202
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,7,60345.730017,60345.7314974,60345.7307572,0.00148035800521,3.570000214,7923390128
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,8,60346.2320533,60346.2335032,60346.2327782,0.00144991699926,4.0720212305,7923471137
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,9,60346.7337087,60346.735173,60346.7344408,0.00146429199958,4.573683836,7923552759
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,10,60347.241986,60347.2442261,60347.243106,0.00224008899386,5.0823490205,7923618348
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,11,60347.7572136,60347.7586586,60347.7579361,0.00144494899723,5.5971791015,7923700424
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,12,60348.2618163,60348.2633091,60348.2625627,0.00149272400449,6.10180569899,7923781362
whole_precision_1785126497513_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,13,60348.7649943,60348.7664016,60348.765698,0.00140732299769,6.6049409465,7923862976
