schema_version,experiment_kind,protocol_revision,design_id,stage_group,session_order,run_id,session_id,schedule_id,schedule_block,sequence_index,policy,role,input_dtype,output_dtype,exp_stage,reduction_stage,normalization_stage,policy_description,gpu_id,gpu_name,compute_capability,cuda_pci_bus_id,cuda_binary_arch,runtime_sm_count,occupancy_max_blocks_per_sm,smid_unique,smid_total_blocks,smid_max_blocks_on_sm,smid_histogram_ok,grid_blocks,rows_per_block,softmax_cols,logit_scale,seed,iters,logical_input_elements,logical_output_elements,physical_input_bytes,physical_output_bytes,elapsed_s,ns_per_output_element,gelement_per_s,idle_elapsed_s,idle_delta_E_J,idle_power_W,preheat_requested_s,preheat_actual_s,preheat_policy,conditioning_mode,conditioning_policy,conditioning_requested_s,conditioning_actual_s,preparation_order,preparation_policy_order,validation_before_conditioning,calibration_before_conditioning,conditioning_calibration,premeasurement_schedule_warmup,E_before_mJ,E_after_mJ,endpoint_delta_E_J,delta_E_J,net_E_J,gross_pJ_per_output_element,net_pJ_per_output_element,energy_trace_sample_count,energy_trace_update_count,energy_trace_fit_point_count,energy_trace_power_W,energy_trace_r2,energy_trace_rmse_mJ,energy_trace_max_query_latency_s,energy_trace_status,energy_source,measurement_scope,clock_sm_before_mhz,clock_sm_after_mhz,temp_before_C,temp_after_C,validation_id,validation_max_abs_error,validation_max_row_sum_error,validation_max_abs_gate,validation_max_row_sum_gate,validation_pass,validation_nonfinite_count,validation_underflow_count,binary_sha256,notes
softmax_whole_precision_v3,whole_softmax_targeted_confirmation,whole_softmax_precision_canonical_common_v1,targeted_confirmation_abba_v1,reduction_scalar,BA,whole_precision_1785126247444_reduction_fp16_scalar_b0_p0,20260727_abba_confirm_v1_reduction_scalar_session01_BA,"reduction_fp16_scalar,fp16_io_fp32_all",0,0,reduction_fp16_scalar,whole_softmax,fp16,fp16,fp32,fp16_scalar,fp32,scalar FP16 max and sum reduction only,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,6817251,111693840384,111693840384,223387680768,223387680768,13.6637724609,0.122332372259,8.17445114102,1.016395001,129.605,127.514401263,20,19.9335855713,fp16_io_fp32_all,canonical_common_v1,fp16_io_fp32_all,20,19.9335855713,canonical_policy_enum_ascending,"fp16_io_fp32_all,reduction_fp16_scalar",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,7881953661,7884146102,2192.441,2039.60987909,297.282114734,18260.7194101,2661.58020632,31,29,24,149.271358618,0.999918803682,4725.279342,0.00534919300117,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1965,1965,53,53,whole_precision_fp64_semantic_input_v1_pass,8.57576857502e-06,0.000624656677246,0.005,0.01,true,0,511,ad33175b238804b97aaab77afe4de665215bd786e5e7c637c5f789ae41b5f2a9,"harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9336;conditioning_mode=canonical_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp16_io_fp32_all,reduction_fp16_scalar;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=53->53;"
softmax_whole_precision_v3,whole_softmax_targeted_confirmation,whole_softmax_precision_canonical_common_v1,targeted_confirmation_abba_v1,reduction_scalar,BA,whole_precision_1785126261317_fp16_io_fp32_all_b0_p1,20260727_abba_confirm_v1_reduction_scalar_session01_BA,"reduction_fp16_scalar,fp16_io_fp32_all",0,1,fp16_io_fp32_all,whole_softmax,fp16,fp16,fp32,fp32,fp32,FP16 input/output with FP32 exp/reduction/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,11242439,184196120576,184196120576,368392241152,368392241152,13.7193701172,0.074482405353,13.4259896047,1.005378602,126.651,125.973439009,20,19.9335855713,fp16_io_fp32_all,canonical_common_v1,fp16_io_fp32_all,20,19.9335855713,canonical_policy_enum_ascending,"fp16_io_fp32_all,reduction_fp16_scalar",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,7884272753,7886512589,2239.836,2111.35506756,383.078832858,11462.5381955,2079.73344748,30,28,23,153.895918655,0.999935410338,4252.1875492,0.00463266799488,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1965,1965,52,56,whole_precision_fp64_semantic_input_v1_pass,3.54528288365e-06,0.000136375427246,0.005,0.01,true,0,511,ad33175b238804b97aaab77afe4de665215bd786e5e7c637c5f789ae41b5f2a9,"harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9336;conditioning_mode=canonical_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp16_io_fp32_all,reduction_fp16_scalar;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=52->56;"
